"year","player_id","total_points","total_won"
2018,206000,59,11
2018,206037,625,347
2018,206045,219,50
2018,206075,149,39
2018,206102,772,411
2018,206107,242,129
2018,206108,2443,1353
2018,206124,1054,562
2018,206136,304,162
2018,206146,514,293
2018,206194,199,53
2018,206219,1152,622
2018,206242,2567,1413
2018,206252,506,279
2018,206289,6423,3534
2018,206294,134,42
2018,206329,645,359
2018,206343,115,62
2018,206344,129,72
2018,206349,126,29
2018,206368,2201,1184
2018,206374,4574,2535
2018,206390,79,19
2018,206391,234,124
2018,206408,238,126
2018,206420,3271,1796
2018,206424,304,80
2018,206642,87,33
2018,206768,92,33
2018,207176,100,40
2018,207400,100,39
2018,207415,100,61
2018,207421,104,43
2018,207479,88,33
2018,207738,182,89
2018,207836,97,38
2018,207971,99,38
2018,207972,171,82
2018,208028,182,93
2018,208029,144,79
2018,208567,119,8
2018,210174,155,92
2018,210705,593,332
2018,210722,9540,5309
2018,210738,340,232
2018,210871,376,206
2018,210926,329,171
2018,210931,95,24
2018,210957,477,268
2018,211002,344,197
2018,211043,115,33
2018,211095,3819,2067
2018,211107,2019,1089
2018,211122,334,198
2018,211148,1196,613
2018,211222,87,21
2018,211269,429,100
2018,211279,1050,567
2018,211296,551,286
2018,211316,253,79
2018,211328,544,285
2018,211329,545,290
2018,211337,911,486
2018,211407,723,379
2018,211411,191,53
2018,211529,295,152
2018,211533,7035,3775
2018,211539,1894,1009
2018,211541,111,22
2018,211552,108,31
2018,211651,532,278
2018,211684,2340,1261
2018,211685,96,29
2018,211700,111,31
2018,211701,8167,4416
2018,211702,2700,1457
2018,211719,117,32
2018,211736,781,426
2018,211756,202,39
2018,211768,7886,4403
2018,211796,517,276
2018,211814,533,293
2018,211817,867,472
2018,211843,498,267
2018,211864,482,231
2018,211874,347,92
2018,211878,722,156
2018,211880,786,432
2018,211951,471,257
2018,212001,3692,2055
2018,212026,77,14
2018,212034,661,361
2018,213525,1258,710
2018,213530,597,329
2018,213544,1847,1022
2018,213550,5108,2811
2018,213583,5216,2809
2018,213602,394,111
2018,213631,763,419
2018,213646,491,255
2018,213672,214,52
2018,213674,435,261
2018,213721,59,17
2018,213767,333,75
2018,213780,172,41
2018,213821,115,25
2018,213887,622,307
2018,213974,229,49
2018,213998,200,50
2018,214006,111,25
2018,214040,364,185
2018,214058,97,20
2018,214081,125,27
2018,214082,9663,5240
2018,214096,454,241
2018,214149,4927,2664
2018,214263,1884,1034
2018,214304,3721,2023
2018,214388,109,31
2018,214452,1904,1047
2018,214461,2558,1394
2018,214480,115,30
2018,214521,567,300
2018,214541,2416,1305
2018,214544,11034,6035
2018,214617,361,206
2018,214641,372,191
2018,214679,586,317
2018,214684,113,34
2018,214694,980,515
2018,214713,347,206
2018,214728,293,140
2018,214782,204,127
2018,214863,872,458
2018,214905,411,230
2018,214906,1859,980
2018,214934,431,203
2018,214935,496,123
2018,214939,1245,301
2018,214954,4505,2507
2018,214981,761,404
2018,215016,625,324
2018,215018,517,273
2018,215019,71,54
2018,215020,2884,1571
2018,215035,2371,1339
2018,215037,263,66
2018,215042,652,358
2018,215096,483,256
2018,215131,121,67
2018,215165,278,164
2018,215196,131,31
2018,215219,282,158
2018,215250,130,32
2018,215259,106,25
2018,215290,382,197
2018,215306,569,316
2018,215314,380,214
2018,215337,1536,839
2018,215370,1111,602
2018,215371,332,177
2018,215468,142,44
2018,215550,86,18
2018,215672,484,270
2018,215696,104,16
2018,215713,2271,1239
2018,215750,172,38
2018,215785,135,35
2018,215787,105,65
2018,215851,255,54
2018,215857,83,54
2018,215858,449,246
2018,215860,192,26
2018,215870,98,16
2018,215910,103,30
2018,215950,82,55
2018,215992,240,50
2018,216016,521,267
2018,216055,323,175
2018,216117,172,88
2018,216133,588,313
2018,216146,1336,731
2018,216153,2369,1342
2018,216213,92,16
2018,216347,111,67
2018,217751,150,28
2018,219310,229,60
2018,220043,371,86
2018,220339,446,247
2018,220367,264,148
2018,220704,450,245
2018,221232,330,79
2018,221783,222,34
2018,221803,135,102
2018,221805,97,9
2018,221807,310,170
2018,221815,296,151
2018,221823,202,108
2018,221831,386,181
2018,221832,213,45
2018,221834,305,181
2018,221837,249,129
2018,221839,242,30
2018,221844,285,142
2018,221845,99,17
2018,221846,70,15
2018,221847,141,21
2018,221848,144,18
2018,221849,78,8
2018,221850,85,15
2018,221852,337,185
2018,221854,59,48
2018,221855,116,22
2019,100644,11075,5706
2019,103333,4023,1963
2019,103819,9877,5391
2019,103852,5076,2503
2019,103893,3085,1496
2019,103917,1553,781
2019,103970,1879,966
2019,103990,100,41
2019,104122,435,197
2019,104198,2195,1042
2019,104259,6355,3195
2019,104269,8804,4434
2019,104291,3408,1595
2019,104297,263,119
2019,104312,7129,3519
2019,104327,1715,771
2019,104386,3245,1597
2019,104424,315,146
2019,104460,605,304
2019,104467,NA,NA
2019,104468,8170,4107
2019,104527,8784,4531
2019,104534,105,41
2019,104542,7323,3783
2019,104545,7628,3921
2019,104563,331,161
2019,104571,1093,549
2019,104586,873,402
2019,104607,2925,1467
2019,104620,302,132
2019,104629,551,259
2019,104655,7002,3512
2019,104660,1345,650
2019,104665,4683,2282
2019,104678,1350,661
2019,104719,2829,1430
2019,104731,2058,1062
2019,104735,208,89
2019,104745,9518,5327
2019,104755,5330,2633
2019,104792,9224,4768
2019,104797,2278,1099
2019,104810,968,460
2019,104868,696,342
2019,104871,8746,4363
2019,104897,1184,576
2019,104898,5174,2541
2019,104907,215,100
2019,104918,2974,1507
2019,104919,6093,3065
2019,104925,9736,5397
2019,104926,8682,4339
2019,104970,104,41
2019,104978,313,154
2019,104999,1908,842
2019,105011,NA,NA
2019,105015,130,58
2019,105023,6663,3385
2019,105041,468,219
2019,105051,3316,1597
2019,105053,843,412
2019,105062,7204,3540
2019,105063,172,77
2019,105065,499,230
2019,105074,270,110
2019,105077,7496,3785
2019,105091,217,107
2019,105138,9824,5123
2019,105147,531,248
2019,105155,957,430
2019,105163,146,60
2019,105166,441,202
2019,105173,7707,3901
2019,105208,2852,1324
2019,105216,1036,495
2019,105217,97,35
2019,105223,2135,1111
2019,105226,1308,661
2019,105227,7261,3667
2019,105254,95,35
2019,105292,233,117
2019,105311,9210,4494
2019,105332,10018,4988
2019,105339,188,92
2019,105341,5398,2633
2019,105357,7425,3737
2019,105359,1232,592
2019,105373,4828,2317
2019,105376,4684,2227
2019,105379,5771,2880
2019,105385,228,99
2019,105413,114,49
2019,105430,8685,4319
2019,105432,2651,1218
2019,105436,NA,NA
2019,105449,5542,2745
2019,105453,7295,3759
2019,105477,638,292
2019,105487,860,400
2019,105526,10185,5215
2019,105539,1176,562
2019,105550,10224,5164
2019,105554,6750,3390
2019,105561,654,325
2019,105575,2826,1358
2019,105577,2169,1066
2019,105583,7012,3478
2019,105585,474,224
2019,105613,553,262
2019,105614,2843,1353
2019,105633,162,72
2019,105634,308,134
2019,105641,170,69
2019,105643,5840,2861
2019,105649,2578,1238
2019,105657,4461,2137
2019,105676,9367,4795
2019,105683,5257,2775
2019,105688,NA,NA
2019,105731,319,165
2019,105732,6707,3304
2019,105757,170,83
2019,105777,7462,3819
2019,105806,538,247
2019,105807,8870,4519
2019,105815,5183,2551
2019,105819,3179,1518
2019,105827,NA,NA
2019,105842,340,163
2019,105870,305,130
2019,105877,NA,NA
2019,105882,2003,1008
2019,105902,359,168
2019,105906,250,124
2019,105916,7674,3820
2019,105932,8739,4335
2019,105933,NA,NA
2019,105936,8143,4182
2019,105943,184,86
2019,105954,105,41
2019,105963,97,39
2019,105967,3032,1490
2019,105985,144,65
2019,105992,1228,602
2019,106000,5014,2420
2019,106005,292,138
2019,106031,121,50
2019,106032,90,33
2019,106034,670,324
2019,106043,10647,5488
2019,106045,5063,2419
2019,106058,694,317
2019,106065,5424,2611
2019,106071,3155,1465
2019,106072,342,156
2019,106075,1473,658
2019,106078,2418,1220
2019,106099,1727,853
2019,106106,NA,NA
2019,106109,1291,653
2019,106110,125,58
2019,106121,4327,2087
2019,106137,279,143
2019,106148,6014,3019
2019,106186,261,128
2019,106198,4108,2005
2019,106203,95,37
2019,106210,3198,1584
2019,106214,662,323
2019,106216,1501,725
2019,106218,1088,522
2019,106220,124,53
2019,106223,NA,NA
2019,106228,6905,3486
2019,106233,9895,5150
2019,106249,391,200
2019,106283,182,73
2019,106293,618,308
2019,106296,2356,1160
2019,106298,7392,3673
2019,106329,1995,953
2019,106353,132,60
2019,106368,733,340
2019,106378,5586,2775
2019,106397,NA,NA
2019,106398,368,183
2019,106401,5548,2784
2019,106412,71,19
2019,106415,6239,3100
2019,106421,11743,6255
2019,106423,839,425
2019,106426,8836,4415
2019,106432,8523,4316
2019,109640,126,52
2019,109699,210,89
2019,109739,1830,879
2019,110536,273,133
2019,110602,1618,798
2019,110748,227,113
2019,111153,1454,713
2019,111190,791,391
2019,111192,160,75
2019,111200,1246,587
2019,111202,2382,1164
2019,111442,7736,3907
2019,111453,177,82
2019,111456,3529,1711
2019,111460,171,72
2019,111511,677,314
2019,111513,6465,3172
2019,111515,148,70
2019,111574,137,59
2019,111575,10122,5081
2019,111576,362,160
2019,111577,405,190
2019,111581,248,116
2019,111761,NA,NA
2019,111790,1908,894
2019,111794,1804,874
2019,111795,237,102
2019,111797,6063,2987
2019,111815,6908,3375
2019,117353,322,162
2019,117356,101,46
2019,117360,630,313
2019,120424,1528,741
2019,121531,132,63
2019,121896,103,42
2019,122109,302,138
2019,122298,89,34
2019,122330,5539,2709
2019,122548,NA,NA
2019,122669,NA,NA
2019,123755,1086,541
2019,123795,340,164
2019,124014,311,151
2019,124079,269,104
2019,124116,271,130
2019,124186,163,69
2019,124187,8476,4213
2019,125802,2810,1389
2019,126094,8609,4462
2019,126120,215,105
2019,126125,523,238
2019,126149,286,151
2019,126156,2067,1002
2019,126190,NA,NA
2019,126203,8668,4309
2019,126204,150,71
2019,126205,850,428
2019,126207,8422,4164
2019,126237,229,118
2019,126340,NA,NA
2019,126523,362,172
2019,126555,NA,NA
2019,126609,NA,NA
2019,126610,10879,5602
2019,126652,742,340
2019,126774,12996,6720
2019,126939,NA,NA
2019,126952,2043,1007
2019,127157,91,33
2019,127300,NA,NA
2019,127339,219,90
2019,128034,7446,3762
2019,131951,NA,NA
2019,132283,6619,3297
2019,133297,137,63
2019,133430,9722,4945
2019,133975,NA,NA
2019,134770,5595,2819
2019,134868,685,332
2019,136440,1693,836
2019,137018,NA,NA
2019,144707,1532,742
2019,144719,6125,3047
2019,144750,3200,1524
2019,144760,NA,NA
2019,144817,269,119
2019,144841,NA,NA
2019,144895,2780,1330
2019,144946,108,51
2019,144984,122,51
2019,144985,190,89
2019,200000,8411,4253
2019,200005,6488,3244
2019,200033,3737,2102
2019,200059,87,29
2019,200095,572,286
2019,200175,6458,3259
2019,200218,150,76
2019,200221,1937,908
2019,200247,86,31
2019,200282,8928,4649
2019,200325,NA,NA
2019,200343,154,68
2019,200368,112,44
2019,200436,229,109
2019,200484,1287,586
2019,200514,512,230
2019,200553,281,146
2019,200611,506,244
2019,200615,5270,2595
2019,200748,4646,2501
2019,201086,585,300
2019,201318,464,250
2019,201320,3994,2194
2019,201325,4860,2569
2019,201329,1261,676
2019,201345,1672,944
2019,201366,5114,2796
2019,201397,2118,1163
2019,201426,4732,2565
2019,201427,6090,3401
2019,201435,269,62
2019,201444,7951,4312
2019,201454,112,32
2019,201458,5490,3072
2019,201465,4956,2690
2019,201466,3040,1665
2019,201478,1536,826
2019,201483,2094,1111
2019,201490,2370,1292
2019,201492,5033,2732
2019,201493,6825,3797
2019,201495,1848,1020
2019,201496,4552,2557
2019,201499,6423,3533
2019,201501,123,33
2019,201504,6465,3600
2019,201505,532,151
2019,201506,1084,569
2019,201512,2347,1329
2019,201513,534,142
2019,201514,5390,2951
2019,201516,2224,1180
2019,201517,1744,928
2019,201518,805,417
2019,201520,7010,3955
2019,201521,4651,2562
2019,201527,2690,1470
2019,201529,2278,1214
2019,201533,5631,3061
2019,201535,452,240
2019,201539,2553,1392
2019,201540,7307,3957
2019,201545,7081,3873
2019,201548,7337,4059
2019,201549,7232,3944
2019,201551,1718,947
2019,201554,652,172
2019,201555,5839,3206
2019,201556,141,43
2019,201562,145,32
2019,201568,657,335
2019,201580,899,486
2019,201585,5963,3245
2019,201586,1954,1071
2019,201588,93,11
2019,201590,7193,3921
2019,201593,3747,2069
2019,201594,8366,4647
2019,201595,3504,1923
2019,201596,2396,1288
2019,201597,985,519
2019,201603,1985,1154
2019,201605,2430,1353
2019,201606,225,57
2019,201610,3147,1755
2019,201611,3159,1694
2019,201612,215,52
2019,201613,374,97
2019,201614,7312,4005
2019,201615,3091,1613
2019,201616,2630,1428
2019,201618,197,37
2019,201619,6456,3602
2019,201620,5270,2899
2019,201621,2816,1519
2019,201659,189,118
2019,201662,9558,5345
2019,201666,664,352
2019,201672,116,29
2019,201674,157,35
2019,201682,446,238
2019,201693,3023,1645
2019,201696,5098,2742
2019,201697,5300,2950
2019,201701,128,28
2019,201709,7730,4250
2019,202090,191,92
2019,202103,151,69
2019,202358,169,78
2019,202385,488,248
2019,202400,114,48
2019,202418,2903,1545
2019,202421,6363,3472
2019,202424,833,218
2019,202427,7645,4237
2019,202428,11171,6203
2019,202429,4084,2245
2019,202434,3052,1629
2019,202436,233,128
2019,202440,349,186
2019,202443,106,32
2019,202446,1560,846
2019,202450,606,320
2019,202453,6685,3599
2019,202456,108,29
2019,202458,9848,5513
2019,202460,4834,2597
2019,202468,3019,1649
2019,202469,5389,2978
2019,202471,321,74
2019,202478,162,43
2019,202480,394,98
2019,202482,975,553
2019,202484,1066,564
2019,202488,333,190
2019,202490,6396,3458
2019,202491,1036,538
2019,202492,5385,2964
2019,202493,755,398
2019,202494,8855,4835
2019,202498,132,29
2019,202499,8292,4622
2019,202503,504,111
2019,202504,778,425
2019,202505,10148,5561
2019,202506,4817,2546
2019,202536,3007,1679
2019,202539,107,29
2019,202578,294,161
2019,202579,779,408
2019,202596,5388,2923
2019,202600,1139,625
2019,202604,155,80
2019,202653,740,381
2019,202659,256,57
2019,202663,5989,3288
2019,202684,2537,1359
2019,202688,934,504
2019,202701,332,92
2019,202702,465,250
2019,202705,478,264
2019,202916,642,353
2019,203281,419,232
2019,203288,146,31
2019,203297,89,15
2019,203315,147,80
2019,203325,533,274
2019,203354,915,491
2019,203389,4903,2639
2019,203398,277,90
2019,203435,3207,1721
2019,203456,216,53
2019,203462,4458,2456
2019,203500,1453,773
2019,203501,2094,1109
2019,203504,109,31
2019,203514,1287,745
2019,203530,4379,2329
2019,203533,2813,1516
2019,203552,165,40
2019,203564,1971,1031
2019,203567,155,39
2019,203575,871,484
2019,203578,291,142
2019,204223,520,274
2019,204246,474,107
2019,204288,99,30
2019,204291,480,261
2019,204294,399,231
2019,204394,602,332
2019,204426,5804,3148
2019,204427,4222,2244
2019,204430,1026,545
2019,204431,2241,1242
2019,204434,4176,2239
2019,205344,677,376
2019,205734,713,344
2019,205789,158,87
2019,205892,671,359
2019,205925,5341,2904
2019,206037,500,280
2019,206045,104,21
2019,206075,107,15
2019,206102,946,528
2019,206107,557,308
2019,206108,5151,2856
2019,206124,1511,837
2019,206146,365,201
2019,206173,2864,1423
2019,206175,113,33
2019,206194,319,163
2019,206219,225,124
2019,206242,2870,1619
2019,206252,357,192
2019,206255,1684,929
2019,206289,7810,4314
2019,206292,2309,1252
2019,206329,475,256
2019,206344,411,232
2019,206345,597,326
2019,206349,416,222
2019,206362,87,20
2019,206363,195,60
2019,206368,6173,3373
2019,206374,5788,3162
2019,206391,444,122
2019,206420,8223,4599
2019,206430,612,323
2019,206703,330,137
2019,207182,94,35
2019,208029,NA,NA
2019,208103,182,89
2019,208230,155,64
2019,210705,1243,644
2019,210722,8799,4956
2019,210738,545,287
2019,210913,341,176
2019,211019,100,20
2019,211095,4984,2798
2019,211107,1777,957
2019,211122,435,234
2019,211133,89,15
2019,211148,2228,1185
2019,211260,118,27
2019,211279,1760,917
2019,211296,109,31
2019,211316,500,262
2019,211329,197,48
2019,211337,1650,858
2019,211390,127,27
2019,211411,2189,1198
2019,211533,7332,3977
2019,211539,4677,2547
2019,211552,372,96
2019,211651,2092,1130
2019,211684,1212,677
2019,211685,334,90
2019,211701,6726,3742
2019,211702,1983,1112
2019,211713,382,190
2019,211719,458,123
2019,211736,2221,1198
2019,211768,6734,3704
2019,211796,216,110
2019,211814,226,124
2019,211817,985,528
2019,211843,511,276
2019,211864,151,39
2019,211874,205,33
2019,211880,2219,1211
2019,211887,255,126
2019,211901,1627,886
2019,211941,888,479
2019,211951,434,240
2019,212001,3256,1823
2019,212034,283,77
2019,213525,3570,1994
2019,213530,547,301
2019,213544,1169,634
2019,213550,10376,5675
2019,213583,4513,2450
2019,213620,115,32
2019,213631,2139,1170
2019,213646,444,254
2019,213734,707,369
2019,213837,338,104
2019,213887,994,533
2019,213889,2310,1279
2019,214032,364,194
2019,214040,488,250
2019,214082,4595,2477
2019,214096,6041,3338
2019,214149,6312,3430
2019,214176,282,154
2019,214304,1828,994
2019,214386,204,54
2019,214388,787,424
2019,214405,135,74
2019,214452,113,34
2019,214461,5085,2720
2019,214465,491,121
2019,214501,145,36
2019,214507,50,27
2019,214541,453,219
2019,214544,8055,4468
2019,214643,1937,1021
2019,214646,281,65
2019,214679,121,30
2019,214694,274,65
2019,214863,116,33
2019,214905,439,113
2019,214939,1907,1009
2019,214954,5354,2928
2019,214981,4389,2444
2019,215016,414,256
2019,215018,491,233
2019,215019,147,44
2019,215020,4542,2513
2019,215035,7304,4029
2019,215042,442,121
2019,215096,424,231
2019,215131,103,65
2019,215151,401,216
2019,215219,1553,870
2019,215290,1115,596
2019,215306,503,117
2019,215337,892,467
2019,215370,5648,3071
2019,215371,929,517
2019,215550,117,23
2019,215613,152,36
2019,215713,4413,2358
2019,215755,158,42
2019,215785,1194,646
2019,215812,104,22
2019,215872,118,31
2019,215898,96,20
2019,215899,301,154
2019,215909,197,102
2019,215992,700,391
2019,216016,1051,564
2019,216055,483,261
2019,216062,120,31
2019,216083,1612,888
2019,216116,175,34
2019,216117,86,19
2019,216133,953,526
2019,216146,984,554
2019,216153,4840,2666
2019,216262,255,70
2019,216347,3715,2040
2019,216566,104,24
2019,219310,NA,NA
2019,219875,882,509
2019,220348,358,184
2019,220361,91,21
2019,220367,415,115
2019,220465,328,92
2019,220704,489,134
2019,220714,304,73
2019,221024,346,197
2019,221103,2239,1160
2019,221242,589,146
2019,221383,91,20
2019,221799,421,104
2019,221800,100,22
2019,221801,80,16
2019,221802,248,62
2019,221803,84,12
2019,221804,143,38
2019,221815,NA,NA
2019,221834,NA,NA
2019,221911,99,16
2020,100644,7127,3743
2020,103333,888,418
2020,103565,162,71
2020,103819,1362,719
2020,103852,2783,1352
2020,103893,689,316
2020,104229,318,138
2020,104233,NA,NA
2020,104259,1567,751
2020,104269,2006,998
2020,104291,184,67
2020,104312,2537,1246
2020,104327,416,211
2020,104424,888,424
2020,104467,NA,NA
2020,104468,3583,1809
2020,104527,4111,2116
2020,104542,270,115
2020,104545,3571,1775
2020,104586,217,104
2020,104655,3763,1835
2020,104660,502,245
2020,104665,2505,1213
2020,104678,468,229
2020,104731,3363,1667
2020,104745,5089,2827
2020,104755,2954,1465
2020,104792,3354,1748
2020,104797,309,127
2020,104871,1298,620
2020,104882,198,106
2020,104898,541,263
2020,104907,164,97
2020,104918,1263,590
2020,104919,1409,642
2020,104925,7423,4074
2020,104926,2744,1334
2020,104999,343,162
2020,105011,421,209
2020,105023,1649,804
2020,105030,111,49
2020,105053,193,88
2020,105062,2907,1433
2020,105074,396,187
2020,105077,3916,1917
2020,105138,4841,2570
2020,105147,336,159
2020,105155,1209,603
2020,105173,5070,2538
2020,105208,857,432
2020,105216,1314,626
2020,105226,1868,926
2020,105227,4758,2425
2020,105311,1523,693
2020,105332,4103,2013
2020,105341,109,44
2020,105357,5626,2855
2020,105359,1378,660
2020,105373,302,139
2020,105376,774,381
2020,105379,3611,1763
2020,105406,358,187
2020,105413,2408,1183
2020,105430,2832,1354
2020,105432,798,382
2020,105441,183,80
2020,105449,2533,1212
2020,105453,1152,557
2020,105467,112,51
2020,105477,188,81
2020,105487,787,380
2020,105526,4562,2306
2020,105539,730,321
2020,105550,3104,1537
2020,105554,5633,2852
2020,105575,2725,1361
2020,105577,4060,2067
2020,105583,4884,2441
2020,105613,2618,1313
2020,105614,204,88
2020,105633,688,312
2020,105643,3578,1748
2020,105649,871,430
2020,105668,NA,NA
2020,105676,4187,2098
2020,105683,4820,2574
2020,105688,249,110
2020,105723,341,164
2020,105731,239,108
2020,105732,3457,1727
2020,105757,151,71
2020,105777,5099,2639
2020,105806,123,55
2020,105807,5360,2715
2020,105815,4241,2092
2020,105827,358,167
2020,105841,758,333
2020,105870,1313,685
2020,105877,724,338
2020,105882,2670,1298
2020,105902,2069,962
2020,105905,536,262
2020,105916,4459,2236
2020,105932,2634,1196
2020,105933,228,112
2020,105936,4541,2319
2020,105943,576,283
2020,105948,2644,1275
2020,105952,779,379
2020,105967,1359,649
2020,105985,103,43
2020,105992,334,172
2020,106000,1593,751
2020,106034,1418,661
2020,106043,6598,3386
2020,106045,318,156
2020,106058,1347,658
2020,106065,3488,1697
2020,106071,172,79
2020,106075,1143,530
2020,106078,4015,2010
2020,106099,3391,1622
2020,106109,1093,529
2020,106110,379,165
2020,106121,900,432
2020,106148,2206,1054
2020,106198,1780,856
2020,106210,3006,1544
2020,106214,539,276
2020,106218,3093,1507
2020,106220,542,283
2020,106223,339,159
2020,106228,3417,1706
2020,106233,6893,3603
2020,106234,833,416
2020,106249,471,219
2020,106281,234,102
2020,106283,360,168
2020,106293,500,225
2020,106296,2343,1137
2020,106302,161,69
2020,106329,3129,1583
2020,106331,690,339
2020,106368,370,176
2020,106378,3084,1559
2020,106393,187,101
2020,106397,304,134
2020,106398,223,114
2020,106401,1678,848
2020,106408,242,112
2020,106415,4306,2152
2020,106421,5943,3190
2020,106426,5175,2595
2020,106432,4585,2309
2020,108772,105,44
2020,109739,362,189
2020,110602,3048,1490
2020,110686,112,61
2020,110748,811,411
2020,111153,234,104
2020,111200,112,49
2020,111442,3785,1872
2020,111453,NA,NA
2020,111456,2161,1053
2020,111459,112,47
2020,111460,764,378
2020,111505,134,62
2020,111511,190,87
2020,111513,3437,1727
2020,111515,227,101
2020,111575,6290,3212
2020,111576,936,427
2020,111578,171,75
2020,111581,1096,522
2020,111761,NA,NA
2020,111790,113,48
2020,111794,646,289
2020,111797,456,210
2020,111815,3798,1869
2020,117356,547,259
2020,117360,1504,728
2020,120424,148,69
2020,122078,223,110
2020,122109,105,41
2020,122330,4677,2279
2020,122533,NA,NA
2020,122548,135,72
2020,122669,555,285
2020,123755,1287,661
2020,123795,193,97
2020,124014,458,236
2020,124079,2728,1366
2020,124116,407,202
2020,124154,142,63
2020,124187,3179,1593
2020,125802,1354,675
2020,126094,7847,4226
2020,126120,149,71
2020,126125,228,108
2020,126127,613,306
2020,126128,254,132
2020,126149,2164,1068
2020,126156,421,177
2020,126190,132,62
2020,126203,4985,2555
2020,126204,481,253
2020,126205,4673,2337
2020,126207,3716,1839
2020,126214,1034,516
2020,126239,275,127
2020,126340,369,154
2020,126504,265,123
2020,126535,478,230
2020,126555,314,154
2020,126609,122,68
2020,126610,2865,1510
2020,126612,457,199
2020,126663,143,65
2020,126774,6732,3553
2020,126845,197,88
2020,126846,184,80
2020,126952,2801,1407
2020,126964,144,66
2020,127143,93,34
2020,127157,1145,571
2020,127339,181,90
2020,128034,4817,2415
2020,131951,138,75
2020,132283,4022,2000
2020,133018,376,159
2020,133430,5893,2992
2020,133975,178,115
2020,133979,219,114
2020,134770,5426,2789
2020,134868,430,185
2020,136440,2160,1092
2020,144642,449,216
2020,144707,2111,1035
2020,144719,1962,961
2020,144750,3686,1834
2020,144817,947,487
2020,144826,NA,NA
2020,144895,3559,1756
2020,200000,6399,3243
2020,200005,5669,2900
2020,200033,3520,1975
2020,200079,471,137
2020,200175,4252,2131
2020,200221,4254,2111
2020,200247,NA,NA
2020,200265,299,143
2020,200267,344,173
2020,200282,4229,2137
2020,200303,178,80
2020,200325,2524,1278
2020,200335,152,65
2020,200384,1515,747
2020,200390,394,193
2020,200514,1131,553
2020,200611,271,101
2020,200615,1166,564
2020,200620,NA,NA
2020,200624,1195,591
2020,200670,777,369
2020,200748,1547,864
2020,201318,129,30
2020,201320,2124,1168
2020,201325,545,289
2020,201329,1371,754
2020,201345,284,86
2020,201366,1990,1078
2020,201397,704,394
2020,201426,569,142
2020,201427,3168,1743
2020,201435,1990,1070
2020,201444,1030,558
2020,201450,1052,587
2020,201454,554,152
2020,201458,3138,1741
2020,201465,1583,857
2020,201466,754,420
2020,201468,108,23
2020,201478,291,73
2020,201483,834,465
2020,201492,110,21
2020,201493,1789,977
2020,201496,1019,590
2020,201499,2702,1468
2020,201501,774,431
2020,201504,1700,941
2020,201506,1270,681
2020,201512,313,79
2020,201514,1815,974
2020,201518,108,27
2020,201520,3800,2118
2020,201521,973,536
2020,201527,920,504
2020,201529,613,167
2020,201533,3537,1934
2020,201534,97,25
2020,201535,322,92
2020,201539,2006,1082
2020,201540,1833,983
2020,201545,1661,870
2020,201548,2368,1305
2020,201549,3993,2193
2020,201551,2804,1539
2020,201554,744,202
2020,201555,2014,1108
2020,201568,124,26
2020,201580,86,20
2020,201585,2154,1176
2020,201586,2911,1573
2020,201590,2259,1282
2020,201593,1795,939
2020,201594,3423,1894
2020,201595,1676,912
2020,201596,445,258
2020,201597,182,38
2020,201603,1940,1024
2020,201605,150,49
2020,201610,2256,1211
2020,201611,332,184
2020,201613,786,401
2020,201614,3243,1737
2020,201615,384,205
2020,201616,1971,1067
2020,201619,1605,930
2020,201620,280,63
2020,201659,141,34
2020,201662,3239,1810
2020,201666,309,87
2020,201672,117,32
2020,201674,521,272
2020,201693,751,215
2020,201696,2731,1503
2020,201697,2352,1286
2020,201701,146,28
2020,201709,3906,2113
2020,202065,NA,NA
2020,202090,98,37
2020,202103,171,80
2020,202195,413,208
2020,202358,273,136
2020,202418,122,32
2020,202421,2525,1427
2020,202427,2379,1338
2020,202428,2997,1654
2020,202429,3574,1920
2020,202434,168,89
2020,202440,461,267
2020,202446,2245,1230
2020,202453,1708,983
2020,202458,2031,1144
2020,202460,5210,2876
2020,202468,2337,1275
2020,202469,4721,2586
2020,202471,561,335
2020,202482,644,320
2020,202484,208,66
2020,202490,1636,863
2020,202491,165,39
2020,202492,2264,1264
2020,202493,455,261
2020,202494,4075,2197
2020,202499,2541,1404
2020,202504,103,30
2020,202505,2227,1192
2020,202506,788,422
2020,202536,979,564
2020,202579,206,51
2020,202596,119,30
2020,202600,1134,613
2020,202604,499,127
2020,202663,3382,1833
2020,202681,225,57
2020,202684,1342,719
2020,202688,398,224
2020,202694,106,24
2020,202701,86,21
2020,202705,322,189
2020,202707,88,12
2020,203354,839,435
2020,203389,2267,1250
2020,203462,1154,623
2020,203500,354,202
2020,203501,690,377
2020,203514,504,284
2020,203530,522,127
2020,203533,1679,893
2020,203564,505,116
2020,203575,1646,918
2020,204223,288,137
2020,204246,148,44
2020,204291,793,424
2020,204294,647,353
2020,204394,441,232
2020,204411,400,193
2020,204426,5119,2849
2020,204427,2629,1422
2020,204430,236,57
2020,204431,1315,727
2020,204434,1067,579
2020,205734,1530,777
2020,205892,557,295
2020,205925,3173,1755
2020,206037,548,295
2020,206102,844,463
2020,206108,3872,2153
2020,206124,1633,888
2020,206173,4865,2527
2020,206194,256,53
2020,206219,1920,1026
2020,206252,2348,1264
2020,206255,2139,1170
2020,206289,4662,2565
2020,206292,1177,645
2020,206294,68,12
2020,206345,134,76
2020,206368,4007,2165
2020,206374,1436,779
2020,206391,467,127
