"player_id","year","first_return","first_won"
144750,"2018",240,74
144750,"2024",354,81
144750,"2022",865,212
144750,"2023",1036,256
144750,"2020",1154,315
144750,"2017",361,115
144750,"2016",171,56
144750,"2021",2553,677
144751,"2024",60,18
144751,"2022",NA,NA
144751,"2023",38,8
144760,"2016",41,10
144760,"2018",105,31
144760,"2017",105,26
144760,"2019",NA,NA
144773,"2016",87,16
144773,"2014",NA,NA
144773,"2017",50,10
144797,"2016",84,26
144813,"2017",68,21
144813,"2016",94,27
144814,"2017",60,19
144814,"2022",NA,NA
144814,"2016",45,12
144814,"2024",154,30
144817,"2024",516,132
144817,"2020",253,67
144817,"2018",245,70
144817,"2021",75,19
144817,"2022",1064,236
144817,"2019",83,20
144817,"2023",1884,480
144821,"2023",237,68
144826,"2021",148,61
144826,"2024",149,49
144826,"2020",NA,NA
144826,"2023",NA,NA
144826,"2018",39,13
144826,"2022",NA,NA
144826,"2017",179,42
144841,"2021",45,17
144841,"2022",29,4
144841,"2019",NA,NA
144841,"2016",105,50
144854,"2017",90,30
144854,"2016",61,15
144854,"2015",NA,NA
144869,"2021",154,46
144869,"2024",3071,862
144869,"2022",807,200
144869,"2023",2950,883
144870,"2024",108,24
144895,"2020",1137,358
144895,"2022",1366,414
144895,"2024",1744,606
144895,"2021",1324,391
144895,"2019",856,276
144895,"2023",1241,349
144895,"2018",709,190
144896,"2016",36,9
144909,"2024",37,9
144923,"2016",90,36
144923,"2023",53,13
144940,"2017",31,3
144940,"2021",19,3
144946,"2019",30,2
144949,"2017",99,29
144949,"2024",25,6
144949,"2023",NA,NA
144949,"2022",30,4
144972,"2023",133,37
144972,"2017",38,8
144972,"2022",145,37
144973,"2022",108,34
144984,"2019",30,5
144985,"2023",NA,NA
144985,"2021",60,19
144985,"2019",41,8
145001,"2022",69,15
145003,"2017",53,8
200000,"2019",2638,747
200000,"2020",1948,568
200000,"2018",864,269
200000,"2022",4162,1296
200000,"2021",3092,931
200000,"2023",2143,591
200000,"2024",2777,864
200005,"2018",311,69
200005,"2023",2749,795
200005,"2019",2030,543
200005,"2024",3139,901
200005,"2020",1800,518
200005,"2021",1910,491
200005,"2022",1674,468
200008,"2022",102,28
200008,"2023",173,60
200045,"2017",46,17
200045,"2023",NA,NA
200045,"2024",65,12
200045,"2018",36,12
200059,"2017",186,57
200059,"2024",176,51
200059,"2019",27,6
200059,"2022",214,74
200059,"2023",1381,387
200059,"2018",398,126
200075,"2018",43,15
200075,"2023",NA,NA
200075,"2021",55,9
200075,"2017",75,18
200075,"2024",37,5
200075,"2022",33,3
200080,"2016",180,53
200095,"2022",140,34
200095,"2021",150,43
200095,"2019",185,65
200095,"2018",82,29
200095,"2017",43,13
200116,"2023",107,33
200116,"2022",157,55
200116,"2024",303,88
200125,"2017",35,5
200175,"2024",2809,758
200175,"2023",2764,774
200175,"2021",2080,612
200175,"2022",3052,932
200175,"2019",1970,492
200175,"2020",1265,365
200175,"2018",142,27
200188,"2023",35,7
200188,"2024",59,12
200218,"2023",87,25
200218,"2019",36,12
200218,"2024",109,26
200218,"2018",157,42
200221,"2019",638,195
200221,"2021",2327,731
200221,"2022",2593,825
200221,"2024",2002,575
200221,"2023",2814,857
200221,"2020",1279,430
200240,"2024",382,92
200240,"2021",149,56
200240,"2022",205,67
200247,"2016",104,21
200247,"2022",118,32
200247,"2023",73,22
200247,"2020",NA,NA
200247,"2021",25,5
200247,"2017",42,11
200247,"2019",33,5
200259,"2024",195,56
200265,"2020",94,20
200266,"2024",57,14
200267,"2022",208,59
200267,"2021",175,49
200267,"2020",110,33
200267,"2023",562,165
200267,"2024",1965,559
200274,"2018",32,5
200274,"2016",25,7
200274,"2015",NA,NA
200277,"2024",105,28
200282,"2020",1340,423
200282,"2018",2606,720
200282,"2023",3471,1168
200282,"2021",2358,747
200282,"2019",2775,839
200282,"2022",3286,1090
200282,"2017",353,94
200282,"2024",3318,1090
200297,"2021",58,17
200303,"2022",290,88
200303,"2020",59,13
200303,"2024",2094,574
200303,"2021",68,19
200303,"2023",1397,384
200307,"2023",35,7
200310,"2021",22,2
200318,"2023",332,92
200318,"2024",37,9
200325,"2020",816,249
200325,"2019",NA,NA
200325,"2022",2892,920
200325,"2018",255,89
200325,"2021",2132,667
200325,"2023",2325,657
200325,"2024",1618,451
200325,"2017",53,14
200335,"2022",25,8
200335,"2023",359,114
200335,"2020",41,11
200335,"2021",42,21
200335,"2024",291,73
200336,"2021",60,14
200343,"2019",47,7
200368,"2019",33,8
200374,"2022",136,44
200384,"2023",601,175
200384,"2020",487,175
200384,"2018",24,4
200384,"2022",1414,434
200384,"2024",1557,483
200384,"2021",879,286
200390,"2021",92,21
200390,"2020",116,30
200390,"2023",37,6
200390,"2022",27,2
200401,"2018",25,6
200416,"2024",107,29
200416,"2021",121,37
200416,"2017",49,16
200416,"2023",NA,NA
200418,"2023",35,8
200418,"2024",51,14
200436,"2018",287,93
200436,"2022",32,4
200436,"2021",219,90
200436,"2023",96,27
200436,"2019",75,26
200436,"2024",49,22
200443,"2024",762,189
200473,"2022",NA,NA
200473,"2024",267,92
200473,"2023",44,15
200483,"2018",35,10
200484,"2021",36,0
200484,"2024",130,34
200484,"2023",45,11
200484,"2017",28,8
200484,"2018",226,49
200484,"2019",350,58
200514,"2021",243,61
200514,"2019",150,29
200514,"2024",183,49
200514,"2020",347,96
200514,"2018",50,17
200514,"2022",302,75
200514,"2023",578,156
200516,"2017",58,12
200516,"2023",69,22
200516,"2024",310,65
200525,"2016",46,9
200553,"2019",73,31
200572,"2017",25,2
200572,"2021",97,33
200572,"2024",142,39
200572,"2022",NA,NA
200583,"2022",38,14
200587,"2022",234,70
200587,"2023",230,59
200587,"2024",64,13
200589,"2021",48,5
200611,"2022",36,8
200611,"2020",90,17
200611,"2019",158,41
200611,"2018",49,12
200611,"2023",32,9
200611,"2024",140,41
200615,"2022",1150,279
200615,"2019",1535,391
200615,"2021",2329,616
200615,"2023",2550,667
200615,"2018",260,57
200615,"2020",364,88
200615,"2024",2515,676
200618,"2016",56,10
200618,"2017",51,14
200619,"2018",32,7
200619,"2016",105,37
200620,"2016",26,9
200620,"2018",78,25
200620,"2020",NA,NA
200621,"2017",86,25
200621,"2016",85,19
200622,"2023",NA,NA
200622,"2021",33,14
200622,"2016",45,12
200624,"2024",2458,699
200624,"2022",2842,917
200624,"2023",2179,571
200624,"2018",51,11
200624,"2020",380,119
200624,"2021",2354,735
200647,"2022",46,12
200647,"2023",284,66
200666,"2023",31,6
200670,"2020",249,79
200670,"2023",2445,680
200670,"2022",1328,388
200670,"2021",177,41
200670,"2024",450,114
200672,"2024",107,25
200672,"2022",87,20
200672,"2023",NA,NA
200677,"2022",84,15
200702,"2024",96,27
200711,"2023",42,7
200711,"2018",31,8
200711,"2022",81,16
200711,"2024",136,47
200711,"2021",156,30
200748,"2024",102,34
202058,"2023",186,55
202058,"2024",650,187
202058,"2021",48,10
202065,"2020",NA,NA
202065,"2021",53,6
202065,"2022",94,23
202065,"2024",30,4
202075,"2024",107,39
202090,"2020",24,4
202090,"2021",225,61
202090,"2019",56,14
202090,"2018",36,9
202103,"2023",3388,1112
202103,"2019",52,18
202103,"2021",640,236
202103,"2024",3322,1048
202103,"2020",51,19
202103,"2022",2101,687
202104,"2022",2730,885
202104,"2021",216,77
202104,"2024",2858,939
202104,"2023",2693,848
202122,"2021",24,14
202122,"2022",35,8
202130,"2018",17,0
202168,"2023",49,10
202195,"2022",2819,685
202195,"2024",263,77
202195,"2023",1568,362
202195,"2021",723,187
202195,"2020",127,29
202197,"2022",26,2
202210,"2018",27,14
202219,"2017",50,14
202219,"2016",34,9
202235,"2023",56,12
202260,"2024",303,69
202260,"2022",10,2
202269,"2021",69,21
202320,"2022",21,2
202320,"2024",116,28
202320,"2023",162,41
202358,"2020",69,15
202358,"2022",680,165
202358,"2023",296,56
202358,"2024",132,37
202358,"2018",70,27
202358,"2019",44,13
202382,"2017",135,36
202382,"2018",23,1
202385,"2023",326,99
202385,"2018",32,3
202385,"2021",1006,311
202385,"2022",1994,645
202385,"2019",133,51
202398,"2021",42,9
202400,"2021",46,19
202400,"2022",135,38
202400,"2019",39,7
205734,"2020",467,149
205734,"2022",138,34
205734,"2018",62,20
205734,"2019",231,65
205734,"2021",309,85
205734,"2024",2091,561
205734,"2023",591,178
206000,"2018",15,0
206173,"2020",1473,495
206173,"2021",3405,1082
206173,"2024",4117,1313
206173,"2019",933,285
206173,"2022",3296,1068
206173,"2023",3997,1295
206470,"2024",98,25
206499,"2022",203,56
206499,"2024",1637,403
206499,"2023",533,141
206589,"2022",31,6
206589,"2024",78,19
206642,"2018",22,5
206681,"2023",971,275
206681,"2024",2390,653
206681,"2021",38,2
206703,"2019",98,23
206703,"2024",297,102
206703,"2022",178,49
206748,"2020",34,6
206748,"2022",362,93
206748,"2023",256,80
206748,"2021",39,12
206748,"2024",478,126
206768,"2018",23,5
206889,"2023",62,10
206909,"2020",281,77
206909,"2022",2886,804
206909,"2021",1416,370
206909,"2023",1756,454
206909,"2024",2389,613
207132,"2024",27,7
207132,"2023",NA,NA
207132,"2022",32,4
207176,"2018",18,3
207182,"2021",118,24
207182,"2022",258,69
207182,"2023",209,40
207182,"2019",31,4
207182,"2024",255,63
207213,"2023",88,22
207213,"2024",454,146
207213,"2021",79,31
207213,"2022",39,14
207352,"2022",NA,NA
207352,"2024",707,208
207352,"2023",96,29
207386,"2021",38,10
207400,"2018",32,5
207411,"2023",26,6
207411,"2022",91,22
207411,"2024",366,95
207415,"2018",30,10
207415,"2023",104,16
207421,"2018",37,7
207479,"2018",25,7
207494,"2023",207,74
207494,"2024",60,22
207518,"2024",3629,1059
207518,"2020",272,91
207518,"2022",2948,888
207518,"2021",2139,611
207518,"2023",2785,876
207531,"2022",24,3
207608,"2023",239,66
207608,"2024",352,98
207608,"2021",75,22
207608,"2020",23,1
207608,"2022",68,21
207663,"2024",46,15
207678,"2022",346,96
207678,"2023",915,284
207678,"2024",140,44
207678,"2021",569,201
207680,"2021",59,22
207680,"2023",354,105
207680,"2020",54,13
207680,"2024",1571,498
207681,"2024",671,188
207686,"2022",115,28
207686,"2024",2424,686
207686,"2023",1514,415
207733,"2022",1490,415
207733,"2021",256,68
207733,"2023",1383,401
207733,"2024",3062,909
207738,"2020",47,8
207738,"2021",23,1
207738,"2018",56,18
207785,"2023",121,40
207788,"2024",33,6
207794,"2024",32,5
207794,"2023",26,6
207799,"2023",NA,NA
207799,"2022",63,17
207799,"2021",27,19
207826,"2021",32,13
207830,"2024",2793,842
207830,"2022",485,127
207830,"2023",752,221
207830,"2020",88,25
207830,"2021",258,79
207834,"2022",114,28
207836,"2022",NA,NA
207836,"2021",24,3
207836,"2018",25,5
207839,"2024",36,7
207841,"2024",60,12
207841,"2022",57,15
207841,"2023",NA,NA
207925,"2023",554,181
207925,"2021",121,41
207925,"2022",124,39
207925,"2024",3134,837
207971,"2018",32,8
207972,"2018",49,16
207985,"2024",305,75
207989,"2024",3472,1195
207989,"2020",168,65
207989,"2023",3949,1377
207989,"2021",2382,789
207989,"2022",3804,1295
208004,"2024",581,151
208004,"2020",107,26
208004,"2023",332,96
208010,"2023",110,34
208010,"2024",290,87
208013,"2023",94,25
208013,"2024",91,27
208013,"2021",83,25
208014,"2023",1112,340
208014,"2022",160,45
208014,"2024",1822,517
208021,"2024",38,5
208028,"2018",60,20
208028,"2021",29,6
208029,"2021",904,259
208029,"2023",3307,957
208029,"2020",NA,NA
208029,"2018",44,15
208029,"2019",NA,NA
208029,"2024",3326,893
208029,"2022",3130,931
208057,"2022",42,9
208071,"2023",204,57
208071,"2024",51,11
208103,"2023",2772,778
208103,"2019",44,12
208103,"2022",1441,399
208103,"2024",2275,637
208103,"2021",51,17
208108,"2020",35,10
208117,"2024",26,3
208118,"2024",128,40
208118,"2023",30,6
208122,"2021",33,12
208134,"2020",49,11
208134,"2022",232,61
208134,"2024",748,183
208134,"2023",395,97
208144,"2024",74,20
208169,"2024",96,27
208169,"2023",139,33
208230,"2021",71,29
208230,"2023",143,50
208230,"2024",161,54
208230,"2019",45,10
208233,"2024",745,196
208233,"2023",88,23
208278,"2021",55,15
208278,"2022",116,29
208278,"2023",337,86
208278,"2024",375,94
208279,"2024",121,26
208286,"2022",213,51
208286,"2024",2820,880
208286,"2023",1765,481
208300,"2023",147,28
208300,"2024",26,6
208317,"2021",26,8
208353,"2022",44,13
208363,"2024",2082,725
208364,"2023",NA,NA
208364,"2020",53,12
208364,"2024",171,79
208367,"2021",42,8
208414,"2022",34,10
208485,"2023",56,10
208485,"2024",129,36
208485,"2022",NA,NA
208502,"2023",1087,266
208502,"2022",635,154
208502,"2021",396,108
208502,"2024",537,122
208597,"2024",42,10
208659,"2024",1475,336
208659,"2023",302,70
208819,"2022",113,37
208819,"2024",56,22
208819,"2023",51,13
208843,"2021",20,8
208843,"2024",68,12
208852,"2024",49,8
208852,"2023",107,29
208859,"2024",258,48
208859,"2022",321,81
208859,"2023",252,68
209070,"2023",179,37
209070,"2024",1150,297
209070,"2021",165,47
209098,"2023",909,234
209098,"2024",933,255
209098,"2021",37,8
209098,"2022",75,18
209113,"2022",NA,NA
209113,"2024",980,351
209113,"2023",411,93
209147,"2024",77,26
209147,"2023",NA,NA
209147,"2021",40,15
209209,"2023",393,102
209209,"2022",263,90
209209,"2024",186,52
209259,"2024",78,16
209259,"2023",56,12
209260,"2024",2399,682
209260,"2023",101,25
209262,"2024",296,77
209262,"2021",46,16
209263,"2024",95,31
209279,"2024",513,138
209279,"2023",168,45
209318,"2024",82,25
209354,"2024",42,23
209362,"2024",70,26
209362,"2022",97,32
209405,"2023",110,36
209405,"2024",24,4
209406,"2023",468,142
209406,"2024",108,25
209414,"2023",1713,495
209414,"2022",83,26
209414,"2024",1382,383
209857,"2023",193,44
209857,"2024",180,37
209857,"2022",76,27
209857,"2021",34,5
209863,"2023",289,72
209863,"2021",32,4
209863,"2024",71,12
209863,"2022",47,14
209867,"2020",23,5
209867,"2021",70,22
209868,"2024",147,51
209868,"2020",23,5
209868,"2021",40,10
209868,"2023",NA,NA
209868,"2022",NA,NA
209890,"2022",88,38
209890,"2024",73,18
209903,"2021",60,13
209903,"2024",77,17
209916,"2024",42,15
209916,"2022",62,12
209916,"2021",50,18
209916,"2023",30,6
209920,"2024",159,37
209931,"2024",11,5
209943,"2024",72,26
209950,"2024",3241,948
209950,"2022",62,18
209950,"2023",1923,528
209964,"2024",33,10
209976,"2023",324,99
209976,"2022",34,14
209976,"2024",144,47
209992,"2022",167,47
209992,"2024",2375,650
209992,"2023",612,157
210012,"2024",206,78
210012,"2023",59,23
210025,"2024",26,4
210039,"2024",36,5
210053,"2024",41,9
210097,"2024",3744,933
210097,"2023",2735,705
210097,"2022",372,95
210107,"2021",51,25
210107,"2022",38,8
210107,"2023",NA,NA
210136,"2022",NA,NA
210136,"2024",174,51
210136,"2023",84,17
210150,"2023",215,51
210150,"2024",2366,643
210202,"2023",51,10
210202,"2022",24,5
210202,"2024",226,60
210249,"2024",27,8
210250,"2021",40,13
210262,"2024",95,22
210274,"2022",38,6
210274,"2024",85,23
210274,"2021",46,17
210274,"2023",NA,NA
210308,"2022",38,9
210308,"2024",30,16
210312,"2024",89,47
210317,"2024",195,53
210319,"2023",152,46
210319,"2024",221,66
210340,"2023",164,43
210382,"2024",23,6
210460,"2024",136,31
210464,"2024",62,15
210494,"2024",21,1
210506,"2023",761,195
210506,"2024",2950,847
210530,"2023",47,10
210530,"2022",63,15
210530,"2024",511,135
210535,"2024",29,7
210696,"2023",47,12
210696,"2024",100,22
210721,"2024",31,20
211346,"2024",28,4
211346,"2023",29,3
211346,"2022",55,16
211451,"2022",52,10
211451,"2024",39,5
211514,"2024",87,24
211638,"2024",41,11
211663,"2023",29,10
211663,"2024",976,297
211768,"2023",29,7
211776,"2022",27,4
211902,"2024",109,19
212021,"2023",75,21
212021,"2024",181,51
212044,"2024",354,113
212044,"2023",63,9
212063,"2024",72,15
212717,"2024",78,10
212718,"2024",27,2
212719,"2024",28,8
212720,"2024",61,22
212721,"2024",49,14
212722,"2024",51,11
212733,"2024",61,14
212866,"2024",48,12
212970,"2024",27,6
200003,"2006",2299,1086
200003,"2004",526,229
200003,"2010",1838,736
200003,"2008",733,304
200003,"2001",NA,NA
200003,"2003",823,387
200003,"2007",2889,1294
200003,"2005",792,354
200003,"1999",NA,NA
200003,"2002",NA,NA
200003,"2000",NA,NA
200003,"2011",133,53
200008,"1996",NA,NA
200008,"2010",779,274
200008,"1999",NA,NA
200008,"2001",NA,NA
200008,"2007",1307,416
200008,"2000",NA,NA
200008,"2003",324,111
200008,"2004",313,113
200008,"1998",NA,NA
200008,"1997",NA,NA
200008,"2008",238,64
200008,"2011",159,57
200008,"2002",NA,NA
200008,"2005",318,88
200008,"2006",370,120
200009,"2002",NA,NA
200009,"2004",149,46
200009,"1994",NA,NA
200009,"1997",NA,NA
200009,"2005",272,113
200009,"2007",874,323
200009,"2000",NA,NA
200009,"2009",921,364
200009,"2003",192,66
200009,"1995",NA,NA
200009,"1998",NA,NA
200009,"2006",149,56
200009,"1993",NA,NA
200009,"2011",498,176
200009,"1999",NA,NA
200009,"2015",39,10
200009,"2008",1245,452
200009,"1996",NA,NA
200009,"2001",NA,NA
200009,"2010",892,340
200009,"2012",366,134
200011,"2007",2022,748
200011,"2004",217,90
200011,"2010",566,178
200011,"2006",1776,698
200011,"2000",NA,NA
200011,"2001",NA,NA
200011,"2008",2433,933
200011,"2002",NA,NA
200011,"2003",223,79
200011,"2009",314,111
200011,"1999",NA,NA
200011,"2005",255,92
200033,"2019",1218,468
200033,"2010",1330,504
200033,"2007",1721,663
200033,"2015",2155,878
200033,"2013",2738,1206
200033,"2014",2028,854
200033,"2017",357,133
200033,"2018",923,343
200033,"2022",356,115
200033,"2000",NA,NA
200033,"2021",615,231
200033,"2012",2158,906
200033,"1999",NA,NA
200033,"2006",568,211
200033,"2003",493,224
200033,"2016",1762,706
200033,"2001",NA,NA
200033,"2004",700,303
200033,"2009",2441,925
200033,"2005",677,265
200033,"1998",NA,NA
200033,"1997",NA,NA
200033,"2002",NA,NA
200033,"2020",1065,382
200033,"2008",1868,746
200033,"2011",966,355
200043,"2000",NA,NA
200043,"2006",850,305
200043,"2001",NA,NA
200043,"1999",NA,NA
200043,"2015",218,96
200043,"2007",1477,587
200043,"2008",1212,461
200043,"2014",506,177
200043,"2002",NA,NA
200043,"2016",419,178
200043,"2009",1892,718
200043,"2010",932,345
200043,"2005",559,203
200043,"2013",620,228
200043,"2012",521,186
200043,"2003",194,77
200043,"2004",264,90
200043,"2011",1050,384
200056,"2010",146,46
200056,"2001",NA,NA
200056,"2004",227,72
200056,"2008",166,46
200056,"2007",776,257
200056,"2005",193,68
200056,"2000",NA,NA
200056,"1998",NA,NA
200056,"1999",NA,NA
200056,"2003",148,40
200056,"2006",305,96
200056,"2002",NA,NA
200060,"2001",NA,NA
200060,"2002",NA,NA
200060,"2004",275,102
200060,"2007",1233,493
200060,"2009",1031,388
200060,"1998",NA,NA
200060,"2005",175,58
200060,"1999",NA,NA
200060,"2006",593,250
200060,"2000",NA,NA
200060,"2003",261,100
200060,"2008",1195,432
200060,"2011",22,3
200060,"2010",981,355
200067,"2018",200,65
200067,"2008",2197,822
200067,"2002",NA,NA
200067,"2006",2340,925
200067,"2003",245,78
200067,"1998",NA,NA
200067,"2016",66,31
200067,"2000",NA,NA
200067,"1997",NA,NA
200067,"2005",1005,380
200067,"2001",NA,NA
200067,"2009",1814,640
200067,"2004",564,234
200067,"2011",500,156
200067,"1996",NA,NA
200067,"2017",159,55
200067,"2007",2888,1083
200067,"1995",NA,NA
200067,"1999",NA,NA
200067,"2010",1904,705
200069,"1999",NA,NA
200069,"2008",2526,933
200069,"2009",2166,765
200069,"2013",1089,408
200069,"2014",301,113
200069,"2000",NA,NA
200069,"2001",NA,NA
200069,"2012",2155,791
200069,"2007",2036,780
200069,"2003",448,196
200069,"2002",NA,NA
200069,"2010",2061,722
200069,"2011",1791,641
200069,"1998",NA,NA
200069,"2005",963,391
200069,"2004",443,174
200069,"2006",2088,837
200079,"2005",857,357
200079,"2012",943,366
200079,"2002",NA,NA
200079,"2010",1757,714
200079,"2009",671,282
200079,"2000",NA,NA
200079,"2011",1201,507
200079,"2020",150,39
200079,"2003",651,290
200079,"2004",226,99
200079,"2021",110,36
200079,"2007",591,255
200079,"2006",1336,561
200079,"1999",NA,NA
200079,"2001",NA,NA
200104,"2006",671,259
200104,"2009",254,76
200104,"1997",NA,NA
200104,"2003",431,147
200104,"2007",1335,499
200104,"2005",227,81
200104,"2004",165,51
200104,"1998",NA,NA
200104,"1999",NA,NA
200104,"2002",NA,NA
200104,"2000",NA,NA
200104,"2001",NA,NA
200104,"2008",690,250
200108,"2003",271,104
200108,"2008",2656,1093
200108,"2004",568,232
200108,"2010",2321,986
200108,"1998",NA,NA
200108,"1997",NA,NA
200108,"2005",1028,459
200108,"2009",2830,1193
200108,"2000",NA,NA
200108,"1999",NA,NA
200108,"2001",NA,NA
200108,"2002",NA,NA
200108,"2006",2157,951
200108,"2007",2271,1004
200120,"2002",NA,NA
200120,"2004",127,31
200120,"2010",211,61
200120,"2009",715,242
200120,"2012",388,133
200120,"2006",69,32
200120,"2011",1251,446
200120,"1999",NA,NA
200120,"2001",NA,NA
200120,"1998",NA,NA
200120,"2005",NA,NA
200120,"2003",310,105
200120,"2008",137,44
200120,"2000",NA,NA
200121,"2005",220,61
200121,"2002",NA,NA
200121,"2001",NA,NA
200121,"2004",155,51
200121,"2003",101,34
200121,"2007",341,111
200121,"2006",NA,NA
200121,"2000",NA,NA
200121,"2008",82,22
200121,"2009",47,17
200617,"2012",615,220
200617,"2010",1624,637
200617,"1992",NA,NA
200617,"2008",35,13
200617,"1996",NA,NA
200617,"2009",722,279
200617,"1991",NA,NA
200617,"1993",NA,NA
200617,"2017",18,3
200617,"1995",NA,NA
200617,"2013",1130,457
200617,"1989",NA,NA
200617,"2014",1021,373
200617,"2011",1251,459
200617,"1990",NA,NA
200617,"2015",246,90
200617,"1994",NA,NA
200748,"1998",NA,NA
200748,"2021",506,169
200748,"1995",NA,NA
200748,"2004",547,247
200748,"2020",464,159
200748,"2010",1788,730
200748,"2011",438,171
200748,"2022",163,42
200748,"2013",1229,466
200748,"2000",NA,NA
200748,"2008",1876,730
200748,"1999",NA,NA
200748,"2006",828,337
200748,"2002",NA,NA
200748,"1996",NA,NA
200748,"2018",1494,553
200748,"2023",472,158
200748,"2019",1378,497
200748,"2024",73,25
200748,"2009",2267,877
200748,"2012",1425,568
200748,"2016",1892,747
200748,"2001",NA,NA
200748,"2007",2308,972
200748,"1994",NA,NA
200748,"2003",509,205
200748,"2014",1871,735
200748,"2005",760,335
200748,"1997",NA,NA
200748,"2015",1505,575
200748,"2017",2370,940
200754,"2007",1261,478
200754,"2010",1472,536
200754,"2005",352,160
200754,"2004",302,125
200754,"2011",993,341
200754,"2008",1823,724
200754,"2009",1255,485
200754,"2000",NA,NA
200754,"2006",1016,387
200754,"1999",NA,NA
200754,"2001",NA,NA
200754,"2003",89,24
200754,"1996",NA,NA
200754,"2012",390,125
200754,"1998",NA,NA
200754,"2002",NA,NA
200754,"2013",111,42
200764,"2009",123,47
200764,"2010",135,46
200764,"2005",305,128
200764,"2001",NA,NA
200764,"2002",NA,NA
200764,"2004",269,102
200764,"2008",133,53
200764,"2011",227,88
200764,"2003",254,93
200764,"2007",236,67
200764,"2006",28,6
200764,"2000",NA,NA
200770,"2011",48,16
200770,"2002",NA,NA
200770,"2008",557,193
200770,"2005",180,55
200770,"2000",NA,NA
200770,"2006",36,11
200770,"2010",171,47
200770,"2009",431,161
200770,"2004",115,42
200770,"2007",383,156
200770,"2003",188,68
200772,"1999",NA,NA
200772,"2005",681,290
200772,"2007",90,26
200772,"2003",418,182
200772,"2001",NA,NA
200772,"2002",NA,NA
200772,"2004",678,313
200772,"2000",NA,NA
200772,"2006",1457,617
200773,"2006",460,166
200773,"2009",365,120
200773,"2002",NA,NA
200773,"2007",172,54
200773,"2000",NA,NA
200773,"1999",NA,NA
200773,"2012",796,315
200773,"2008",38,9
200773,"2010",66,15
200773,"2015",64,23
200773,"2004",270,90
200773,"2011",288,101
200773,"2003",175,73
200773,"2005",212,75
200773,"2001",NA,NA
200773,"2013",254,104
201086,"2007",456,201
201086,"2006",NA,NA
201086,"2012",875,285
201086,"2002",NA,NA
201086,"2008",422,181
201086,"2013",35,6
201086,"2010",769,260
201086,"2009",273,101
201086,"2011",1326,512
201086,"2001",NA,NA
201086,"2003",NA,NA
201086,"2000",NA,NA
201086,"2019",145,36
201212,"2006",1742,687
201212,"2012",1739,635
201212,"2007",2024,750
201212,"1999",NA,NA
201212,"2010",2198,875
201212,"2000",NA,NA
201212,"2008",1753,681
201212,"2016",1141,457
201212,"2014",1617,586
201212,"2009",2343,921
201212,"2003",495,203
201212,"2015",1028,408
201212,"2005",606,232
201212,"2013",2254,832
201212,"2004",325,126
201212,"2002",NA,NA
201212,"2018",258,81
201212,"2011",2427,918
201212,"2001",NA,NA
201212,"2017",1131,410
201281,"2001",NA,NA
201281,"2006",768,282
201281,"2010",53,12
201281,"2005",393,140
201281,"1999",NA,NA
201281,"2004",194,63
201281,"2009",59,8
201281,"2007",1012,340
201281,"2008",42,13
201281,"2002",NA,NA
201281,"2003",300,119
201281,"1998",NA,NA
201284,"2010",42,16
201284,"2004",NA,NA
201284,"2001",NA,NA
201284,"2003",137,46
201284,"2007",599,210
201284,"2008",289,100
201284,"2009",78,26
201284,"2006",104,35
201284,"1999",NA,NA
201284,"1995",NA,NA
201284,"2002",NA,NA
201284,"2000",NA,NA
201284,"2005",41,9
201286,"2005",183,78
201286,"2011",1813,771
201286,"2012",1974,722
201286,"2003",NA,NA
201286,"2008",2424,989
201286,"2004",281,117
201286,"2014",85,25
201286,"2013",896,338
201286,"2009",2065,863
201286,"2010",1778,759
201286,"2002",NA,NA
201286,"2006",1094,425
201286,"2000",NA,NA
201286,"2007",2305,889
201286,"2001",NA,NA
201287,"2010",1799,702
201287,"2002",NA,NA
201287,"2011",1691,667
201287,"2001",NA,NA
201287,"2007",128,55
201287,"2013",46,14
201287,"2006",39,15
201287,"2008",585,217
201287,"2009",2028,769
201287,"2012",640,213
201290,"1999",NA,NA
201290,"2011",2873,1120
201290,"2004",352,128
201290,"2005",709,279
201290,"2013",1773,631
201290,"2010",2256,895
201290,"2001",NA,NA
201290,"2008",1597,593
201290,"2009",2718,1021
201290,"2006",1975,715
201290,"2003",386,159
201290,"2002",NA,NA
201290,"2016",399,139
201290,"2007",3185,1204
201290,"2017",144,63
201290,"2012",1909,673
201290,"2015",1464,511
201290,"2000",NA,NA
201290,"2014",1470,495
201291,"2008",688,266
201291,"2003",NA,NA
201291,"2000",NA,NA
201291,"2006",76,27
201291,"2004",44,14
201291,"2010",360,119
201291,"2005",193,78
201291,"2011",507,182
201291,"2009",882,353
201291,"2002",NA,NA
201291,"2001",NA,NA
201291,"2007",325,139
201292,"2003",110,38
201292,"1999",NA,NA
201292,"2002",NA,NA
201292,"2006",501,191
201292,"2007",276,109
201292,"2000",NA,NA
201292,"2005",248,92
201292,"2001",NA,NA
201292,"2004",135,37
201293,"2007",884,313
201293,"2006",823,309
201293,"2008",442,140
201293,"2011",208,97
201293,"2002",NA,NA
201293,"2009",83,29
201293,"2005",181,50
201293,"2001",NA,NA
201293,"2012",155,58
201293,"2000",NA,NA
201293,"1996",NA,NA
201293,"2013",59,24
201293,"2010",428,181
201293,"1999",NA,NA
201293,"2003",31,9
201293,"2004",109,32
201293,"2014",NA,NA
201294,"2002",NA,NA
201294,"2008",2411,929
201294,"2013",1183,443
