"player_id","year","double_fault","service_points"
106075,"2023",7,252
106075,"2024",26,736
106078,"2019",23,543
106078,"2015",NA,NA
106078,"2023",2,134
106078,"2022",36,970
106078,"2014",NA,NA
106078,"2016",14,337
106078,"2020",85,2012
106078,"2021",NA,NA
106078,"2017",11,252
106078,"2024",1,101
106078,"2013",NA,NA
106078,"2018",20,438
106090,"2009",3,106
106093,"2016",3,59
106093,"2012",15,224
106093,"2013",9,207
106099,"2017",0,54
106099,"2019",17,879
106099,"2022",5,83
106099,"2021",61,1894
106099,"2020",69,1731
106099,"2018",20,461
106099,"2016",3,42
106105,"2014",NA,NA
106105,"2016",12,196
106105,"2015",10,277
106105,"2017",2,182
106105,"2013",3,127
106105,"2018",10,230
106105,"2011",1,54
106106,"2016",6,91
106106,"2017",9,279
106106,"2019",NA,NA
106106,"2018",5,81
106109,"2022",10,203
106109,"2020",17,537
106109,"2023",8,174
106109,"2024",11,391
106109,"2021",32,1021
106109,"2018",32,826
106109,"2017",7,162
106109,"2019",15,634
106109,"2015",4,59
106110,"2020",7,205
106110,"2022",2,134
106110,"2018",9,322
106110,"2021",0,59
106110,"2019",2,60
106120,"2018",4,403
106121,"2015",NA,NA
106121,"2018",142,2942
106121,"2024",66,2609
106121,"2017",52,1362
106121,"2020",13,426
106121,"2023",73,2106
106121,"2016",73,2069
106121,"2022",53,2463
106121,"2014",4,181
106121,"2021",8,404
106121,"2019",68,2211
106137,"2021",3,139
106137,"2016",7,287
106137,"2017",9,112
106137,"2019",4,147
106138,"2015",4,49
106138,"2017",3,190
106138,"2016",8,288
106138,"2018",2,61
106148,"2019",122,3087
106148,"2024",107,3902
106148,"2014",21,550
106148,"2018",118,2478
106148,"2020",34,1109
106148,"2017",22,378
106148,"2021",29,826
106148,"2022",85,2407
106148,"2023",103,3198
106148,"2016",39,1042
106148,"2015",8,235
106148,"2013",4,54
106162,"2022",13,411
106167,"2016",5,177
106167,"2024",1,55
106167,"2018",6,206
106167,"2017",3,66
106174,"2022",2,49
106174,"2016",7,357
106174,"2021",3,56
106174,"2023",5,74
106174,"2015",NA,NA
106174,"2014",NA,NA
106174,"2018",6,101
106177,"2023",3,60
106177,"2018",8,227
106180,"2017",11,101
106186,"2022",NA,NA
106186,"2010",2,73
106186,"2018",38,564
106186,"2021",10,159
106186,"2014",15,168
106186,"2019",10,126
106186,"2024",8,297
106186,"2023",71,2204
106187,"2024",12,260
106187,"2023",1,47
106198,"2018",4,66
106198,"2014",NA,NA
106198,"2022",24,1093
106198,"2019",31,1334
106198,"2021",4,131
106198,"2020",25,887
106198,"2010",NA,NA
106198,"2023",34,1277
106198,"2017",2,118
106198,"2012",NA,NA
106198,"2024",4,399
106198,"2015",NA,NA
106203,"2019",2,41
106207,"2014",9,298
106207,"2012",5,129
106207,"2013",NA,NA
106207,"2017",2,17
106207,"2011",2,55
106207,"2015",0,72
106210,"2015",NA,NA
106210,"2021",101,2074
106210,"2013",6,57
106210,"2018",146,3002
106210,"2024",8,129
106210,"2017",209,3969
106210,"2022",43,674
106210,"2023",49,789
106210,"2016",59,1741
106210,"2020",42,1436
106210,"2014",75,1336
106210,"2019",NA,NA
106214,"2023",29,471
106214,"2021",45,1010
106214,"2022",NA,NA
106214,"2020",13,263
106214,"2018",11,262
106214,"2024",2,98
106214,"2019",16,337
106216,"2018",31,556
106216,"2022",1,88
106216,"2021",9,518
106216,"2015",8,122
106216,"2016",48,1275
106216,"2023",2,61
106216,"2019",37,776
106216,"2017",72,1665
106218,"2014",18,203
106218,"2022",69,3496
106218,"2024",72,4047
106218,"2023",76,4120
106218,"2020",24,1588
106218,"2018",2,124
106218,"2019",18,554
106218,"2021",NA,NA
106220,"2015",NA,NA
106220,"2023",3,145
106220,"2019",NA,NA
106220,"2024",4,95
106220,"2013",NA,NA
106220,"2018",7,79
106220,"2011",NA,NA
106220,"2021",NA,NA
106220,"2022",3,83
106220,"2017",2,62
106220,"2020",4,172
106220,"2016",15,361
106223,"2020",1,38
106223,"2022",10,203
106223,"2019",NA,NA
106225,"2017",24,342
106225,"2016",10,124
106228,"2020",63,1685
106228,"2014",1,57
106228,"2013",1,67
106228,"2019",118,3431
106228,"2022",22,630
106228,"2018",5,102
106228,"2021",35,972
106233,"2020",101,3440
106233,"2011",11,243
106233,"2013",21,472
106233,"2022",76,2611
106233,"2018",179,4223
106233,"2014",59,1777
106233,"2021",41,1428
106233,"2012",9,253
106233,"2015",66,2548
106233,"2019",NA,NA
106233,"2024",38,896
106233,"2023",60,1459
106233,"2016",77,1678
106233,"2017",102,2318
106234,"2016",10,246
106234,"2023",212,3375
106234,"2015",6,157
106234,"2021",NA,NA
106234,"2020",24,420
106234,"2024",44,1046
106234,"2022",229,3994
106234,"2013",6,152
106234,"2014",3,59
106238,"2014",1,47
106244,"2011",5,61
106244,"2012",25,243
106246,"2011",5,67
106246,"2013",4,73
106246,"2012",6,73
106249,"2019",0,112
106249,"2015",NA,NA
106249,"2020",4,233
106249,"2018",2,236
106249,"2017",2,280
106250,"2016",8,334
106250,"2018",12,390
106250,"2017",9,93
106250,"2021",NA,NA
106252,"2018",2,85
106261,"2016",31,682
106261,"2017",14,319
106261,"2012",16,266
106261,"2015",3,72
106262,"2024",3,53
106269,"2016",4,48
106281,"2021",NA,NA
106281,"2012",5,44
106281,"2022",16,574
106281,"2024",25,432
106281,"2018",12,316
106281,"2016",4,177
106281,"2020",1,132
106281,"2023",41,989
106281,"2017",5,287
106281,"2015",11,261
106283,"2019",2,117
106283,"2020",5,193
106283,"2021",6,107
106283,"2024",22,647
106283,"2023",3,136
106283,"2014",2,54
106283,"2022",17,613
106283,"2017",15,311
106283,"2018",8,299
106288,"2016",8,256
106288,"2023",1,79
106288,"2017",2,144
106288,"2021",2,90
106290,"2014",15,224
106290,"2015",NA,NA
106290,"2013",13,175
106291,"2021",NA,NA
106291,"2015",11,198
106291,"2013",7,121
106291,"2016",8,134
106291,"2023",2,83
106291,"2014",17,343
106292,"2022",2,69
106293,"2014",3,81
106293,"2019",5,300
106293,"2017",3,45
106293,"2020",2,241
106293,"2016",7,208
106293,"2015",11,236
106293,"2023",6,326
106293,"2021",5,231
106296,"2021",18,599
106296,"2017",3,58
106296,"2022",12,433
106296,"2023",103,3749
106296,"2020",32,1168
106296,"2024",16,971
106296,"2018",14,372
106296,"2016",4,196
106296,"2019",55,1182
106298,"2018",183,4276
106298,"2016",92,1765
106298,"2024",13,296
106298,"2019",154,3787
106298,"2023",7,174
106298,"2013",18,413
106298,"2015",85,2023
106298,"2017",227,4847
106298,"2022",41,814
106298,"2021",99,1743
106298,"2014",19,502
106302,"2020",4,83
106302,"2021",5,151
106310,"2022",15,326
106310,"2023",9,352
106310,"2024",7,78
106311,"2017",1,70
106321,"2014",5,87
106324,"2017",6,95
106324,"2018",2,149
106325,"2012",9,68
106325,"2018",2,50
106325,"2015",3,38
106328,"2021",14,253
106328,"2013",4,216
106328,"2016",0,58
106328,"2017",5,102
106328,"2022",4,162
106328,"2018",15,283
106329,"2019",27,835
106329,"2017",114,3327
106329,"2022",16,1065
106329,"2020",33,1545
106329,"2016",25,939
106329,"2018",46,1699
106329,"2023",46,1504
106329,"2021",23,896
106329,"2024",54,1967
106331,"2020",6,376
106331,"2023",81,3507
106331,"2017",7,210
106331,"2022",46,1659
106331,"2024",78,2979
106331,"2021",15,1354
106333,"2018",2,67
106335,"2017",1,56
106348,"2018",3,119
106353,"2019",5,68
106353,"2014",6,112
106353,"2018",3,101
106353,"2021",8,122
106361,"2016",20,542
106361,"2018",6,272
106361,"2017",23,497
106362,"2014",11,218
106362,"2017",7,138
106362,"2015",7,198
106362,"2023",22,393
106368,"2013",14,171
106368,"2019",20,366
106368,"2017",31,384
106368,"2021",19,264
106368,"2018",68,1232
106368,"2015",6,133
106368,"2023",6,92
106368,"2016",30,679
106368,"2020",8,197
106368,"2022",7,129
106368,"2024",1,85
106374,"2013",1,62
106378,"2018",62,1959
106378,"2022",17,369
106378,"2020",51,1535
106378,"2016",53,1652
106378,"2017",179,4893
106378,"2013",10,369
106378,"2023",23,477
106378,"2019",74,2824
106378,"2014",12,342
106378,"2015",2,160
106380,"2022",3,70
106390,"2015",3,145
106391,"2018",6,200
106392,"2017",13,284
106392,"2016",19,281
106392,"2014",NA,NA
106393,"2020",4,92
106393,"2014",NA,NA
106393,"2017",3,139
106393,"2015",NA,NA
106393,"2016",3,52
106393,"2018",2,59
106393,"2021",6,170
106396,"2018",4,93
106397,"2021",6,153
106397,"2024",6,39
106397,"2014",NA,NA
106397,"2020",4,154
106397,"2013",NA,NA
106397,"2018",21,415
106397,"2019",NA,NA
106397,"2017",50,747
106398,"2019",3,186
106398,"2022",28,1134
106398,"2023",31,1059
106398,"2024",40,1391
106398,"2020",1,111
106398,"2018",4,43
106398,"2016",3,84
106401,"2016",60,1365
106401,"2013",7,175
106401,"2023",5,58
106401,"2020",25,845
106401,"2017",NA,NA
106401,"2015",NA,NA
106401,"2014",NA,NA
106401,"2018",130,2357
106401,"2021",16,671
106401,"2022",NA,NA
106401,"2019",72,1732
106408,"2020",2,127
106408,"2021",56,766
106412,"2018",6,166
106412,"2013",NA,NA
106412,"2017",0,38
106412,"2014",NA,NA
106412,"2019",3,38
106412,"2015",NA,NA
106412,"2016",24,411
106415,"2018",42,1761
106415,"2021",20,910
106415,"2016",48,1605
106415,"2023",77,3360
106415,"2020",36,2105
106415,"2024",NA,NA
106415,"2022",38,2858
106415,"2015",18,621
106415,"2019",18,1531
106415,"2014",5,66
106415,"2017",34,1354
106420,"2017",12,464
106421,"2024",304,5614
106421,"2016",20,770
106421,"2020",99,2813
106421,"2018",108,1925
106421,"2017",118,2131
106421,"2022",252,4980
106421,"2023",86,1577
106421,"2019",245,5700
106421,"2021",NA,NA
106423,"2022",NA,NA
106423,"2015",NA,NA
106423,"2024",95,2848
106423,"2017",68,1234
106423,"2016",12,115
106423,"2013",5,76
106423,"2018",36,816
106423,"2014",11,202
106423,"2021",24,604
106423,"2019",15,290
106423,"2023",81,2894
106425,"2017",3,78
106425,"2021",1,66
106426,"2018",14,292
106426,"2021",52,1572
106426,"2022",138,3441
106426,"2020",129,2544
106426,"2014",NA,NA
106426,"2017",24,484
106426,"2013",NA,NA
106426,"2012",NA,NA
106426,"2024",71,1546
106426,"2023",NA,NA
106426,"2016",13,261
106426,"2019",141,4439
106426,"2015",NA,NA
106430,"2014",0,69
106432,"2013",NA,NA
106432,"2018",114,4488
106432,"2020",56,2344
106432,"2021",18,637
106432,"2015",NA,NA
106432,"2024",71,2416
106432,"2023",48,1441
106432,"2014",NA,NA
106432,"2017",57,1856
106432,"2022",NA,NA
106432,"2019",71,2420
106432,"2016",54,1779
108772,"2017",4,155
108772,"2020",3,53
108772,"2011",NA,NA
108993,"2009",0,54
108993,"2010",2,35
108993,"2007",4,40
108996,"2008",4,52
108997,"2008",1,60
109054,"2017",6,138
109054,"2018",8,216
109054,"2021",4,121
109303,"2023",6,188
109303,"2017",6,273
109303,"2024",11,465
109640,"2019",1,60
109686,"2023",7,215
109699,"2019",6,108
109739,"2022",10,424
109739,"2016",5,124
109739,"2024",56,1735
109739,"2017",15,761
109739,"2021",15,456
109739,"2020",6,186
109739,"2018",28,1537
109739,"2019",7,256
109739,"2023",11,424
109739,"2015",8,153
110476,"2013",2,34
110476,"2012",1,41
110536,"2014",8,100
110536,"2019",17,119
110536,"2018",11,170
110536,"2013",4,75
110536,"2021",2,49
110596,"2016",10,107
110602,"2023",NA,NA
110602,"2019",17,607
110602,"2017",12,226
110602,"2015",9,227
110602,"2022",NA,NA
110602,"2021",38,1284
110602,"2020",37,1539
110602,"2013",3,66
110602,"2016",22,386
110602,"2018",40,1087
110636,"2014",9,43
110686,"2017",NA,NA
110686,"2016",2,53
110686,"2020",8,60
110748,"2022",9,252
110748,"2019",8,116
110748,"2014",9,158
110748,"2021",9,178
110748,"2020",13,341
110751,"2024",3,49
110754,"2015",1,50
111153,"2016",8,86
111153,"2017",25,407
111153,"2015",0,59
111153,"2023",127,3752
111153,"2022",37,835
111153,"2019",42,708
111153,"2020",4,116
111153,"2018",3,76
111153,"2021",12,406
111153,"2024",98,2456
111156,"2014",10,60
111186,"2016",2,60
111187,"2022",11,284
111187,"2021",6,64
111190,"2023",80,3070
111190,"2018",3,89
111190,"2015",6,125
111190,"2019",0,167
111190,"2021",2,259
111190,"2024",111,4082
111190,"2022",4,354
111190,"2017",10,345
111192,"2019",1,83
111192,"2018",0,64
111192,"2015",0,84
111192,"2024",1,71
111197,"2018",7,218
111200,"2018",35,1104
111200,"2015",NA,NA
111200,"2020",1,54
111200,"2016",31,724
111200,"2017",32,869
111200,"2019",33,619
111200,"2023",39,828
111200,"2022",NA,NA
111200,"2013",8,102
111200,"2024",29,488
111200,"2014",4,73
111200,"2021",58,996
111202,"2019",31,1157
111202,"2013",1,54
111202,"2017",160,3459
111202,"2016",31,1475
111202,"2015",NA,NA
111202,"2014",NA,NA
111202,"2018",133,3576
111436,"2023",0,78
111436,"2022",1,62
111442,"2023",51,3119
111442,"2014",7,131
111442,"2021",83,3476
111442,"2022",33,1336
111442,"2019",87,3905
111442,"2016",36,1083
111442,"2024",NA,NA
111442,"2018",42,1126
111442,"2017",79,2513
111442,"2020",43,1911
111442,"2015",10,130
111453,"2016",18,239
111453,"2021",8,227
111453,"2015",NA,NA
111453,"2019",5,92
111453,"2020",NA,NA
111453,"2022",7,72
111453,"2014",NA,NA
111454,"2021",5,191
111454,"2023",9,265
111454,"2024",11,350
111456,"2022",111,4416
111456,"2016",6,235
111456,"2023",74,2218
111456,"2021",33,1499
111456,"2024",56,1457
111456,"2019",56,1799
111456,"2018",87,2077
111456,"2013",5,55
111456,"2020",27,1075
111459,"2018",6,159
111459,"2020",2,64
111459,"2022",3,131
111460,"2022",57,1278
111460,"2017",52,763
111460,"2024",80,1711
111460,"2018",44,493
111460,"2015",6,163
111460,"2021",34,363
111460,"2023",134,2756
111460,"2019",10,93
111460,"2016",54,863
111460,"2020",30,377
111505,"2023",15,458
111505,"2021",12,308
111505,"2022",10,332
111505,"2020",1,69
111505,"2024",1,79
111506,"2017",5,103
111506,"2015",3,198
111511,"2019",9,359
111511,"2017",9,285
111511,"2014",4,164
111511,"2020",1,93
111511,"2018",31,815
111511,"2016",23,548
111511,"2015",3,94
111511,"2021",10,111
111513,"2023",86,2199
111513,"2019",69,1675
111513,"2022",NA,NA
111513,"2013",2,69
111513,"2018",116,2752
111513,"2015",8,76
111513,"2024",69,2256
111513,"2021",192,4079
111513,"2020",89,1700
111513,"2017",30,833
111513,"2016",4,92
111515,"2023",4,85
111515,"2018",1,62
111515,"2019",7,77
111515,"2020",4,121
111515,"2021",3,94
111515,"2017",14,221
111574,"2019",4,82
111574,"2021",2,47
111574,"2017",2,86
111574,"2018",0,54
111575,"2020",92,3104
111575,"2018",149,5307
111575,"2013",7,117
111575,"2017",206,4922
111575,"2024",100,4662
111575,"2023",99,4019
111575,"2016",69,1852
111575,"2014",NA,NA
111575,"2019",177,4905
111575,"2022",64,1887
111575,"2015",NA,NA
111575,"2021",NA,NA
111576,"2019",8,171
111576,"2024",37,1716
111576,"2021",NA,NA
111576,"2023",NA,NA
111576,"2020",19,461
111576,"2018",7,118
111576,"2016",4,81
111576,"2022",NA,NA
111577,"2014",5,196
111577,"2018",149,2689
111577,"2019",19,222
111577,"2016",59,1295
111577,"2017",97,1994
111577,"2015",44,848
111578,"2016",24,295
111578,"2022",57,980
111578,"2013",3,108
111578,"2017",45,690
111578,"2015",6,113
111578,"2021",1,55
111578,"2014",4,55
111578,"2020",5,89
111578,"2018",5,57
111581,"2021",22,486
111581,"2020",14,569
111581,"2019",12,123
111581,"2018",64,1197
111581,"2017",14,263
111581,"2023",99,2181
111581,"2022",1,51
111581,"2024",21,528
111581,"2016",15,228
111761,"2015",NA,NA
111761,"2024",0,80
111761,"2019",NA,NA
111761,"2021",1,109
111761,"2018",3,210
111761,"2023",3,62
111761,"2020",NA,NA
111790,"2014",6,60
111790,"2022",4,46
111790,"2019",35,1023
111790,"2020",1,63
111790,"2017",17,374
111790,"2018",6,83
111790,"2021",21,393
111794,"2017",NA,NA
111794,"2015",NA,NA
111794,"2020",15,341
111794,"2019",49,879
111794,"2021",NA,NA
111794,"2016",6,281
111794,"2022",32,1271
111794,"2018",5,209
111794,"2024",1,44
111795,"2019",7,125
111795,"2018",3,96
111797,"2024",99,3536
111797,"2015",10,162
111797,"2023",NA,NA
111797,"2020",6,231
111797,"2016",8,363
111797,"2022",NA,NA
111797,"2019",102,3116
111797,"2017",17,533
111797,"2013",NA,NA
111797,"2021",25,372
111797,"2018",71,2068
111815,"2022",NA,NA
111815,"2021",206,5677
111815,"2023",136,4960
111815,"2024",52,1746
111815,"2017",24,417
111815,"2018",142,3165
111815,"2019",158,3487
111815,"2020",96,1891
117352,"2016",1,52
117353,"2017",6,138
117353,"2019",16,156
117356,"2019",NA,NA
117356,"2023",1,55
117356,"2016",21,412
117356,"2017",15,598
117356,"2021",7,231
117356,"2024",NA,NA
117356,"2018",5,242
117356,"2015",NA,NA
117356,"2020",5,270
117356,"2022",1,84
117357,"2016",4,198
117357,"2024",0,98
117357,"2017",5,68
117357,"2014",3,91
117358,"2021",3,133
117360,"2019",12,302
117360,"2024",14,210
117360,"2021",26,751
117360,"2017",10,178
117360,"2020",26,777
117360,"2023",4,93
117361,"2016",4,112
117361,"2017",20,441
120270,"2021",1,49
120424,"2017",2,203
120424,"2019",10,798
120424,"2016",5,65
120424,"2020",2,77
120424,"2018",23,1115
120798,"2016",6,239
121366,"2016",2,88
121531,"2021",4,200
121531,"2019",4,65
121896,"2016",0,97
121896,"2015",NA,NA
121896,"2019",2,56
122078,"2017",3,216
122078,"2024",6,171
122078,"2020",3,108
122078,"2021",7,72
122078,"2018",4,311
122078,"2022",NA,NA
122082,"2016",4,46
122109,"2018",9,199
122109,"2022",2,204
122109,"2020",3,55
122109,"2017",22,343
122109,"2014",NA,NA
122109,"2021",0,69
122109,"2019",NA,NA
122109,"2016",1,107
122236,"2018",1,45
122279,"2013",6,47
122298,"2023",171,3981
122298,"2024",166,3453
122298,"2021",115,2418
122298,"2022",NA,NA
122298,"2019",3,45
122330,"2024",165,2143
122330,"2022",NA,NA
122330,"2018",28,356
122330,"2017",37,488
122330,"2020",157,2322
122330,"2023",NA,NA
122330,"2016",19,291
122330,"2021",213,2751
122330,"2019",264,2808
122471,"2016",1,54
122533,"2023",NA,NA
122533,"2016",8,220
122533,"2024",2,170
122533,"2020",NA,NA
122533,"2017",5,175
122548,"2023",NA,NA
122548,"2021",3,130
122548,"2017",2,62
122548,"2018",4,154
122548,"2015",NA,NA
122548,"2016",5,115
122548,"2020",5,66
122548,"2019",NA,NA
122548,"2022",0,51
122554,"2024",3,183
122570,"2021",2,56
122570,"2018",2,57
122570,"2017",4,62
122570,"2016",2,54
122635,"2017",3,43
122669,"2021",9,300
122669,"2022",10,376
122669,"2015",NA,NA
122669,"2019",NA,NA
122669,"2024",5,191
122669,"2020",1,264
122669,"2018",13,224
122669,"2023",25,1538
122669,"2016",NA,NA
122669,"2017",9,228
123315,"2017",4,70
123755,"2020",6,663
123755,"2018",6,431
123755,"2015",7,171
123755,"2019",10,542
123755,"2023",NA,NA
123755,"2021",NA,NA
123755,"2022",17,1020
123755,"2024",38,2091
123768,"2018",3,93
123768,"2013",3,74
123773,"2016",10,39
123795,"2019",12,92
123795,"2021",22,385
123795,"2018",4,73
123795,"2017",3,164
123795,"2023",NA,NA
123795,"2022",8,203
123795,"2016",7,98
123795,"2024",3,68
123795,"2020",5,93
123809,"2023",11,175
123809,"2024",4,110
123809,"2022",5,108
123828,"2016",1,30
123828,"2023",9,460
123828,"2024",11,521
123896,"2023",11,146
123921,"2017",4,76
123921,"2023",2,42
123921,"2016",11,183
123921,"2018",37,399
123921,"2015",5,58
123961,"2024",3,84
123961,"2022",NA,NA
123961,"2021",10,139
124013,"2023",6,109
124013,"2021",2,64
124014,"2023",NA,NA
124014,"2024",13,341
124014,"2017",70,2103
124014,"2020",18,223
124014,"2019",4,156
124014,"2022",9,175
124014,"2016",19,480
124014,"2018",34,826
124014,"2021",15,573
124022,"2018",4,149
124023,"2017",5,98
124079,"2023",89,1409
124079,"2024",166,3289
124079,"2019",7,140
124079,"2021",109,2955
124079,"2020",66,1430
124079,"2018",12,192
124079,"2022",161,3667
124116,"2018",5,199
124116,"2021",13,397
124116,"2022",9,272
124116,"2023",44,1309
124116,"2024",107,3584
124116,"2017",34,699
124116,"2020",13,213
124116,"2019",5,77
124186,"2017",5,162
124186,"2019",5,80
124186,"2024",70,2889
124186,"2021",11,337
124186,"2023",41,1775
124187,"2019",157,4292
124187,"2024",53,1251
124187,"2016",39,845
124187,"2018",23,338
124187,"2022",76,2903
124187,"2020",51,1643
124187,"2021",53,1705
124187,"2017",42,842
125802,"2019",NA,NA
125802,"2022",114,3756
125802,"2017",22,459
125802,"2018",23,674
125802,"2020",17,665
125802,"2021",NA,NA
125802,"2023",102,2188
125802,"2016",28,690
125803,"2016",4,130
126094,"2019",173,4173
126094,"2016",23,521
126094,"2021",NA,NA
126094,"2014",0,71
126094,"2018",106,1671
126094,"2017",144,3364
126094,"2023",162,6708
126094,"2020",76,3726
126094,"2015",NA,NA
126094,"2024",96,3390
126094,"2022",146,5489
126102,"2018",3,88
126106,"2022",27,751
126106,"2023",12,235
126120,"2020",5,79
126120,"2016",4,63
126120,"2018",4,107
126120,"2019",4,113
126120,"2023",4,105
126120,"2021",7,300
126125,"2019",4,259
126125,"2018",1,100
126125,"2020",2,115
126125,"2024",0,87
126127,"2017",6,188
126127,"2022",48,1355
126127,"2021",23,930
126127,"2024",16,833
126127,"2018",5,116
126127,"2023",32,1302
126127,"2020",6,317
126128,"2017",1,56
126128,"2023",135,3038
126128,"2021",18,674
126128,"2024",130,3595
126128,"2022",31,703
126128,"2020",1,111
126129,"2023",5,177
126129,"2024",30,1019
126143,"2016",2,52
126149,"2021",119,3138
126149,"2020",35,1123
126149,"2017",3,77
126149,"2022",24,485
126149,"2019",5,132
126152,"2015",13,119
126156,"2018",3,106
126156,"2021",24,507
126156,"2020",13,223
126156,"2019",59,1053
126174,"2018",6,178
126177,"2024",2,70
126177,"2023",2,64
126185,"2021",2,49
126185,"2017",3,43
126190,"2022",NA,NA
126190,"2016",11,407
126190,"2019",NA,NA
126190,"2018",5,89
126190,"2021",5,179
126190,"2020",2,73
126197,"2021",2,57
126197,"2017",3,67
126203,"2020",62,2432
126203,"2016",103,3060
126203,"2024",137,6051
126203,"2017",68,2097
126203,"2022",NA,NA
126203,"2019",NA,NA
126203,"2021",173,4818
126203,"2015",1,131
126203,"2018",121,3743
126203,"2023",120,3756
126204,"2019",3,72
126204,"2015",NA,NA
126204,"2018",10,191
126204,"2021",5,133
126204,"2020",6,229
126204,"2022",NA,NA
126204,"2017",11,142
126205,"2024",109,5074
126205,"2023",74,2312
126205,"2015",2,88
126205,"2022",NA,NA
126205,"2017",29,839
126205,"2021",43,1906
126205,"2019",5,415
126205,"2016",12,405
126205,"2020",61,2357
126205,"2018",12,328
126206,"2023",2,103
126207,"2022",NA,NA
126207,"2014",6,71
126207,"2017",15,586
126207,"2021",NA,NA
126207,"2015",15,539
126207,"2019",111,4192
126207,"2024",146,5173
126207,"2018",69,2349
126207,"2023",137,4654
126207,"2020",42,1882
126207,"2016",18,612
126208,"2017",2,87
126214,"2021",21,378
126214,"2022",NA,NA
126214,"2024",79,2356
126214,"2023",20,635
126214,"2020",13,524
126237,"2022",8,158
126237,"2019",5,113
126239,"2021",87,2804
126239,"2022",33,1880
126239,"2020",2,149
126239,"2024",42,1666
126239,"2023",105,2649
126283,"2023",1,52
126283,"2022",0,102
126340,"2014",NA,NA
126340,"2024",5,61
126340,"2018",6,48
126340,"2023",NA,NA
126340,"2022",14,321
126340,"2020",7,187
126340,"2016",3,245
126340,"2017",11,113
126340,"2021",5,169
126340,"2019",NA,NA
126409,"2024",53,820
126409,"2021",3,69
126409,"2023",19,469
126409,"2022",33,846
126504,"2020",4,120
126504,"2024",2,70
126523,"2022",54,1966
126523,"2024",20,658
126523,"2019",11,196
126523,"2018",2,120
126523,"2021",33,1334
126523,"2023",85,3313
126526,"2018",5,102
126526,"2017",11,351
126530,"2018",9,137
126533,"2023",3,63
126535,"2022",70,1160
126535,"2018",12,309
126535,"2023",1,19
126535,"2021",41,1119
126535,"2024",4,87
126535,"2020",10,243
126555,"2020",4,168
126555,"2019",NA,NA
126555,"2023",3,198
126555,"2021",3,85
126555,"2024",1,59
126555,"2022",3,100
126573,"2021",1,59
126591,"2022",1,38
126609,"2019",NA,NA
126609,"2020",4,56
126609,"2017",0,1
126609,"2021",5,65
126610,"2023",22,887
126610,"2024",60,3266
126610,"2018",80,3075
126610,"2020",34,1360
126610,"2017",3,61
126610,"2021",NA,NA
126610,"2022",25,1048
126610,"2019",145,5325
126612,"2020",5,237
126613,"2018",1,52
126623,"2021",10,157
126627,"2021",5,56
126627,"2016",5,65
126627,"2022",0,179
126646,"2016",4,99
126646,"2024",3,55
126646,"2023",9,165
126646,"2022",59,1440
126646,"2015",NA,NA
126652,"2021",8,176
126652,"2019",27,392
126652,"2018",9,321
126652,"2022",9,249
126663,"2020",2,70
126663,"2022",1,125
126689,"2017",10,203
126689,"2016",7,168
126762,"2023",NA,NA
126762,"2022",6,52
126762,"2024",6,146
126774,"2019",66,2229
126774,"2021",NA,NA
126774,"2024",199,5288
126774,"2018",186,5798
126774,"2017",30,1078
126774,"2022",NA,NA
126774,"2020",44,1409
126774,"2023",NA,NA
126845,"2020",3,106
126845,"2021",NA,NA
126845,"2018",1,53
126845,"2022",6,178
126845,"2024",82,2701
126845,"2023",83,2500
126846,"2020",2,85
126846,"2021",8,459
126846,"2024",83,3780
126846,"2018",3,104
126846,"2023",64,2414
126846,"2022",16,946
126939,"2018",3,46
126939,"2019",NA,NA
126939,"2024",3,176
126939,"2023",NA,NA
126939,"2021",0,48
126952,"2022",NA,NA
126952,"2020",41,1382
126952,"2019",27,613
126952,"2021",61,1564
126952,"2024",37,708
126952,"2018",9,152
126952,"2023",NA,NA
126952,"2017",6,149
126964,"2020",4,80
126964,"2022",6,84
126964,"2021",2,57
126964,"2023",2,132
126964,"2024",NA,NA
127123,"2023",2,75
127143,"2020",3,50
127143,"2017",13,289
127143,"2018",6,166
127157,"2019",3,44
127157,"2023",NA,NA
127157,"2020",17,575
127157,"2024",93,2981
127157,"2022",69,2092
127157,"2021",44,1203
127157,"2017",15,402
127195,"2024",3,49
127300,"2016",3,114
127300,"2019",NA,NA
127300,"2018",15,150
127339,"2018",4,57
127339,"2022",NA,NA
127339,"2020",4,96
127339,"2021",23,538
127339,"2023",38,811
127339,"2024",8,152
127339,"2019",4,131
127760,"2022",6,144
127760,"2023",NA,NA
127760,"2024",60,1728
127760,"2021",6,140
128034,"2018",44,1068
128034,"2019",138,3754
128034,"2023",138,6221
128034,"2016",38,478
128034,"2020",107,2452
128034,"2017",26,243
128034,"2022",101,5119
128034,"2024",101,5194
128034,"2021",NA,NA
131905,"2022",28,784
131905,"2024",1,72
131934,"2023",39,880
131934,"2022",10,99
131934,"2024",16,609
131934,"2021",7,119
131951,"2021",4,76
131951,"2022",NA,NA
131951,"2023",NA,NA
131951,"2019",NA,NA
131951,"2020",2,75
131951,"2017",5,46
131951,"2024",3,65
132028,"2017",1,48
132040,"2017",6,231
132283,"2018",32,1132
132283,"2022",64,2525
132283,"2016",4,130
132283,"2024",63,2286
132283,"2020",52,2040
132283,"2021",NA,NA
132283,"2019",82,3288
132283,"2023",112,4456
132482,"2018",9,249
132686,"2022",19,599
132686,"2021",1,190
132686,"2024",142,3938
