"player_id","year","first_serve","first_won"
106412,"2019",15,9
106412,"2015",NA,NA
106412,"2016",240,143
106415,"2018",1183,733
106415,"2021",640,459
106415,"2016",978,663
106415,"2023",2149,1402
106415,"2020",1417,915
106415,"2024",NA,NA
106415,"2022",1923,1233
106415,"2015",366,219
106415,"2019",1023,698
106415,"2014",36,21
106415,"2017",856,551
106420,"2017",271,181
106421,"2024",3477,2543
106421,"2016",452,317
106421,"2020",1709,1332
106421,"2018",1093,709
106421,"2017",1234,815
106421,"2022",3206,2447
106421,"2023",999,695
106421,"2019",3403,2578
106421,"2021",NA,NA
106423,"2022",NA,NA
106423,"2015",NA,NA
106423,"2024",1769,1334
106423,"2017",718,543
106423,"2016",57,35
106423,"2013",45,29
106423,"2018",479,367
106423,"2014",106,79
106423,"2021",373,291
106423,"2019",168,134
106423,"2023",1868,1426
106425,"2017",49,31
106425,"2021",48,31
106426,"2018",164,106
106426,"2021",946,584
106426,"2022",2139,1412
106426,"2020",1563,1095
106426,"2014",NA,NA
106426,"2017",282,197
106426,"2013",NA,NA
106426,"2012",NA,NA
106426,"2024",973,698
106426,"2023",NA,NA
106426,"2016",137,96
106426,"2019",2702,1914
106426,"2015",NA,NA
106430,"2014",45,25
106432,"2013",NA,NA
106432,"2018",2889,2129
106432,"2020",1487,1075
106432,"2021",426,322
106432,"2015",NA,NA
106432,"2024",1482,1065
106432,"2023",870,589
106432,"2014",NA,NA
106432,"2017",1175,888
106432,"2022",NA,NA
106432,"2019",1492,1140
106432,"2016",1105,736
108772,"2017",87,51
108772,"2020",29,20
108772,"2011",NA,NA
108993,"2009",35,19
108993,"2010",22,7
108993,"2007",26,15
108996,"2008",35,16
108997,"2008",42,22
109054,"2017",88,63
109054,"2018",158,98
109054,"2021",80,57
109303,"2023",120,81
109303,"2017",164,110
109303,"2024",273,193
109640,"2019",27,16
109686,"2023",134,91
109699,"2019",54,31
109739,"2022",249,173
109739,"2016",82,49
109739,"2024",1088,698
109739,"2017",521,346
109739,"2021",286,206
109739,"2020",112,84
109739,"2018",936,708
109739,"2019",171,133
109739,"2023",282,172
109739,"2015",93,67
110476,"2013",16,4
110476,"2012",30,9
110536,"2014",60,44
110536,"2019",61,43
110536,"2018",107,72
110536,"2013",49,31
110536,"2021",32,17
110596,"2016",55,35
110602,"2023",NA,NA
110602,"2019",367,255
110602,"2017",146,100
110602,"2015",143,101
110602,"2022",NA,NA
110602,"2021",839,558
110602,"2020",1006,672
110602,"2013",32,24
110602,"2016",238,154
110602,"2018",715,480
110636,"2014",17,10
110686,"2017",NA,NA
110686,"2016",31,13
110686,"2020",41,30
110748,"2022",162,104
110748,"2019",63,37
110748,"2014",87,64
110748,"2021",105,71
110748,"2020",206,151
110751,"2024",27,15
110754,"2015",33,17
111153,"2016",59,50
111153,"2017",260,178
111153,"2015",34,20
111153,"2023",2581,1907
111153,"2022",572,432
111153,"2019",455,354
111153,"2020",80,54
111153,"2018",47,36
111153,"2021",286,200
111153,"2024",1702,1230
111156,"2014",29,21
111186,"2016",39,12
111187,"2022",150,104
111187,"2021",35,27
111190,"2023",1982,1416
111190,"2018",53,35
111190,"2015",70,44
111190,"2019",108,78
111190,"2021",159,116
111190,"2024",2592,1892
111190,"2022",233,169
111190,"2017",202,151
111192,"2019",56,39
111192,"2018",45,26
111192,"2015",52,33
111192,"2024",41,28
111197,"2018",128,98
111200,"2018",670,468
111200,"2015",NA,NA
111200,"2020",30,22
111200,"2016",420,272
111200,"2017",532,376
111200,"2019",393,256
111200,"2023",487,309
111200,"2022",NA,NA
111200,"2013",53,35
111200,"2024",286,196
111200,"2014",38,28
111200,"2021",560,384
111202,"2019",750,540
111202,"2013",35,20
111202,"2017",2082,1504
111202,"2016",984,652
111202,"2015",NA,NA
111202,"2014",NA,NA
111202,"2018",2244,1568
111436,"2023",44,28
111436,"2022",37,25
111442,"2023",1849,1373
111442,"2014",79,57
111442,"2021",2021,1464
111442,"2022",870,592
111442,"2019",2603,1858
111442,"2016",627,468
111442,"2024",NA,NA
111442,"2018",762,488
111442,"2017",1539,1060
111442,"2020",1201,850
111442,"2015",72,46
111453,"2016",124,94
111453,"2021",127,84
111453,"2015",NA,NA
111453,"2019",56,41
111453,"2020",NA,NA
111453,"2022",44,31
111453,"2014",NA,NA
111454,"2021",119,87
111454,"2023",148,115
111454,"2024",204,134
111456,"2022",2874,1976
111456,"2016",130,80
111456,"2023",1431,929
111456,"2021",958,709
111456,"2024",950,624
111456,"2019",1116,755
111456,"2018",1340,948
111456,"2013",36,21
111456,"2020",695,455
111459,"2018",102,65
111459,"2020",43,26
111459,"2022",75,51
111460,"2022",756,594
111460,"2017",437,327
111460,"2024",988,798
111460,"2018",290,224
111460,"2015",107,73
111460,"2021",229,176
111460,"2023",1621,1295
111460,"2019",41,26
111460,"2016",527,382
111460,"2020",235,173
111505,"2023",281,201
111505,"2021",158,120
111505,"2022",203,146
111505,"2020",42,30
111505,"2024",41,29
111506,"2017",65,43
111506,"2015",131,81
111511,"2019",214,138
111511,"2017",163,111
111511,"2014",97,58
111511,"2020",54,35
111511,"2018",523,348
111511,"2016",336,225
111511,"2015",52,40
111511,"2021",57,36
111513,"2023",1320,899
111513,"2019",1017,662
111513,"2022",NA,NA
111513,"2013",42,27
111513,"2018",1633,1183
111513,"2015",50,35
111513,"2024",1432,991
111513,"2021",2410,1683
111513,"2020",1011,709
111513,"2017",499,328
111513,"2016",56,35
111515,"2023",44,28
111515,"2018",45,31
111515,"2019",45,33
111515,"2020",70,45
111515,"2021",54,36
111515,"2017",138,91
111574,"2019",50,33
111574,"2021",28,13
111574,"2017",53,30
111574,"2018",38,21
111575,"2020",1991,1440
111575,"2018",3424,2618
111575,"2013",68,36
111575,"2017",2827,2078
111575,"2024",2998,2237
111575,"2023",2555,1888
111575,"2016",1060,786
111575,"2014",NA,NA
111575,"2019",3068,2234
111575,"2022",1211,809
111575,"2015",NA,NA
111575,"2021",NA,NA
111576,"2019",106,61
111576,"2024",1185,729
111576,"2021",NA,NA
111576,"2023",NA,NA
111576,"2020",310,198
111576,"2018",73,37
111576,"2016",50,32
111576,"2022",NA,NA
111577,"2014",108,72
111577,"2018",1397,1021
111577,"2019",103,69
111577,"2016",657,480
111577,"2017",1035,730
111577,"2015",425,330
111578,"2016",163,111
111578,"2022",709,436
111578,"2013",47,35
111578,"2017",409,273
111578,"2015",50,24
111578,"2021",42,23
111578,"2014",31,19
111578,"2020",61,33
111578,"2018",29,19
111581,"2021",317,208
111581,"2020",406,267
111581,"2019",70,43
111581,"2018",787,557
111581,"2017",169,106
111581,"2023",1412,1000
111581,"2022",40,31
111581,"2024",362,265
111581,"2016",147,99
111761,"2015",NA,NA
111761,"2024",55,42
111761,"2019",NA,NA
111761,"2021",76,47
111761,"2018",137,90
111761,"2023",38,21
111761,"2020",NA,NA
111790,"2014",29,19
111790,"2022",29,18
111790,"2019",692,488
111790,"2020",39,22
111790,"2017",243,165
111790,"2018",51,37
111790,"2021",252,165
111794,"2017",NA,NA
111794,"2015",NA,NA
111794,"2020",178,121
111794,"2019",508,372
111794,"2021",NA,NA
111794,"2016",164,109
111794,"2022",749,499
111794,"2018",141,100
111794,"2024",29,22
111795,"2019",86,55
111795,"2018",54,34
111797,"2024",2226,1655
111797,"2015",92,68
111797,"2023",NA,NA
111797,"2020",153,99
111797,"2016",244,164
111797,"2022",NA,NA
111797,"2019",1943,1403
111797,"2017",326,229
111797,"2013",NA,NA
111797,"2021",228,168
111797,"2018",1322,903
111815,"2022",NA,NA
111815,"2021",3760,2676
111815,"2023",3244,2281
111815,"2024",1147,854
111815,"2017",241,155
111815,"2018",2031,1447
111815,"2019",2287,1565
111815,"2020",1237,823
117352,"2016",30,22
117353,"2017",69,49
117353,"2019",85,53
117356,"2019",NA,NA
117356,"2023",34,16
117356,"2016",247,149
117356,"2017",346,241
117356,"2021",143,95
117356,"2024",NA,NA
117356,"2018",137,91
117356,"2015",NA,NA
117356,"2020",171,109
117356,"2022",54,40
117357,"2016",139,91
117357,"2024",65,40
117357,"2017",41,25
117357,"2014",60,37
117358,"2021",89,62
117360,"2019",194,130
117360,"2024",140,92
117360,"2021",505,334
117360,"2017",91,58
117360,"2020",528,334
117360,"2023",66,46
117361,"2016",61,39
117361,"2017",235,168
120270,"2021",34,17
120424,"2017",128,90
120424,"2019",506,318
120424,"2016",30,16
120424,"2020",41,30
120424,"2018",736,461
120798,"2016",160,106
121366,"2016",58,30
121531,"2021",111,68
121531,"2019",35,29
121896,"2016",62,43
121896,"2015",NA,NA
121896,"2019",34,21
122078,"2017",156,114
122078,"2024",111,67
122078,"2020",61,38
122078,"2021",31,22
122078,"2018",214,138
122078,"2022",NA,NA
122082,"2016",27,14
122109,"2018",116,75
122109,"2022",119,79
122109,"2020",35,18
122109,"2017",181,133
122109,"2014",NA,NA
122109,"2021",48,28
122109,"2019",NA,NA
122109,"2016",73,36
122236,"2018",30,13
122279,"2013",26,14
122298,"2023",2532,1763
122298,"2024",2165,1522
122298,"2021",1504,1124
122298,"2022",NA,NA
122298,"2019",26,18
122330,"2024",1298,1020
122330,"2022",NA,NA
122330,"2018",223,154
122330,"2017",283,212
122330,"2020",1331,1013
122330,"2023",NA,NA
122330,"2016",167,120
122330,"2021",1617,1305
122330,"2019",1634,1233
122471,"2016",20,13
122533,"2023",NA,NA
122533,"2016",131,78
122533,"2024",121,81
122533,"2020",NA,NA
122533,"2017",113,74
122548,"2023",NA,NA
122548,"2021",89,61
122548,"2017",41,24
122548,"2018",84,56
122548,"2015",NA,NA
122548,"2016",72,49
122548,"2020",43,28
122548,"2019",NA,NA
122548,"2022",33,30
122554,"2024",114,74
122570,"2021",31,18
122570,"2018",30,17
122570,"2017",34,22
122570,"2016",28,15
122635,"2017",24,14
122669,"2021",171,132
122669,"2022",218,139
122669,"2015",NA,NA
122669,"2019",NA,NA
122669,"2024",115,86
122669,"2020",157,119
122669,"2018",120,95
122669,"2023",914,587
122669,"2016",NA,NA
122669,"2017",129,88
123315,"2017",34,20
123755,"2020",426,288
123755,"2018",265,182
123755,"2015",100,78
123755,"2019",335,229
123755,"2023",NA,NA
123755,"2021",NA,NA
123755,"2022",673,429
123755,"2024",1285,848
123768,"2018",45,34
123768,"2013",43,27
123773,"2016",22,13
123795,"2019",48,40
123795,"2021",198,135
123795,"2018",41,32
123795,"2017",96,65
123795,"2023",NA,NA
123795,"2022",130,105
123795,"2016",56,44
123795,"2024",43,31
123795,"2020",61,39
123809,"2023",94,64
123809,"2024",57,33
123809,"2022",62,45
123828,"2016",20,11
123828,"2023",328,209
123828,"2024",351,240
123896,"2023",90,66
123921,"2017",45,32
123921,"2023",25,15
123921,"2016",109,69
123921,"2018",243,157
123921,"2015",35,25
123961,"2024",52,33
123961,"2022",NA,NA
123961,"2021",88,58
124013,"2023",63,33
124013,"2021",33,19
124014,"2023",NA,NA
124014,"2024",212,144
124014,"2017",1151,809
124014,"2020",119,97
124014,"2019",83,58
124014,"2022",115,75
124014,"2016",270,201
124014,"2018",469,356
124014,"2021",378,259
124022,"2018",100,66
124023,"2017",55,28
124079,"2023",914,592
124079,"2024",2258,1484
124079,"2019",90,46
124079,"2021",1916,1271
124079,"2020",968,634
124079,"2018",126,87
124079,"2022",2395,1538
124116,"2018",125,89
124116,"2021",227,177
124116,"2022",149,107
124116,"2023",757,565
124116,"2024",2052,1510
124116,"2017",391,281
124116,"2020",117,77
124116,"2019",37,32
124186,"2017",94,64
124186,"2019",45,24
124186,"2024",1863,1264
124186,"2021",218,138
124186,"2023",1142,737
124187,"2019",2756,2230
124187,"2024",785,628
124187,"2016",490,385
124187,"2018",192,154
124187,"2022",1893,1504
124187,"2020",1069,863
124187,"2021",1132,918
124187,"2017",490,368
125802,"2019",NA,NA
125802,"2022",2389,1671
125802,"2017",267,195
125802,"2018",403,315
125802,"2020",450,331
125802,"2021",NA,NA
125802,"2023",1331,915
125802,"2016",440,297
125803,"2016",81,35
126094,"2019",2475,1842
126094,"2016",305,207
126094,"2021",NA,NA
126094,"2014",45,35
126094,"2018",1009,769
126094,"2017",1968,1363
126094,"2023",4128,3113
126094,"2020",2220,1753
126094,"2015",NA,NA
126094,"2024",2124,1669
126094,"2022",3420,2609
126102,"2018",57,41
126106,"2022",487,340
126106,"2023",128,91
126120,"2020",46,40
126120,"2016",35,23
126120,"2018",56,44
126120,"2019",70,48
126120,"2023",66,50
126120,"2021",209,151
126125,"2019",157,110
126125,"2018",48,35
126125,"2020",73,42
126125,"2024",64,41
126127,"2017",105,68
126127,"2022",819,662
126127,"2021",563,381
126127,"2024",531,379
126127,"2018",69,50
126127,"2023",828,643
126127,"2020",181,125
126128,"2017",47,29
126128,"2023",1931,1414
126128,"2021",430,299
126128,"2024",2195,1608
126128,"2022",433,336
126128,"2020",66,42
126129,"2023",114,89
126129,"2024",665,486
126143,"2016",28,8
126149,"2021",1855,1329
126149,"2020",734,509
126149,"2017",45,26
126149,"2022",288,220
126149,"2019",83,60
126152,"2015",60,47
126156,"2018",78,50
126156,"2021",359,235
126156,"2020",147,87
126156,"2019",689,445
126174,"2018",108,77
126177,"2024",40,27
126177,"2023",42,21
126185,"2021",30,21
126185,"2017",22,14
126190,"2022",NA,NA
126190,"2016",266,184
126190,"2019",NA,NA
126190,"2018",53,37
126190,"2021",122,72
126190,"2020",45,30
126197,"2021",39,33
126197,"2017",34,20
126203,"2020",1474,1150
126203,"2016",1740,1275
126203,"2024",3804,2980
126203,"2017",1186,869
126203,"2022",NA,NA
126203,"2019",NA,NA
126203,"2021",2839,2131
126203,"2015",70,46
126203,"2018",2234,1657
126203,"2023",2252,1830
126204,"2019",48,33
126204,"2015",NA,NA
126204,"2018",97,66
126204,"2021",83,53
126204,"2020",152,114
126204,"2022",NA,NA
126204,"2017",73,48
126205,"2024",3139,2246
126205,"2023",1456,966
126205,"2015",53,29
126205,"2022",NA,NA
126205,"2017",544,383
126205,"2021",1161,882
126205,"2019",253,175
126205,"2016",232,158
126205,"2020",1393,966
126205,"2018",208,146
126206,"2023",78,45
126207,"2022",NA,NA
126207,"2014",39,29
126207,"2017",350,262
126207,"2021",NA,NA
126207,"2015",322,231
126207,"2019",2757,1947
126207,"2024",3046,2262
126207,"2018",1477,1102
126207,"2023",2796,2136
126207,"2020",1179,818
126207,"2016",394,271
126208,"2017",43,28
126214,"2021",238,166
126214,"2022",NA,NA
126214,"2024",1536,1100
126214,"2023",403,281
126214,"2020",339,239
126237,"2022",109,68
126237,"2019",71,52
126239,"2021",1793,1350
126239,"2022",1266,974
126239,"2020",97,66
126239,"2024",1081,848
126239,"2023",1643,1250
126283,"2023",35,21
126283,"2022",68,47
126340,"2014",NA,NA
126340,"2024",36,31
126340,"2018",26,16
126340,"2023",NA,NA
126340,"2022",186,124
126340,"2020",101,55
126340,"2016",166,112
126340,"2017",61,49
126340,"2021",103,80
126340,"2019",NA,NA
126409,"2024",508,356
126409,"2021",51,37
126409,"2023",283,178
126409,"2022",568,410
126504,"2020",84,49
126504,"2024",47,29
126523,"2022",1298,800
126523,"2024",449,242
126523,"2019",119,67
126523,"2018",66,49
126523,"2021",858,536
126523,"2023",2196,1400
126526,"2018",49,31
126526,"2017",227,142
126530,"2018",77,54
126533,"2023",43,27
126535,"2022",727,479
126535,"2018",203,145
126535,"2023",13,8
126535,"2021",682,455
126535,"2024",60,34
126535,"2020",152,105
126555,"2020",103,70
126555,"2019",NA,NA
126555,"2023",125,79
126555,"2021",52,35
126555,"2024",36,23
126555,"2022",67,43
126573,"2021",34,23
126591,"2022",27,17
126609,"2019",NA,NA
126609,"2020",33,29
126609,"2017",1,0
126609,"2021",35,30
126610,"2023",582,481
126610,"2024",2241,1747
126610,"2018",1909,1428
126610,"2020",836,674
126610,"2017",31,19
126610,"2021",NA,NA
126610,"2022",652,485
126610,"2019",3281,2565
126612,"2020",156,88
126613,"2018",35,29
126623,"2021",89,55
126627,"2021",35,19
126627,"2016",36,22
126627,"2022",119,73
126646,"2016",55,42
126646,"2024",35,20
126646,"2023",102,86
126646,"2022",896,703
126646,"2015",NA,NA
126652,"2021",93,63
126652,"2019",193,130
126652,"2018",180,137
126652,"2022",141,90
126663,"2020",45,29
126663,"2022",91,58
126689,"2017",115,70
126689,"2016",108,65
126762,"2023",NA,NA
126762,"2022",35,17
126762,"2024",84,64
126774,"2019",1421,1027
126774,"2021",NA,NA
126774,"2024",3217,2391
126774,"2018",3368,2536
126774,"2017",624,478
126774,"2022",NA,NA
126774,"2020",926,667
126774,"2023",NA,NA
126845,"2020",71,42
126845,"2021",NA,NA
126845,"2018",37,20
126845,"2022",118,77
126845,"2024",1543,1128
126845,"2023",1501,1098
126846,"2020",42,30
126846,"2021",260,198
126846,"2024",2245,1655
126846,"2018",61,47
126846,"2023",1479,1087
126846,"2022",555,416
126939,"2018",25,20
126939,"2019",NA,NA
126939,"2024",108,75
126939,"2023",NA,NA
126939,"2021",38,22
126952,"2022",NA,NA
126952,"2020",860,607
126952,"2019",383,245
126952,"2021",955,696
126952,"2024",420,267
126952,"2018",78,52
126952,"2023",NA,NA
126952,"2017",86,61
126964,"2020",57,32
126964,"2022",51,34
126964,"2021",39,20
126964,"2023",82,57
126964,"2024",NA,NA
127123,"2023",49,31
127143,"2020",26,10
127143,"2017",200,143
127143,"2018",124,73
127157,"2019",26,12
127157,"2023",NA,NA
127157,"2020",333,232
127157,"2024",1868,1319
127157,"2022",1286,884
127157,"2021",711,509
127157,"2017",239,176
127195,"2024",30,14
127300,"2016",63,39
127300,"2019",NA,NA
127300,"2018",96,58
127339,"2018",36,22
127339,"2022",NA,NA
127339,"2020",59,44
127339,"2021",364,267
127339,"2023",503,379
127339,"2024",93,63
127339,"2019",81,52
127760,"2022",98,67
127760,"2023",NA,NA
127760,"2024",1131,842
127760,"2021",88,66
128034,"2018",652,441
128034,"2019",2430,1779
128034,"2023",3978,3166
128034,"2016",289,196
128034,"2020",1460,1078
128034,"2017",151,103
128034,"2022",3267,2560
128034,"2024",3281,2557
128034,"2021",NA,NA
131905,"2022",497,319
131905,"2024",47,35
131934,"2023",544,377
131934,"2022",52,39
131934,"2024",380,269
131934,"2021",75,55
131951,"2021",44,27
131951,"2022",NA,NA
131951,"2023",NA,NA
131951,"2019",NA,NA
131951,"2020",48,35
131951,"2017",30,15
131951,"2024",41,22
132028,"2017",25,15
132040,"2017",147,87
132283,"2018",710,516
132283,"2022",1678,1150
132283,"2016",80,47
132283,"2024",1525,1061
132283,"2020",1309,950
132283,"2021",NA,NA
132283,"2019",2057,1530
132283,"2023",2961,2140
132482,"2018",153,112
132686,"2022",382,257
132686,"2021",129,87
132686,"2024",2466,1736
132686,"2023",NA,NA
133018,"2022",144,99
133018,"2020",91,61
133018,"2023",26,14
133018,"2021",122,84
133297,"2022",206,159
133297,"2021",94,72
133297,"2018",157,117
133297,"2019",40,29
133297,"2024",246,186
133297,"2023",973,744
133430,"2023",1305,972
133430,"2017",678,514
133430,"2019",NA,NA
133430,"2024",2362,1818
133430,"2022",NA,NA
133430,"2020",1750,1317
133430,"2016",191,144
133430,"2018",3066,2313
133430,"2021",NA,NA
133835,"2024",283,195
133835,"2023",805,591
133835,"2022",245,181
133933,"2024",140,108
133975,"2024",383,283
133975,"2023",NA,NA
133975,"2019",NA,NA
133975,"2022",NA,NA
133975,"2020",43,33
133975,"2021",30,26
133975,"2018",192,143
133979,"2020",82,60
134087,"2021",43,24
134087,"2022",44,35
134120,"2017",61,41
134120,"2018",32,23
134120,"2016",125,87
134217,"2018",25,19
134457,"2024",725,522
134457,"2023",145,101
134472,"2016",206,143
134472,"2022",292,229
134472,"2017",66,43
134472,"2023",41,25
134507,"2016",34,23
134518,"2023",36,27
134770,"2022",1092,751
134770,"2019",926,605
134770,"2017",814,552
134770,"2023",3164,2255
134770,"2024",NA,NA
134770,"2020",1797,1277
134770,"2016",108,74
134770,"2021",NA,NA
134770,"2018",870,598
134840,"2021",38,24
134854,"2016",32,12
134868,"2020",147,101
134868,"2024",3318,2499
134868,"2021",685,485
134868,"2023",NA,NA
134868,"2019",250,179
134868,"2018",82,57
134868,"2017",77,47
134868,"2022",NA,NA
136440,"2024",1712,1181
136440,"2019",528,377
136440,"2017",26,13
136440,"2021",NA,NA
136440,"2022",705,448
136440,"2020",705,459
136440,"2018",118,89
136440,"2023",609,435
136704,"2016",36,19
137018,"2017",115,75
137018,"2016",85,65
137018,"2019",NA,NA
138431,"2018",26,14
138845,"2018",41,29
138846,"2017",159,94
138846,"2023",NA,NA
138846,"2024",63,47
138846,"2018",80,49
138846,"2022",33,20
144642,"2022",68,41
144642,"2021",NA,NA
144642,"2017",50,40
144642,"2024",287,179
144642,"2020",122,87
144642,"2023",421,264
144645,"2022",265,185
144645,"2018",43,26
144652,"2022",34,27
144681,"2024",33,27
144684,"2024",89,55
144684,"2022",1030,647
144684,"2021",693,459
144684,"2023",NA,NA
144707,"2019",325,191
144707,"2015",68,46
144707,"2023",884,529
144707,"2022",NA,NA
144707,"2021",2243,1415
144707,"2018",372,254
144707,"2020",726,477
144707,"2016",93,66
144707,"2017",396,242
144719,"2024",1885,1265
144719,"2021",1782,1187
144719,"2016",30,15
144719,"2023",1732,1131
144719,"2018",1458,999
144719,"2020",611,404
144719,"2015",96,57
144719,"2019",1900,1321
144719,"2022",2163,1472
144719,"2017",43,25
144747,"2016",62,20
144747,"2024",31,14
144750,"2019",565,382
144750,"2018",249,169
144750,"2024",313,251
144750,"2022",911,658
144750,"2023",1046,802
144750,"2020",1215,896
144750,"2017",315,246
144750,"2016",190,123
144750,"2021",1515,1222
144760,"2016",38,31
144760,"2018",96,62
144760,"2017",113,74
144760,"2019",NA,NA
144773,"2016",98,54
144773,"2014",NA,NA
144773,"2017",54,42
144797,"2016",83,53
144813,"2017",69,36
144813,"2016",72,50
144814,"2017",74,40
144814,"2022",NA,NA
144814,"2016",60,36
144814,"2024",188,121
144817,"2024",364,264
144817,"2020",260,190
144817,"2018",233,176
144817,"2021",79,51
144817,"2022",NA,NA
144817,"2019",88,59
144817,"2023",1328,949
144821,"2023",283,186
144826,"2021",127,88
144826,"2024",153,94
144826,"2020",NA,NA
144826,"2023",NA,NA
144826,"2018",24,15
144826,"2022",NA,NA
144826,"2017",215,144
144854,"2017",80,61
144854,"2016",53,36
144854,"2015",NA,NA
144869,"2021",162,110
144869,"2024",3246,2338
144869,"2022",941,595
144869,"2023",1396,954
144870,"2024",98,70
144895,"2020",650,466
144895,"2022",1397,934
144895,"2024",NA,NA
144895,"2021",1428,907
144895,"2019",931,586
144895,"2023",1320,856
144895,"2018",790,502
144896,"2016",30,18
144909,"2024",39,24
144923,"2016",88,56
144923,"2023",61,44
144940,"2017",34,25
144940,"2021",32,17
144946,"2019",34,30
144949,"2017",118,76
144949,"2024",32,23
144949,"2023",NA,NA
144949,"2022",28,15
144972,"2023",128,86
144972,"2017",39,21
144972,"2022",160,108
144973,"2022",101,72
144984,"2019",43,20
144985,"2023",NA,NA
144985,"2021",43,29
144985,"2019",59,36
145001,"2022",74,53
145003,"2017",51,27
1100000,"2019",1111,762
1100000,"2020",2030,1518
1100000,"2018",839,577
1100000,"2022",NA,NA
1100000,"2021",1807,1445
1100000,"2023",1046,841
1100000,"2024",1272,907
1100005,"2018",331,246
1100005,"2023",NA,NA
1100005,"2019",1191,858
1100005,"2024",1871,1438
1100005,"2020",1780,1336
1100005,"2021",NA,NA
1100005,"2022",1759,1196
1100008,"2022",89,60
1100008,"2023",140,96
1100031,"2017",98,57
1100031,"2023",NA,NA
1100031,"2018",57,39
1100031,"2022",NA,NA
1100031,"2016",14,9
1100031,"2021",65,44
1100031,"2019",28,11
1100045,"2017",36,21
1100045,"2023",NA,NA
1100045,"2024",70,38
1100045,"2018",34,21
1100059,"2017",188,129
1100059,"2024",164,123
1100059,"2019",25,16
1100059,"2022",220,148
1100059,"2023",1456,972
1100059,"2018",331,230
1100075,"2018",46,35
1100075,"2023",NA,NA
1100075,"2021",51,31
1100075,"2017",75,31
1100075,"2024",41,26
1100075,"2022",31,19
1100080,"2016",128,94
1100095,"2022",141,94
1100095,"2021",141,89
1100095,"2019",205,129
1100095,"2018",61,39
1100095,"2017",54,35
1100096,"2022",112,63
1100096,"2023",41,25
1100116,"2023",124,73
1100116,"2022",171,99
1100116,"2024",380,243
1100125,"2017",43,22
1100175,"2024",1425,967
1100175,"2023",1601,1065
1100175,"2021",NA,NA
1100175,"2022",NA,NA
1100175,"2019",1982,1431
1100175,"2020",1220,869
1100175,"2018",153,107
1100188,"2023",38,26
1100188,"2024",50,36
1100218,"2023",83,59
1100218,"2019",54,27
1100218,"2024",NA,NA
1100218,"2018",120,74
1100221,"2019",687,419
1100221,"2021",NA,NA
1100221,"2022",2804,1836
1100221,"2024",1297,847
1100221,"2023",3084,2079
1100221,"2020",1404,893
1100240,"2024",373,251
1100240,"2021",105,77
1100240,"2022",192,120
1100247,"2016",106,75
1100247,"2022",82,55
1100247,"2023",71,43
1100247,"2020",NA,NA
1100247,"2021",32,17
1100247,"2017",29,17
1100247,"2019",NA,NA
1100259,"2024",151,107
1100265,"2020",87,61
1100266,"2024",71,49
1100267,"2022",31,27
1100267,"2021",214,143
1100267,"2020",116,78
1100267,"2023",NA,NA
1100267,"2024",1889,1372
1100274,"2018",34,22
1100274,"2016",37,15
1100274,"2015",NA,NA
1100277,"2024",127,78
1100282,"2020",1279,892
1100282,"2018",NA,NA
1100282,"2023",1102,738
1100282,"2021",2360,1612
1100282,"2019",914,626
1100282,"2022",NA,NA
1100282,"2017",357,225
1100282,"2024",NA,NA
1100297,"2021",61,41
1100303,"2022",273,179
1100303,"2020",52,35
1100303,"2024",2316,1613
1100303,"2021",74,44
1100303,"2023",1546,1078
1100307,"2023",29,16
1100310,"2021",39,17
1100318,"2023",384,253
1100318,"2024",32,17
1100325,"2020",762,545
1100325,"2019",NA,NA
1100325,"2022",1515,972
1100325,"2018",286,189
1100325,"2021",2225,1530
1100325,"2023",1220,842
1100325,"2024",901,680
1100325,"2017",54,31
1100335,"2022",NA,NA
1100335,"2023",363,269
1100335,"2020",60,33
1100335,"2021",39,28
1100335,"2024",279,194
1100336,"2021",62,43
1100343,"2019",46,33
1100368,"2019",36,20
1100374,"2022",146,101
1100384,"2023",586,379
1100384,"2020",458,289
1100384,"2018",26,16
1100384,"2022",1324,878
1100384,"2024",1427,935
1100384,"2021",849,543
1100390,"2021",94,70
1100390,"2020",52,35
1100390,"2023",41,26
1100390,"2022",46,29
1100401,"2018",40,19
1100416,"2024",64,52
1100416,"2021",107,70
1100416,"2017",55,38
1100416,"2023",NA,NA
1100418,"2023",37,25
1100418,"2024",36,24
1100436,"2018",255,167
1100436,"2022",NA,NA
1100436,"2021",198,119
1100436,"2023",71,35
1100436,"2019",82,53
1100436,"2024",NA,NA
1100443,"2024",741,535
1100483,"2018",33,12
1100484,"2021",33,26
1100484,"2024",132,88
1100484,"2023",50,32
1100484,"2017",42,23
1100484,"2018",245,178
1100484,"2019",405,274
1100514,"2021",295,204
1100514,"2019",167,110
1100514,"2024",116,83
1100514,"2020",384,257
1100514,"2018",41,24
1100514,"2022",NA,NA
1100514,"2023",255,194
1100516,"2017",60,33
1100516,"2023",83,41
1100516,"2024",305,239
1100525,"2016",42,22
1100553,"2019",78,55
1100572,"2017",32,16
1100572,"2021",84,60
1100572,"2024",140,83
1100572,"2022",NA,NA
1100583,"2022",39,24
1100587,"2022",263,182
1100587,"2023",289,187
1100587,"2024",68,41
1100589,"2021",47,33
1100611,"2022",34,25
1100611,"2020",75,36
1100611,"2019",162,116
1100611,"2018",54,30
1100611,"2023",27,17
1100611,"2024",120,85
1100615,"2022",1170,853
1100615,"2019",1637,1206
1100615,"2021",2208,1648
1100615,"2023",1328,977
