"player_id","year","second_won","second_serve"
111460,"2016",146,282
111460,"2020",60,112
111505,"2023",86,162
111505,"2021",78,138
111505,"2022",78,119
111505,"2020",8,26
111505,"2024",21,37
111506,"2017",16,33
111506,"2015",31,64
111511,"2019",78,136
111511,"2017",65,113
111511,"2014",31,63
111511,"2020",17,38
111511,"2018",160,261
111511,"2016",113,189
111511,"2015",23,39
111511,"2021",19,44
111513,"2023",969,1690
111513,"2019",632,1144
111513,"2022",708,1266
111513,"2013",11,25
111513,"2018",560,1003
111513,"2015",6,18
111513,"2024",403,755
111513,"2021",848,1477
111513,"2020",331,600
111513,"2017",186,304
111513,"2016",21,32
111515,"2023",21,37
111515,"2018",7,16
111515,"2019",13,25
111515,"2020",25,47
111515,"2021",18,37
111515,"2017",42,69
111574,"2019",15,28
111574,"2021",7,17
111574,"2017",14,31
111574,"2018",8,16
111575,"2020",567,1021
111575,"2018",985,1734
111575,"2013",66,118
111575,"2017",1052,1889
111575,"2024",868,1564
111575,"2023",780,1365
111575,"2016",416,723
111575,"2014",32,69
111575,"2019",965,1660
111575,"2022",941,1686
111575,"2015",NA,NA
111575,"2021",902,1590
111576,"2019",30,57
111576,"2024",284,494
111576,"2021",59,102
111576,"2023",15,24
111576,"2020",61,132
111576,"2018",19,38
111576,"2016",16,27
111576,"2022",NA,NA
111577,"2014",52,83
111577,"2018",677,1143
111577,"2019",50,100
111577,"2016",326,579
111577,"2017",854,1540
111577,"2015",221,379
111578,"2016",58,108
111578,"2022",116,214
111578,"2013",26,58
111578,"2017",127,236
111578,"2015",23,57
111578,"2021",8,12
111578,"2014",12,20
111578,"2020",16,23
111578,"2018",10,23
111581,"2021",73,147
111581,"2020",74,149
111581,"2019",21,41
111581,"2018",190,346
111581,"2017",44,80
111581,"2023",374,670
111581,"2022",48,92
111581,"2024",81,145
111581,"2016",37,66
111761,"2015",NA,NA
111761,"2024",18,25
111761,"2019",NA,NA
111761,"2021",18,32
111761,"2018",36,70
111761,"2023",10,21
111761,"2020",NA,NA
111790,"2014",12,25
111790,"2022",7,13
111790,"2019",151,296
111790,"2020",8,23
111790,"2017",68,114
111790,"2018",11,26
111790,"2021",73,120
111794,"2017",27,49
111794,"2015",NA,NA
111794,"2020",71,148
111794,"2019",191,322
111794,"2021",168,331
111794,"2016",58,111
111794,"2022",461,831
111794,"2018",50,81
111794,"2024",9,14
111795,"2019",18,32
111795,"2018",27,39
111797,"2024",660,1211
111797,"2015",65,93
111797,"2023",858,1485
111797,"2020",36,72
111797,"2016",55,111
111797,"2022",163,306
111797,"2019",609,1071
111797,"2017",102,190
111797,"2013",NA,NA
111797,"2021",73,119
111797,"2018",863,1471
111805,"2023",44,87
111805,"2018",21,35
111805,"2024",92,154
111805,"2016",46,94
111805,"2022",15,32
111805,"2015",NA,NA
111815,"2022",999,1814
111815,"2021",961,1711
111815,"2023",899,1580
111815,"2024",613,1098
111815,"2017",91,152
111815,"2018",541,992
111815,"2019",579,1042
111815,"2020",328,558
117352,"2016",9,21
117353,"2017",32,63
117353,"2019",36,55
117356,"2019",7,13
117356,"2023",41,70
117356,"2016",73,144
117356,"2017",118,237
117356,"2021",46,81
117356,"2024",14,26
117356,"2018",49,100
117356,"2015",24,49
117356,"2020",50,94
117356,"2022",52,95
117357,"2016",29,55
117357,"2024",21,33
117357,"2017",9,22
117357,"2014",15,28
117358,"2021",28,41
117360,"2019",52,96
117360,"2024",28,56
117360,"2021",119,220
117360,"2017",39,77
117360,"2020",118,223
117360,"2023",11,23
117361,"2016",26,47
117361,"2017",106,186
120270,"2021",7,14
120424,"2017",34,73
120424,"2019",150,282
120424,"2016",15,30
120424,"2020",23,34
120424,"2018",197,356
120798,"2016",43,73
121366,"2016",17,28
121531,"2021",35,85
121531,"2019",18,26
121896,"2016",17,35
121896,"2015",NA,NA
121896,"2019",14,20
122078,"2017",53,90
122078,"2024",27,54
122078,"2020",23,44
122078,"2021",18,34
122078,"2018",50,93
122078,"2022",NA,NA
122082,"2016",4,15
122109,"2018",35,74
122109,"2022",43,83
122109,"2020",9,17
122109,"2017",75,140
122109,"2014",NA,NA
122109,"2021",4,21
122109,"2019",13,43
122109,"2016",18,33
122236,"2018",6,14
122279,"2013",6,15
122298,"2023",690,1278
122298,"2024",584,1122
122298,"2021",448,799
122298,"2022",857,1538
122298,"2019",5,16
122330,"2024",693,1268
122330,"2022",782,1420
122330,"2018",52,105
122330,"2017",87,168
122330,"2020",445,834
122330,"2023",698,1164
122330,"2016",42,105
122330,"2021",984,1712
122330,"2019",545,910
122471,"2016",14,33
122533,"2023",NA,NA
122533,"2016",39,81
122533,"2024",26,47
122533,"2020",NA,NA
122533,"2017",39,57
122548,"2023",NA,NA
122548,"2021",18,38
122548,"2017",12,19
122548,"2018",40,66
122548,"2015",NA,NA
122548,"2016",20,38
122548,"2020",14,18
122548,"2019",NA,NA
122548,"2022",20,34
122554,"2024",33,66
122570,"2021",8,23
122570,"2018",11,25
122570,"2017",9,24
122570,"2016",7,24
122635,"2017",6,16
122669,"2021",101,189
122669,"2022",165,290
122669,"2015",NA,NA
122669,"2019",NA,NA
122669,"2024",214,399
122669,"2020",63,106
122669,"2018",56,91
122669,"2023",574,1112
122669,"2016",NA,NA
122669,"2017",52,90
123315,"2017",20,32
123755,"2020",124,231
123755,"2018",76,160
123755,"2015",39,64
123755,"2019",110,197
123755,"2023",417,827
123755,"2021",311,608
123755,"2022",377,723
123755,"2024",375,768
123768,"2018",24,45
123768,"2013",8,28
123773,"2016",3,7
123795,"2019",34,61
123795,"2021",92,165
123795,"2018",17,28
123795,"2017",38,65
123795,"2023",NA,NA
123795,"2022",44,80
123795,"2016",14,35
123795,"2024",14,22
123795,"2020",14,27
123809,"2023",40,70
123809,"2024",22,49
123809,"2022",23,41
123828,"2016",6,9
123828,"2023",67,123
123828,"2024",81,159
123896,"2023",27,45
123921,"2017",14,27
123921,"2023",8,15
123921,"2016",34,63
123921,"2018",59,119
123921,"2015",9,18
123961,"2024",16,29
123961,"2022",NA,NA
123961,"2021",20,41
124013,"2023",20,40
124013,"2021",16,29
124014,"2023",39,74
124014,"2024",61,116
124014,"2017",515,882
124014,"2020",52,86
124014,"2019",42,69
124014,"2022",29,51
124014,"2016",110,191
124014,"2018",204,323
124014,"2021",90,180
124022,"2018",32,45
124023,"2017",21,38
124079,"2023",222,406
124079,"2024",481,865
124079,"2019",17,43
124079,"2021",525,930
124079,"2020",208,396
124079,"2018",21,54
124079,"2022",666,1111
124116,"2018",37,69
124116,"2021",90,157
124116,"2022",51,114
124116,"2023",465,887
124116,"2024",771,1425
124116,"2017",153,274
124116,"2020",44,83
124116,"2019",37,62
124154,"2020",13,26
124154,"2023",16,41
124186,"2017",31,63
124186,"2019",16,30
124186,"2024",514,956
124186,"2021",59,108
124186,"2023",314,592
124187,"2019",833,1379
124187,"2024",239,413
124187,"2016",213,316
124187,"2018",82,123
124187,"2022",584,934
124187,"2020",295,523
124187,"2021",672,1117
124187,"2017",189,310
125802,"2019",257,470
125802,"2022",680,1253
125802,"2017",89,170
125802,"2018",336,652
125802,"2020",102,198
125802,"2021",706,1198
125802,"2023",383,755
125802,"2016",118,222
125803,"2016",19,45
126094,"2019",865,1525
126094,"2016",119,193
126094,"2021",1147,2069
126094,"2014",15,26
126094,"2018",609,1170
126094,"2017",688,1252
126094,"2023",1324,2418
126094,"2020",811,1430
126094,"2015",249,450
126094,"2024",1156,1976
126094,"2022",1061,1923
126102,"2018",18,28
126106,"2022",132,237
126106,"2023",50,95
126107,"2021",19,27
126107,"2022",7,17
126120,"2020",20,28
126120,"2016",14,24
126120,"2018",20,47
126120,"2019",21,39
126120,"2023",18,35
126120,"2021",43,84
126125,"2019",41,98
126125,"2018",26,51
126125,"2020",23,40
126125,"2024",12,23
126127,"2017",36,77
126127,"2022",695,1203
126127,"2021",174,344
126127,"2024",153,286
126127,"2018",24,42
126127,"2023",504,913
126127,"2020",62,130
126128,"2017",3,8
126128,"2023",573,972
126128,"2021",116,226
126128,"2024",702,1270
126128,"2022",243,419
126128,"2020",29,44
126129,"2023",27,58
126129,"2024",192,324
126143,"2016",6,22
126149,"2021",646,1164
126149,"2020",194,354
126149,"2017",19,29
126149,"2022",93,173
126149,"2019",28,44
126152,"2015",20,46
126156,"2018",17,25
126156,"2021",65,124
126156,"2020",31,63
126156,"2019",177,305
126174,"2018",36,64
126177,"2024",18,28
126177,"2023",13,20
126185,"2021",11,17
126185,"2017",5,18
126190,"2022",NA,NA
126190,"2016",83,130
126190,"2019",NA,NA
126190,"2018",19,31
126190,"2021",26,52
126190,"2020",15,26
126197,"2021",10,16
126197,"2017",17,30
126203,"2020",486,896
126203,"2016",630,1217
126203,"2024",1251,2110
126203,"2017",486,843
126203,"2022",1060,1879
126203,"2019",934,1676
126203,"2021",1019,1806
126203,"2015",32,60
126203,"2018",743,1388
126203,"2023",1288,2198
126204,"2019",9,21
126204,"2015",NA,NA
126204,"2018",45,84
126204,"2021",22,45
126204,"2020",43,71
126204,"2022",NA,NA
126204,"2017",36,58
126205,"2024",1064,1826
126205,"2023",1118,1959
126205,"2015",12,33
126205,"2022",992,1776
126205,"2017",159,266
126205,"2021",749,1336
126205,"2019",93,157
126205,"2016",80,161
126205,"2020",505,903
126205,"2018",61,108
126206,"2023",16,23
126207,"2022",1150,2076
126207,"2014",13,26
126207,"2017",450,783
126207,"2021",1001,1764
126207,"2015",103,202
126207,"2019",736,1324
126207,"2024",1148,1981
126207,"2018",903,1558
126207,"2023",989,1721
126207,"2020",349,661
126207,"2016",117,200
126208,"2017",22,42
126214,"2021",60,119
126214,"2022",395,744
126214,"2024",826,1540
126214,"2023",117,212
126214,"2020",104,172
126237,"2022",24,41
126237,"2019",22,37
126239,"2021",480,924
126239,"2022",552,1061
126239,"2020",24,50
126239,"2024",645,1198
126239,"2023",488,901
126283,"2023",9,16
126283,"2022",16,34
126340,"2014",NA,NA
126340,"2024",13,20
126340,"2018",5,16
126340,"2023",30,60
126340,"2022",54,121
126340,"2020",38,79
126340,"2016",35,76
126340,"2017",50,92
126340,"2021",38,61
126340,"2019",NA,NA
126409,"2024",128,259
126409,"2021",8,15
126409,"2023",90,167
126409,"2022",123,245
126504,"2020",14,32
126504,"2024",8,21
126523,"2022",332,614
126523,"2024",99,189
126523,"2019",37,66
126523,"2018",23,52
126523,"2021",246,443
126523,"2023",508,1032
126526,"2018",22,48
126526,"2017",67,113
126530,"2018",23,51
126533,"2023",5,17
126535,"2022",193,363
126535,"2018",42,94
126535,"2023",1,5
126535,"2021",228,396
126535,"2024",8,23
126535,"2020",48,81
126555,"2020",34,61
126555,"2019",NA,NA
126555,"2023",37,70
126555,"2021",16,30
126555,"2024",8,22
126555,"2022",21,30
126573,"2021",15,24
126591,"2022",1,10
126609,"2019",NA,NA
126609,"2020",14,19
126609,"2017",0,0
126609,"2021",10,25
126610,"2023",319,587
126610,"2024",533,965
126610,"2018",612,1086
126610,"2020",299,490
126610,"2017",11,27
126610,"2021",824,1471
126610,"2022",648,1178
126610,"2019",1111,1899
126612,"2020",31,76
126613,"2018",8,16
126623,"2021",33,58
126627,"2021",6,16
126627,"2016",12,24
126627,"2022",32,60
126646,"2016",18,40
126646,"2024",10,17
126646,"2023",49,74
126646,"2022",298,485
126646,"2015",NA,NA
126652,"2021",46,75
126652,"2019",103,172
126652,"2018",77,132
126652,"2022",55,99
126663,"2020",9,23
126663,"2022",17,33
126689,"2017",42,78
126689,"2016",29,53
126762,"2023",NA,NA
126762,"2022",5,11
126762,"2024",31,56
126774,"2019",1244,2170
126774,"2021",1169,1909
126774,"2024",1135,1872
126774,"2018",1321,2244
126774,"2017",212,424
126774,"2022",1311,2208
126774,"2020",654,1057
126774,"2023",1153,1931
126845,"2020",17,32
126845,"2021",141,285
126845,"2018",7,15
126845,"2022",91,208
126845,"2024",608,1076
126845,"2023",477,916
126846,"2020",16,41
126846,"2021",102,191
126846,"2024",767,1452
126846,"2018",24,40
126846,"2023",473,871
126846,"2022",225,375
126939,"2018",12,18
126939,"2019",NA,NA
126939,"2024",42,65
126939,"2023",NA,NA
126939,"2021",3,10
126952,"2022",636,1160
126952,"2020",280,481
126952,"2019",184,332
126952,"2021",566,974
126952,"2024",176,306
126952,"2018",42,65
126952,"2023",236,428
126952,"2017",33,57
126964,"2020",8,19
126964,"2022",17,27
126964,"2021",8,16
126964,"2023",23,48
126964,"2024",9,16
127123,"2023",9,24
127143,"2020",12,21
127143,"2017",46,76
127143,"2018",19,36
127157,"2019",6,15
127157,"2023",515,926
127157,"2020",119,225
127157,"2024",539,1020
127157,"2022",368,737
127157,"2021",230,448
127157,"2017",76,148
127195,"2024",9,16
127300,"2016",26,48
127300,"2019",NA,NA
127300,"2018",25,39
127339,"2018",11,17
127339,"2022",103,196
127339,"2020",15,33
127339,"2021",94,151
127339,"2023",281,495
127339,"2024",29,51
127339,"2019",20,46
127760,"2022",29,40
127760,"2023",39,58
127760,"2024",311,537
127760,"2021",62,109
128034,"2018",298,531
128034,"2019",689,1186
128034,"2023",1137,2105
128034,"2016",80,151
128034,"2020",460,885
128034,"2017",32,66
128034,"2022",1015,1751
128034,"2024",1043,1812
128034,"2021",879,1554
131905,"2022",131,259
131905,"2024",10,24
131934,"2023",161,297
131934,"2022",21,37
131934,"2024",120,213
131934,"2021",19,37
131951,"2021",15,28
131951,"2022",NA,NA
131951,"2023",NA,NA
131951,"2019",NA,NA
131951,"2020",14,25
131951,"2017",5,11
131951,"2024",10,21
132028,"2017",6,22
132040,"2017",31,78
132283,"2018",210,390
132283,"2022",681,1262
132283,"2016",24,46
132283,"2024",637,1140
132283,"2020",361,679
132283,"2021",736,1315
132283,"2019",639,1149
132283,"2023",781,1383
132482,"2018",41,87
132686,"2022",191,304
132686,"2021",33,60
132686,"2024",728,1330
132686,"2023",348,620
133018,"2022",66,131
133018,"2020",49,92
133018,"2023",6,17
133018,"2021",46,89
133297,"2022",98,179
133297,"2021",49,84
133297,"2018",65,107
133297,"2019",14,22
133297,"2024",87,154
133297,"2023",392,705
133430,"2023",505,800
133430,"2017",517,825
133430,"2019",998,1647
133430,"2024",785,1255
133430,"2022",982,1538
133430,"2020",564,956
133430,"2016",76,136
133430,"2018",1208,1972
133430,"2021",838,1349
133835,"2024",44,91
133835,"2023",199,344
133835,"2022",58,112
133933,"2024",38,71
133975,"2024",119,212
133975,"2023",21,40
133975,"2019",NA,NA
133975,"2022",NA,NA
133975,"2020",27,36
133975,"2021",14,29
133975,"2018",97,149
133979,"2020",18,28
134087,"2021",13,25
134087,"2022",16,23
134120,"2017",22,31
134120,"2018",9,13
134120,"2016",35,58
134217,"2018",10,18
134457,"2024",249,417
134457,"2023",29,59
134472,"2016",65,144
134472,"2022",66,122
134472,"2017",31,55
134472,"2023",5,9
134507,"2016",16,25
134518,"2023",12,24
134770,"2022",1097,1834
134770,"2019",519,880
134770,"2017",211,373
134770,"2023",977,1652
134770,"2024",1057,1792
134770,"2020",486,818
134770,"2016",34,54
134770,"2021",1043,1706
134770,"2018",231,432
134840,"2021",17,23
134854,"2016",6,14
134868,"2020",37,79
134868,"2024",980,1647
134868,"2021",184,310
134868,"2023",911,1564
134868,"2019",49,97
134868,"2018",20,38
134868,"2017",17,39
134868,"2022",620,1096
136440,"2024",550,933
136440,"2019",160,321
136440,"2017",8,15
136440,"2021",752,1322
136440,"2022",190,313
136440,"2020",185,345
136440,"2018",45,84
136440,"2023",197,322
136704,"2016",5,13
137018,"2017",37,74
137018,"2016",31,58
137018,"2019",NA,NA
138431,"2018",9,19
138845,"2018",22,36
138846,"2017",44,74
138846,"2023",NA,NA
138846,"2024",16,31
138846,"2018",20,36
138846,"2022",13,15
144642,"2022",9,23
144642,"2021",37,68
144642,"2017",19,23
144642,"2024",62,126
144642,"2020",42,89
144642,"2023",135,241
144645,"2022",56,111
144645,"2018",17,31
144652,"2022",13,22
144681,"2024",13,19
144684,"2024",17,43
144684,"2022",642,1115
144684,"2021",186,343
144684,"2023",451,796
144707,"2019",120,207
144707,"2015",18,31
144707,"2023",310,556
144707,"2022",533,938
144707,"2021",471,915
144707,"2018",124,201
144707,"2020",172,341
144707,"2016",27,40
144707,"2017",102,193
144719,"2024",481,886
144719,"2021",383,723
144719,"2016",11,20
144719,"2023",369,714
144719,"2018",408,755
144719,"2020",163,316
144719,"2015",30,63
144719,"2019",556,1078
144719,"2022",602,1092
144719,"2017",18,35
144747,"2016",4,20
144747,"2024",8,18
144750,"2019",277,568
144750,"2018",93,169
144750,"2024",71,133
144750,"2022",242,481
144750,"2023",299,535
144750,"2020",280,544
144750,"2017",140,227
144750,"2016",77,158
144750,"2021",648,1205
144751,"2024",22,42
144751,"2022",NA,NA
144751,"2023",17,26
144760,"2016",16,32
144760,"2018",31,68
144760,"2017",42,78
144760,"2019",NA,NA
144773,"2016",23,44
144773,"2014",NA,NA
144773,"2017",17,31
144797,"2016",24,51
144813,"2017",21,42
144813,"2016",32,50
144814,"2017",18,35
144814,"2022",NA,NA
144814,"2016",13,24
144814,"2024",44,96
144817,"2024",165,287
144817,"2020",106,177
144817,"2018",84,139
144817,"2021",36,65
144817,"2022",364,615
144817,"2019",29,58
144817,"2023",612,1088
144821,"2023",54,105
144826,"2021",50,83
144826,"2024",54,78
144826,"2020",NA,NA
144826,"2023",NA,NA
144826,"2018",7,23
144826,"2022",NA,NA
144826,"2017",63,110
144841,"2021",11,15
144841,"2022",5,8
144841,"2019",NA,NA
144841,"2016",26,45
144854,"2017",28,49
144854,"2016",24,40
144854,"2015",NA,NA
144869,"2021",30,60
144869,"2024",847,1596
144869,"2022",220,406
144869,"2023",862,1537
144870,"2024",41,76
144895,"2020",261,473
144895,"2022",363,650
144895,"2024",402,782
144895,"2021",330,603
144895,"2019",208,363
144895,"2023",359,663
144895,"2018",177,333
144896,"2016",12,26
144909,"2024",9,25
144923,"2016",14,27
144923,"2023",14,26
144940,"2017",19,36
144940,"2021",8,15
144946,"2019",9,18
144949,"2017",26,52
144949,"2024",5,14
144949,"2023",NA,NA
144949,"2022",7,10
144972,"2023",39,71
144972,"2017",12,24
144972,"2022",29,76
144973,"2022",24,55
144984,"2019",12,24
144985,"2023",NA,NA
144985,"2021",28,42
144985,"2019",18,42
145001,"2022",28,58
145003,"2017",13,25
1100000,"2019",713,1215
1100000,"2020",580,983
1100000,"2018",263,449
1100000,"2022",1116,1939
1100000,"2021",856,1446
1100000,"2023",644,1121
1100000,"2024",799,1347
1100005,"2018",128,213
1100005,"2023",868,1551
1100005,"2019",676,1177
1100005,"2024",1005,1710
1100005,"2020",565,989
1100005,"2021",558,992
1100005,"2022",513,936
1100008,"2022",27,54
1100008,"2023",55,83
1100031,"2017",39,82
1100031,"2023",NA,NA
1100031,"2018",22,42
1100031,"2022",16,33
1100031,"2016",8,9
1100031,"2021",28,50
1100031,"2019",7,16
1100045,"2017",13,29
1100045,"2023",NA,NA
1100045,"2024",12,23
1100045,"2018",8,19
1100059,"2017",84,147
1100059,"2024",50,91
1100059,"2019",5,21
1100059,"2022",75,122
1100059,"2023",458,830
1100059,"2018",122,227
1100075,"2018",14,21
1100075,"2023",NA,NA
1100075,"2021",16,42
1100075,"2017",13,33
1100075,"2024",11,20
1100075,"2022",9,17
1100080,"2016",46,88
1100095,"2022",38,63
1100095,"2021",38,76
1100095,"2019",43,86
1100095,"2018",35,62
1100095,"2017",16,24
1100096,"2022",25,56
1100096,"2023",15,29
1100116,"2023",24,55
1100116,"2022",39,71
1100116,"2024",102,241
1100125,"2017",5,19
1100175,"2024",872,1542
1100175,"2023",935,1639
1100175,"2021",658,1176
1100175,"2022",954,1644
1100175,"2019",681,1149
1100175,"2020",471,845
1100175,"2018",63,105
1100188,"2023",9,18
1100188,"2024",13,18
1100218,"2023",20,41
1100218,"2019",15,23
1100218,"2024",27,48
1100218,"2018",33,63
1100221,"2019",157,293
1100221,"2021",597,1101
1100221,"2022",705,1209
1100221,"2024",558,980
1100221,"2023",844,1493
1100221,"2020",349,651
1100240,"2024",93,211
1100240,"2021",51,89
1100240,"2022",61,113
1100247,"2016",48,88
1100247,"2022",34,60
1100247,"2023",9,26
1100247,"2020",NA,NA
1100247,"2021",12,27
1100247,"2017",11,20
1100247,"2019",8,18
1100259,"2024",72,117
1100265,"2020",39,67
1100266,"2024",23,36
1100267,"2022",57,102
1100267,"2021",47,95
1100267,"2020",32,54
1100267,"2023",155,276
1100267,"2024",590,1019
1100274,"2018",10,20
1100274,"2016",15,31
1100274,"2015",NA,NA
1100277,"2024",27,50
1100282,"2020",395,737
1100282,"2018",911,1558
1100282,"2023",1235,2126
1100282,"2021",797,1415
1100282,"2019",942,1570
1100282,"2022",1105,1960
1100282,"2017",104,199
1100282,"2024",1250,2107
1100297,"2021",27,46
1100303,"2022",89,180
1100303,"2020",15,33
1100303,"2024",584,1101
1100303,"2021",23,47
1100303,"2023",388,701
1100307,"2023",3,10
1100310,"2021",7,13
1100318,"2023",86,160
1100318,"2024",14,23
1100325,"2020",220,372
1100325,"2019",NA,NA
1100325,"2022",754,1294
1100325,"2018",59,114
1100325,"2021",588,1048
1100325,"2023",717,1282
1100325,"2024",538,882
1100325,"2017",17,36
1100335,"2022",3,15
1100335,"2023",87,172
1100335,"2020",10,16
1100335,"2021",8,14
1100335,"2024",60,133
1100336,"2021",17,35
1100343,"2019",20,33
1100368,"2019",9,22
1100374,"2022",26,64
1100384,"2023",243,456
1100384,"2020",159,300
1100384,"2018",11,28
1100384,"2022",508,983
1100384,"2024",543,1003
1100384,"2021",305,573
1100390,"2021",19,43
1100390,"2020",44,84
1100390,"2023",12,24
1100390,"2022",11,20
1100401,"2018",4,15
1100416,"2024",33,47
1100416,"2021",36,67
1100416,"2017",21,29
1100416,"2023",NA,NA
1100418,"2023",7,19
1100418,"2024",16,27
1100436,"2018",68,128
1100436,"2022",15,20
1100436,"2021",21,44
1100436,"2023",31,62
1100436,"2019",17,35
1100436,"2024",16,27
1100443,"2024",207,375
1100473,"2022",NA,NA
1100473,"2024",63,112
1100473,"2023",10,21
1100483,"2018",7,15
1100484,"2021",9,26
1100484,"2024",49,90
1100484,"2023",6,20
1100484,"2017",12,19
1100484,"2018",72,130
1100484,"2019",148,260
1100514,"2021",92,158
1100514,"2019",53,92
1100514,"2024",43,102
1100514,"2020",94,183
1100514,"2018",18,35
1100514,"2022",94,163
1100514,"2023",193,336
1100516,"2017",19,38
1100516,"2023",20,46
1100516,"2024",94,172
1100525,"2016",9,27
1100553,"2019",25,53
1100572,"2017",12,22
1100572,"2021",25,43
1100572,"2024",30,50
1100572,"2022",NA,NA
1100583,"2022",7,14
1100587,"2022",79,147
1100587,"2023",59,129
1100587,"2024",16,42
1100589,"2021",21,40
1100611,"2022",8,17
1100611,"2020",34,53
1100611,"2019",46,95
1100611,"2018",21,49
1100611,"2023",16,32
1100611,"2024",53,99
1100615,"2022",350,657
1100615,"2019",542,932
1100615,"2021",795,1348
1100615,"2023",792,1455
1100615,"2018",89,179
1100615,"2020",112,186
1100615,"2024",732,1303
1100618,"2016",7,21
1100618,"2017",10,22
1100619,"2018",6,16
1100619,"2016",21,38
1100620,"2016",18,21
1100620,"2018",17,27
1100620,"2020",NA,NA
1100621,"2017",13,25
1100621,"2016",26,44
1100622,"2023",NA,NA
1100622,"2021",13,26
1100622,"2016",8,21
1100624,"2024",775,1396
1100624,"2022",837,1529
1100624,"2023",719,1257
1100624,"2018",11,27
1100624,"2020",95,165
1100624,"2021",660,1183
1100647,"2022",8,24
1100647,"2023",114,213
1100666,"2023",8,16
1100670,"2020",78,149
1100670,"2023",859,1500
1100670,"2022",411,760
1100670,"2021",66,113
1100670,"2024",141,283
1100672,"2024",37,72
1100672,"2022",24,38
1100672,"2023",NA,NA
1100677,"2022",19,38
1100702,"2024",17,25
1100711,"2023",17,31
1100711,"2018",7,14
1100711,"2022",30,74
1100711,"2024",29,56
1100711,"2021",44,74
1100748,"2024",33,59
1102058,"2023",59,104
1102058,"2024",159,297
1102058,"2021",18,26
1102065,"2020",NA,NA
1102065,"2021",16,36
1102065,"2022",37,61
1102065,"2024",6,12
1102075,"2024",32,54
1102090,"2020",10,20
1102090,"2021",69,121
1102090,"2019",24,33
1102090,"2018",10,16
1102103,"2023",877,1577
1102103,"2019",11,20
1102103,"2021",147,277
1102103,"2024",989,1712
1102103,"2020",18,35
1102103,"2022",650,1152
1102104,"2022",597,1027
1102104,"2021",39,72
1102104,"2024",684,1216
1102104,"2023",626,1086
1102122,"2021",8,12
1102122,"2022",12,26
1102130,"2018",12,34
1102168,"2023",9,18
1102195,"2022",942,1292
1102195,"2024",82,126
1102195,"2023",515,712
1102195,"2021",209,312
1102195,"2020",50,67
1102197,"2022",3,7
1102210,"2018",12,18
1102219,"2017",10,23
1102219,"2016",9,20
1102235,"2023",16,36
1102260,"2024",83,153
1102260,"2022",4,9
1102261,"2024",209,362
1102261,"2020",38,62
1102261,"2022",32,67
1102261,"2023",135,258
1102261,"2021",10,16
1102269,"2021",19,38
1102320,"2022",8,20
1102320,"2024",30,61
1102320,"2023",44,82
1102358,"2020",29,54
1102358,"2022",212,390
1102358,"2023",99,180
1102358,"2024",49,94
1102358,"2018",28,46
1102358,"2019",14,31
1102359,"2016",7,19
1102382,"2017",40,59
1102382,"2018",15,32
1102385,"2023",134,236
1102385,"2018",15,31
1102385,"2021",312,575
1102385,"2022",593,1068
1102385,"2019",44,94
1102398,"2021",14,34
1102400,"2021",12,24
1102400,"2022",34,67
1102400,"2019",13,25
1105734,"2020",152,278
1105734,"2022",37,71
1105734,"2018",17,26
1105734,"2019",87,145
1105734,"2021",101,184
1105734,"2024",667,1210
1105734,"2023",187,300
1106000,"2018",2,10
1106173,"2020",473,877
1106173,"2021",1203,2075
1106173,"2024",1332,2159
1106173,"2019",301,534
1106173,"2022",1129,1942
1106173,"2023",1359,2278
1106470,"2024",42,73
1106499,"2022",55,120
1106499,"2024",547,1003
1106499,"2023",172,336
1106589,"2022",5,16
1106589,"2024",25,36
1106642,"2018",7,15
1106681,"2023",260,484
1106681,"2024",685,1274
1106681,"2021",12,20
1106703,"2019",27,65
1106703,"2024",93,156
1106703,"2022",50,88
1106748,"2020",11,24
1106748,"2022",97,184
1106748,"2023",90,159
1106748,"2021",19,39
1106748,"2024",180,305
1106768,"2018",7,13
1106889,"2023",22,32
1106909,"2020",108,171
1106909,"2022",829,1461
1106909,"2021",508,873
1106909,"2023",513,925
1106909,"2024",723,1237
1107132,"2024",5,14
1107132,"2023",NA,NA
1107132,"2022",13,24
1107176,"2018",4,14
1107182,"2021",35,64
1107182,"2022",68,149
1107182,"2023",61,101
1107182,"2019",4,16
1107182,"2024",62,132
1107213,"2023",21,42
1107213,"2024",134,248
1107213,"2021",23,45
1107213,"2022",18,38
1107352,"2022",NA,NA
1107352,"2024",256,439
1107352,"2023",22,45
1107386,"2021",10,19
1107400,"2018",7,14
1107411,"2023",9,23
1107411,"2022",25,43
1107411,"2024",141,265
1107415,"2018",14,20
1107415,"2023",24,50
1107421,"2018",8,18
1107479,"2018",5,14
1107494,"2023",43,83
1107494,"2024",12,25
1107518,"2024",1025,1840
1107518,"2020",88,176
1107518,"2022",855,1472
1107518,"2021",560,1059
1107518,"2023",860,1536
1107531,"2022",2,11
1107608,"2023",45,93
1107608,"2024",113,213
1107608,"2021",26,45
1107608,"2020",4,7
1107608,"2022",18,29
1107663,"2024",8,25
1107678,"2022",92,171
1107678,"2023",262,523
1107678,"2024",48,77
1107678,"2021",118,206
1107680,"2021",18,30
1107680,"2023",102,182
1107680,"2020",13,24
1107680,"2024",468,797
1107681,"2024",211,389
1107686,"2022",40,80
1107686,"2024",771,1451
1107686,"2023",531,980
1107733,"2022",507,894
1107733,"2021",73,135
1107733,"2023",449,808
