"player_id","year","second_return","second_won"
106432,"2016",643,259
108772,"2017",57,23
108772,"2020",13,5
108772,"2011",NA,NA
108993,"2009",12,1
108993,"2010",13,2
108993,"2007",8,0
108996,"2008",8,3
108997,"2008",15,6
109054,"2017",47,18
109054,"2018",68,29
109054,"2021",41,18
109303,"2023",55,21
109303,"2017",88,46
109303,"2024",173,84
109640,"2019",25,12
109686,"2023",83,33
109699,"2019",27,11
109739,"2022",133,46
109739,"2016",32,9
109739,"2024",566,234
109739,"2017",265,82
109739,"2021",126,42
109739,"2020",55,28
109739,"2018",543,238
109739,"2019",113,59
109739,"2023",90,25
109739,"2015",47,15
110476,"2013",9,5
110476,"2012",10,4
110536,"2014",25,12
110536,"2019",51,29
110536,"2018",49,22
110536,"2013",15,3
110536,"2021",26,11
110596,"2016",33,17
110602,"2023",NA,NA
110602,"2019",188,85
110602,"2017",76,30
110602,"2015",68,36
110602,"2022",NA,NA
110602,"2021",471,190
110602,"2020",488,219
110602,"2013",12,5
110602,"2016",153,70
110602,"2018",359,167
110636,"2014",12,2
110686,"2017",NA,NA
110686,"2016",24,9
110686,"2020",12,4
110748,"2022",93,47
110748,"2019",46,24
110748,"2014",47,26
110748,"2021",44,14
110748,"2020",146,76
110751,"2024",12,1
110754,"2015",16,4
111153,"2016",35,8
111153,"2017",113,31
111153,"2015",14,4
111153,"2023",1162,453
111153,"2022",238,78
111153,"2019",223,84
111153,"2020",43,15
111153,"2018",17,8
111153,"2021",123,47
111153,"2024",762,288
111156,"2014",25,8
111186,"2016",17,6
111187,"2022",98,49
111187,"2021",28,14
111190,"2023",949,405
111190,"2018",39,16
111190,"2015",45,17
111190,"2019",48,24
111190,"2021",73,29
111190,"2024",1409,594
111190,"2022",137,44
111190,"2017",106,52
111192,"2019",35,10
111192,"2018",20,8
111192,"2015",25,13
111192,"2024",13,4
111197,"2018",80,39
111200,"2018",402,183
111200,"2015",NA,NA
111200,"2020",23,8
111200,"2016",256,97
111200,"2017",335,151
111200,"2019",226,85
111200,"2023",221,95
111200,"2022",NA,NA
111200,"2013",33,13
111200,"2024",153,56
111200,"2014",25,12
111200,"2021",360,165
111202,"2019",452,187
111202,"2013",18,8
111202,"2017",1248,607
111202,"2016",563,265
111202,"2015",NA,NA
111202,"2014",NA,NA
111202,"2018",1251,596
111436,"2023",22,5
111436,"2022",16,3
111442,"2023",1054,434
111442,"2014",47,20
111442,"2021",1176,505
111442,"2022",435,146
111442,"2019",1286,573
111442,"2016",406,159
111442,"2024",NA,NA
111442,"2018",399,167
111442,"2017",892,396
111442,"2020",650,283
111442,"2015",34,16
111453,"2016",87,46
111453,"2021",59,18
111453,"2015",NA,NA
111453,"2019",40,15
111453,"2020",NA,NA
111453,"2022",31,11
111453,"2014",NA,NA
111454,"2021",87,27
111454,"2023",113,51
111454,"2024",92,31
111456,"2022",1426,644
111456,"2016",105,54
111456,"2023",708,298
111456,"2021",546,267
111456,"2024",534,240
111456,"2019",591,248
111456,"2018",698,303
111456,"2013",9,4
111456,"2020",390,179
111459,"2018",39,13
111459,"2020",15,4
111459,"2022",34,14
111460,"2022",458,183
111460,"2017",226,85
111460,"2024",565,216
111460,"2018",181,82
111460,"2015",54,17
111460,"2021",112,43
111460,"2023",901,342
111460,"2019",23,9
111460,"2016",274,117
111460,"2020",123,57
111505,"2023",140,49
111505,"2021",91,40
111505,"2022",89,29
111505,"2020",21,11
111505,"2024",31,12
111506,"2017",35,13
111506,"2015",63,22
111511,"2019",108,40
111511,"2017",100,52
111511,"2014",72,36
111511,"2020",31,12
111511,"2018",247,101
111511,"2016",201,82
111511,"2015",24,12
111511,"2021",38,19
111513,"2023",698,281
111513,"2019",576,226
111513,"2022",NA,NA
111513,"2013",12,5
111513,"2018",1014,441
111513,"2015",27,10
111513,"2024",720,338
111513,"2021",1379,635
111513,"2020",618,289
111513,"2017",285,129
111513,"2016",28,7
111515,"2023",32,10
111515,"2018",23,7
111515,"2019",27,16
111515,"2020",36,15
111515,"2021",26,9
111515,"2017",62,26
111574,"2019",27,8
111574,"2021",15,5
111574,"2017",27,14
111574,"2018",25,4
111575,"2020",1119,552
111575,"2018",1930,893
111575,"2013",30,10
111575,"2017",1702,748
111575,"2024",1653,782
111575,"2023",1484,691
111575,"2016",641,268
111575,"2014",NA,NA
111575,"2019",1820,799
111575,"2022",613,230
111575,"2015",NA,NA
111575,"2021",NA,NA
111576,"2019",64,28
111576,"2024",561,238
111576,"2021",NA,NA
111576,"2023",NA,NA
111576,"2020",154,66
111576,"2018",33,11
111576,"2016",24,12
111576,"2022",NA,NA
111577,"2014",69,17
111577,"2018",889,377
111577,"2019",71,31
111577,"2016",501,209
111577,"2017",691,284
111577,"2015",302,122
111578,"2016",117,58
111578,"2022",306,129
111578,"2013",31,13
111578,"2017",264,106
111578,"2015",50,25
111578,"2021",9,4
111578,"2014",23,10
111578,"2020",30,16
111578,"2018",15,6
111581,"2021",119,39
111581,"2020",190,72
111581,"2019",34,15
111581,"2018",409,177
111581,"2017",118,36
111581,"2023",696,331
111581,"2022",27,14
111581,"2024",191,86
111581,"2016",79,28
111761,"2015",NA,NA
111761,"2024",31,15
111761,"2019",NA,NA
111761,"2021",45,19
111761,"2018",72,37
111761,"2023",24,9
111761,"2020",NA,NA
111790,"2014",17,7
111790,"2022",15,9
111790,"2019",286,100
111790,"2020",11,4
111790,"2017",117,50
111790,"2018",28,11
111790,"2021",137,63
111794,"2017",NA,NA
111794,"2015",NA,NA
111794,"2020",108,48
111794,"2019",320,126
111794,"2021",NA,NA
111794,"2016",108,53
111794,"2022",420,183
111794,"2018",83,46
111794,"2024",10,6
111795,"2019",29,11
111795,"2018",23,6
111797,"2024",1197,499
111797,"2015",56,21
111797,"2023",NA,NA
111797,"2020",83,38
111797,"2016",127,40
111797,"2022",NA,NA
111797,"2019",1007,384
111797,"2017",192,79
111797,"2013",NA,NA
111797,"2021",124,44
111797,"2018",687,261
111815,"2022",NA,NA
111815,"2021",1982,964
111815,"2023",1722,798
111815,"2024",586,286
111815,"2017",133,51
111815,"2018",1076,465
111815,"2019",1148,502
111815,"2020",681,304
117352,"2016",17,4
117353,"2017",43,15
117353,"2019",61,32
117356,"2019",NA,NA
117356,"2023",15,5
117356,"2016",117,53
117356,"2017",189,82
117356,"2021",69,24
117356,"2024",NA,NA
117356,"2018",88,34
117356,"2015",NA,NA
117356,"2020",84,33
117356,"2022",22,9
117357,"2016",57,23
117357,"2024",35,15
117357,"2017",21,10
117357,"2014",32,13
117358,"2021",31,12
117360,"2019",117,55
117360,"2024",52,20
117360,"2021",258,107
117360,"2017",60,21
117360,"2020",231,111
117360,"2023",38,17
117361,"2016",41,13
117361,"2017",153,58
120270,"2021",20,5
120424,"2017",71,35
120424,"2019",283,130
120424,"2016",17,4
120424,"2020",23,6
120424,"2018",395,175
120798,"2016",79,26
121366,"2016",25,11
121531,"2021",77,40
121531,"2019",22,8
121896,"2016",38,18
121896,"2015",NA,NA
121896,"2019",10,3
122078,"2017",64,26
122078,"2024",52,26
122078,"2020",36,19
122078,"2021",23,13
122078,"2018",90,31
122078,"2022",NA,NA
122082,"2016",10,0
122109,"2018",62,23
122109,"2022",55,25
122109,"2020",20,6
122109,"2017",86,33
122109,"2014",NA,NA
122109,"2021",9,2
122109,"2019",NA,NA
122109,"2016",23,5
122236,"2018",16,5
122279,"2013",14,0
122298,"2023",1325,601
122298,"2024",1174,533
122298,"2021",836,363
122298,"2022",NA,NA
122298,"2019",17,5
122330,"2024",764,337
122330,"2022",NA,NA
122330,"2018",119,50
122330,"2017",166,64
122330,"2020",807,325
122330,"2023",NA,NA
122330,"2016",90,41
122330,"2021",907,397
122330,"2019",904,352
122471,"2016",14,1
122533,"2023",NA,NA
122533,"2016",54,26
122533,"2024",46,23
122533,"2020",NA,NA
122533,"2017",74,35
122548,"2023",NA,NA
122548,"2021",54,24
122548,"2017",21,6
122548,"2018",57,20
122548,"2015",NA,NA
122548,"2016",35,18
122548,"2020",21,10
122548,"2019",NA,NA
122548,"2022",17,8
122554,"2024",37,18
122570,"2021",11,3
122570,"2018",13,1
122570,"2017",20,4
122570,"2016",12,6
122635,"2017",12,0
122669,"2021",106,49
122669,"2022",120,54
122669,"2015",NA,NA
122669,"2019",NA,NA
122669,"2024",68,29
122669,"2020",110,48
122669,"2018",99,44
122669,"2023",462,198
122669,"2016",NA,NA
122669,"2017",74,30
123315,"2017",26,9
123755,"2020",199,92
123755,"2018",146,73
123755,"2015",51,18
123755,"2019",192,81
123755,"2023",NA,NA
123755,"2021",NA,NA
123755,"2022",326,120
123755,"2024",668,288
123768,"2018",38,10
123768,"2013",22,6
123773,"2016",8,1
123795,"2019",26,11
123795,"2021",142,66
123795,"2018",31,14
123795,"2017",61,23
123795,"2023",NA,NA
123795,"2022",71,31
123795,"2016",47,22
123795,"2024",29,13
123795,"2020",32,15
123809,"2023",44,19
123809,"2024",40,19
123809,"2022",33,12
123828,"2016",10,5
123828,"2023",138,52
123828,"2024",165,69
123896,"2023",64,30
123921,"2017",18,6
123921,"2023",18,9
123921,"2016",68,34
123921,"2018",110,39
123921,"2015",21,7
123961,"2024",30,14
123961,"2022",NA,NA
123961,"2021",68,33
124013,"2023",27,13
124013,"2021",15,4
124014,"2023",NA,NA
124014,"2024",112,39
124014,"2017",716,266
124014,"2020",104,48
124014,"2019",48,22
124014,"2022",60,28
124014,"2016",189,82
124014,"2018",266,87
124014,"2021",172,79
124022,"2018",48,14
124023,"2017",29,7
124079,"2023",460,205
124079,"2024",1143,546
124079,"2019",32,9
124079,"2021",1006,459
124079,"2020",487,244
124079,"2018",69,29
124079,"2022",1216,555
124116,"2018",70,25
124116,"2021",137,52
124116,"2022",92,36
124116,"2023",436,221
124116,"2024",1140,472
124116,"2017",263,109
124116,"2020",70,31
124116,"2019",26,10
124186,"2017",54,23
124186,"2019",23,7
124186,"2024",1060,512
124186,"2021",113,52
124186,"2023",554,238
124187,"2019",1257,443
124187,"2024",377,131
124187,"2016",283,96
124187,"2018",119,42
124187,"2022",872,302
124187,"2020",493,160
124187,"2021",535,208
124187,"2017",309,102
125802,"2019",NA,NA
125802,"2022",1200,491
125802,"2017",153,63
125802,"2018",217,107
125802,"2020",237,116
125802,"2021",NA,NA
125802,"2023",777,353
125802,"2016",259,135
125803,"2016",49,19
126094,"2019",1543,747
126094,"2016",197,84
126094,"2021",NA,NA
126094,"2014",31,13
126094,"2018",606,319
126094,"2017",1113,519
126094,"2023",2355,1121
126094,"2020",1431,692
126094,"2015",NA,NA
126094,"2024",1251,616
126094,"2022",2036,939
126102,"2018",37,18
126106,"2022",236,112
126106,"2023",86,42
126120,"2020",16,6
126120,"2016",29,9
126120,"2018",32,16
126120,"2019",41,17
126120,"2023",48,16
126120,"2021",85,35
126125,"2019",96,37
126125,"2018",43,16
126125,"2020",44,18
126125,"2024",38,16
126127,"2017",65,27
126127,"2022",534,272
126127,"2021",310,125
126127,"2024",285,119
126127,"2018",38,15
126127,"2023",476,219
126127,"2020",88,38
126128,"2017",14,1
126128,"2023",978,441
126128,"2021",197,96
126128,"2024",1216,531
126128,"2022",278,136
126128,"2020",46,25
126129,"2023",70,28
126129,"2024",333,114
126143,"2016",16,7
126149,"2021",1071,451
126149,"2020",346,140
126149,"2017",41,19
126149,"2022",152,48
126149,"2019",49,20
126152,"2015",34,9
126156,"2018",33,13
126156,"2021",161,78
126156,"2020",57,23
126156,"2019",341,155
126174,"2018",74,37
126177,"2024",22,7
126177,"2023",21,3
126185,"2021",21,5
126185,"2017",26,11
126190,"2022",NA,NA
126190,"2016",143,59
126190,"2019",NA,NA
126190,"2018",37,20
126190,"2021",47,15
126190,"2020",26,7
126197,"2021",29,15
126197,"2017",24,8
126203,"2020",812,375
126203,"2016",1022,431
126203,"2024",2032,889
126203,"2017",763,314
126203,"2022",NA,NA
126203,"2019",NA,NA
126203,"2021",1655,721
126203,"2015",26,13
126203,"2018",1309,556
126203,"2023",1317,681
126204,"2019",36,13
126204,"2015",NA,NA
126204,"2018",58,34
126204,"2021",44,16
126204,"2020",91,31
126204,"2022",NA,NA
126204,"2017",53,21
126205,"2024",1759,847
126205,"2023",739,295
126205,"2015",35,13
126205,"2022",NA,NA
126205,"2017",318,138
126205,"2021",666,311
126205,"2019",149,72
126205,"2016",141,66
126205,"2020",823,382
126205,"2018",107,41
126206,"2023",26,12
126207,"2022",NA,NA
126207,"2014",18,9
126207,"2017",221,118
126207,"2021",NA,NA
126207,"2015",200,78
126207,"2019",1401,615
126207,"2024",1723,729
126207,"2018",766,332
126207,"2023",1687,757
126207,"2020",699,307
126207,"2016",219,96
126208,"2017",41,16
126214,"2021",118,47
126214,"2022",NA,NA
126214,"2024",678,261
126214,"2023",220,82
126214,"2020",141,72
126237,"2022",53,22
126237,"2019",40,21
126239,"2021",933,386
126239,"2022",606,273
126239,"2020",57,21
126239,"2024",654,280
126239,"2023",924,362
126283,"2023",14,4
126283,"2022",32,13
126340,"2014",NA,NA
126340,"2024",14,7
126340,"2018",13,5
126340,"2023",NA,NA
126340,"2022",85,29
126340,"2020",63,26
126340,"2016",67,20
126340,"2017",43,15
126340,"2021",54,18
126340,"2019",NA,NA
126409,"2024",268,101
126409,"2021",26,14
126409,"2023",120,47
126409,"2022",325,127
126504,"2020",53,25
126504,"2024",15,9
126523,"2022",592,259
126523,"2024",187,77
126523,"2019",43,21
126523,"2018",46,22
126523,"2021",415,177
126523,"2023",1039,478
126526,"2018",31,13
126526,"2017",113,53
126530,"2018",76,36
126533,"2023",27,6
126535,"2022",330,134
126535,"2018",107,41
126535,"2023",7,0
126535,"2021",385,188
126535,"2024",14,4
126535,"2020",78,31
126555,"2020",55,24
126555,"2019",NA,NA
126555,"2023",80,34
126555,"2021",28,11
126555,"2024",22,10
126555,"2022",42,23
126573,"2021",14,4
126591,"2022",12,4
126609,"2019",NA,NA
126609,"2020",16,5
126609,"2017",0,0
126609,"2021",12,5
126610,"2023",297,123
126610,"2024",1161,485
126610,"2018",1133,444
126610,"2020",515,222
126610,"2017",16,3
126610,"2021",NA,NA
126610,"2022",347,111
126610,"2019",1837,768
126612,"2020",82,35
126613,"2018",19,9
126623,"2021",52,18
126627,"2021",12,2
126627,"2016",20,5
126627,"2022",56,25
126646,"2016",30,11
126646,"2024",13,6
126646,"2023",57,14
126646,"2022",424,146
126646,"2015",NA,NA
126652,"2021",56,27
126652,"2019",126,41
126652,"2018",105,33
126652,"2022",68,21
126663,"2020",21,9
126663,"2022",38,16
126689,"2017",66,23
126689,"2016",33,10
126762,"2023",NA,NA
126762,"2022",16,6
126762,"2024",44,20
126774,"2019",744,277
126774,"2021",NA,NA
126774,"2024",1733,761
126774,"2018",1981,882
126774,"2017",330,119
126774,"2022",NA,NA
126774,"2020",440,169
126774,"2023",NA,NA
126845,"2020",37,17
126845,"2021",NA,NA
126845,"2018",20,11
126845,"2022",65,27
126845,"2024",841,331
126845,"2023",832,349
126846,"2020",20,5
126846,"2021",172,67
126846,"2024",1278,546
126846,"2018",29,11
126846,"2023",814,322
126846,"2022",315,129
126939,"2018",14,8
126939,"2019",NA,NA
126939,"2024",74,36
126939,"2023",NA,NA
126939,"2021",11,4
126952,"2022",NA,NA
126952,"2020",497,224
126952,"2019",212,89
126952,"2021",599,290
126952,"2024",205,78
126952,"2018",50,20
126952,"2023",NA,NA
126952,"2017",54,24
126964,"2020",20,10
126964,"2022",25,12
126964,"2021",22,7
126964,"2023",48,17
126964,"2024",NA,NA
127123,"2023",15,6
127143,"2020",16,4
127143,"2017",85,44
127143,"2018",50,15
127157,"2019",25,7
127157,"2023",NA,NA
127157,"2020",192,82
127157,"2024",1053,415
127157,"2022",634,250
127157,"2021",419,181
127157,"2017",142,56
127195,"2024",12,6
127300,"2016",51,26
127300,"2019",NA,NA
127300,"2018",56,32
127339,"2018",17,4
127339,"2022",NA,NA
127339,"2020",25,12
127339,"2021",165,61
127339,"2023",272,103
127339,"2024",49,20
127339,"2019",28,7
127760,"2022",49,21
127760,"2023",NA,NA
127760,"2024",610,264
127760,"2021",60,24
128034,"2018",338,103
128034,"2019",1275,523
128034,"2023",2214,902
128034,"2016",136,65
128034,"2020",817,360
128034,"2017",88,40
128034,"2022",1753,748
128034,"2024",1807,782
128034,"2021",NA,NA
131905,"2022",222,105
131905,"2024",18,3
131934,"2023",239,95
131934,"2022",21,6
131934,"2024",164,74
131934,"2021",31,10
131951,"2021",31,14
131951,"2022",NA,NA
131951,"2023",NA,NA
131951,"2019",NA,NA
131951,"2020",26,13
131951,"2017",16,3
131951,"2024",18,7
132028,"2017",13,3
132040,"2017",54,26
132283,"2018",364,149
132283,"2022",828,298
132283,"2016",29,16
132283,"2024",686,246
132283,"2020",685,279
132283,"2021",NA,NA
132283,"2019",1115,423
132283,"2023",1542,645
132482,"2018",86,36
132686,"2022",215,86
132686,"2021",74,33
132686,"2024",1400,662
132686,"2023",NA,NA
133018,"2022",88,37
133018,"2020",55,14
133018,"2023",14,3
133018,"2021",71,22
133297,"2022",133,58
133297,"2021",81,41
133297,"2018",124,55
133297,"2019",28,12
133297,"2024",150,64
133297,"2023",584,229
133430,"2023",738,314
133430,"2017",420,178
133430,"2019",NA,NA
133430,"2024",1248,499
133430,"2022",NA,NA
133430,"2020",994,428
133430,"2016",96,31
133430,"2018",1831,769
133430,"2021",NA,NA
133835,"2024",139,64
133835,"2023",416,173
133835,"2022",141,56
133933,"2024",98,45
133975,"2024",157,65
133975,"2023",NA,NA
133975,"2019",NA,NA
133975,"2022",NA,NA
133975,"2020",42,25
133975,"2021",16,6
133975,"2018",125,57
133979,"2020",43,19
134087,"2021",24,11
134087,"2022",22,10
134120,"2017",30,10
134120,"2018",17,7
134120,"2016",82,38
134217,"2018",15,11
134457,"2024",370,155
134457,"2023",73,33
134472,"2016",96,35
134472,"2022",125,51
134472,"2017",32,11
134472,"2023",10,1
134507,"2016",18,4
134518,"2023",12,1
134770,"2022",553,220
134770,"2019",444,164
134770,"2017",414,164
134770,"2023",1675,762
134770,"2024",NA,NA
134770,"2020",976,446
134770,"2016",64,24
134770,"2021",NA,NA
134770,"2018",404,178
134840,"2021",14,5
134854,"2016",6,1
134868,"2020",68,31
134868,"2024",1617,632
134868,"2021",354,139
134868,"2023",NA,NA
134868,"2019",110,45
134868,"2018",61,29
134868,"2017",25,9
134868,"2022",NA,NA
136440,"2024",923,414
136440,"2019",292,130
136440,"2017",19,7
136440,"2021",NA,NA
136440,"2022",392,182
136440,"2020",372,175
136440,"2018",65,26
136440,"2023",366,159
136704,"2016",16,3
137018,"2017",69,29
137018,"2016",34,10
137018,"2019",NA,NA
138431,"2018",18,5
138845,"2018",36,18
138846,"2017",88,40
138846,"2023",NA,NA
138846,"2024",25,7
138846,"2018",36,13
138846,"2022",15,7
144642,"2022",22,6
144642,"2021",NA,NA
144642,"2017",31,14
144642,"2024",138,61
144642,"2020",79,33
144642,"2023",170,73
144645,"2022",124,42
144645,"2018",13,5
144652,"2022",43,17
144681,"2024",26,13
144684,"2024",35,20
144684,"2022",490,209
144684,"2021",363,174
144684,"2023",NA,NA
144707,"2019",150,64
144707,"2015",32,10
144707,"2023",402,166
144707,"2022",NA,NA
144707,"2021",1098,504
144707,"2018",224,103
144707,"2020",348,165
144707,"2016",42,18
144707,"2017",194,99
144719,"2024",1058,494
144719,"2021",947,415
144719,"2016",15,8
144719,"2023",897,392
144719,"2018",700,296
144719,"2020",305,154
144719,"2015",58,26
144719,"2019",1020,438
144719,"2022",1145,505
144719,"2017",22,9
144747,"2016",25,9
144747,"2024",13,6
144750,"2019",301,109
144750,"2018",137,57
144750,"2024",143,60
144750,"2022",486,188
144750,"2023",552,195
144750,"2020",657,281
144750,"2017",221,111
144750,"2016",116,52
144750,"2021",821,381
144760,"2016",27,7
144760,"2018",53,17
144760,"2017",76,23
144760,"2019",NA,NA
144773,"2016",44,18
144773,"2014",NA,NA
144773,"2017",23,4
144797,"2016",58,25
144813,"2017",43,19
144813,"2016",40,20
144814,"2017",42,18
144814,"2022",NA,NA
144814,"2016",35,14
144814,"2024",86,35
144817,"2024",149,53
144817,"2020",193,83
144817,"2018",144,66
144817,"2021",52,16
144817,"2022",NA,NA
144817,"2019",34,8
144817,"2023",697,279
144821,"2023",117,45
144826,"2021",73,32
144826,"2024",80,35
144826,"2020",NA,NA
144826,"2023",NA,NA
144826,"2018",22,10
144826,"2022",NA,NA
144826,"2017",113,43
144854,"2017",31,12
144854,"2016",29,10
144854,"2015",NA,NA
144869,"2021",94,49
144869,"2024",1707,783
144869,"2022",457,179
144869,"2023",784,313
144870,"2024",62,24
144895,"2020",305,135
144895,"2022",694,330
144895,"2024",NA,NA
144895,"2021",685,317
144895,"2019",486,206
144895,"2023",655,292
144895,"2018",432,183
144896,"2016",14,3
144909,"2024",11,2
144923,"2016",39,14
144923,"2023",24,10
144940,"2017",22,9
144940,"2021",18,5
144946,"2019",23,10
144949,"2017",58,30
144949,"2024",24,7
144949,"2023",NA,NA
144949,"2022",18,7
144972,"2023",56,14
144972,"2017",23,6
144972,"2022",82,35
144973,"2022",42,19
144984,"2019",20,10
144985,"2023",NA,NA
144985,"2021",25,10
144985,"2019",38,20
145001,"2022",26,14
145003,"2017",17,7
1100000,"2019",510,192
1100000,"2020",1158,472
1100000,"2018",449,192
1100000,"2022",NA,NA
1100000,"2021",1057,503
1100000,"2023",632,291
1100000,"2024",651,236
1100005,"2018",204,80
1100005,"2023",NA,NA
1100005,"2019",683,274
1100005,"2024",1018,502
1100005,"2020",921,402
1100005,"2021",NA,NA
1100005,"2022",899,362
1100008,"2022",47,21
1100008,"2023",92,41
1100031,"2017",66,27
1100031,"2023",NA,NA
1100031,"2018",18,7
1100031,"2022",NA,NA
1100031,"2016",11,6
1100031,"2021",32,12
1100031,"2019",19,6
1100045,"2017",19,9
1100045,"2023",NA,NA
1100045,"2024",24,8
1100045,"2018",26,10
1100059,"2017",106,36
1100059,"2024",84,43
1100059,"2019",11,2
1100059,"2022",120,49
1100059,"2023",755,320
1100059,"2018",199,78
1100075,"2018",19,7
1100075,"2023",NA,NA
1100075,"2021",31,10
1100075,"2017",23,9
1100075,"2024",23,7
1100075,"2022",18,9
1100080,"2016",81,34
1100095,"2022",65,24
1100095,"2021",92,34
1100095,"2019",86,42
1100095,"2018",39,14
1100095,"2017",33,9
1100096,"2022",59,30
1100096,"2023",23,15
1100116,"2023",58,26
1100116,"2022",74,28
1100116,"2024",205,96
1100125,"2017",21,7
1100175,"2024",747,312
1100175,"2023",886,382
1100175,"2021",NA,NA
1100175,"2022",NA,NA
1100175,"2019",1078,476
1100175,"2020",764,347
1100175,"2018",76,37
1100188,"2023",12,3
1100188,"2024",27,11
1100218,"2023",41,22
1100218,"2019",30,20
1100218,"2024",NA,NA
1100218,"2018",47,17
1100221,"2019",253,109
1100221,"2021",NA,NA
1100221,"2022",1482,676
1100221,"2024",690,298
1100221,"2023",1580,755
1100221,"2020",785,372
1100240,"2024",179,83
1100240,"2021",68,38
1100240,"2022",110,51
1100247,"2016",61,31
1100247,"2022",29,11
1100247,"2023",23,9
1100247,"2020",NA,NA
1100247,"2021",13,4
1100247,"2017",28,12
1100247,"2019",NA,NA
1100259,"2024",67,35
1100265,"2020",39,16
1100266,"2024",34,9
1100267,"2022",24,12
1100267,"2021",97,34
1100267,"2020",53,23
1100267,"2023",NA,NA
1100267,"2024",1111,499
1100274,"2018",19,7
1100274,"2016",30,5
1100274,"2015",NA,NA
1100277,"2024",73,34
1100282,"2020",725,342
1100282,"2018",NA,NA
1100282,"2023",669,269
1100282,"2021",1390,626
1100282,"2019",486,183
1100282,"2022",NA,NA
1100282,"2017",185,74
1100282,"2024",NA,NA
1100297,"2021",47,20
1100303,"2022",170,66
1100303,"2020",31,16
1100303,"2024",1170,515
1100303,"2021",47,19
1100303,"2023",770,319
1100307,"2023",15,9
1100310,"2021",14,4
1100318,"2023",169,78
1100318,"2024",16,8
1100325,"2020",450,210
1100325,"2019",NA,NA
1100325,"2022",830,338
1100325,"2018",163,79
1100325,"2021",1213,560
1100325,"2023",685,289
1100325,"2024",516,249
1100325,"2017",33,11
1100335,"2022",NA,NA
1100335,"2023",187,82
1100335,"2020",32,9
1100335,"2021",16,7
1100335,"2024",133,56
1100336,"2021",37,15
1100343,"2019",24,7
1100368,"2019",17,5
1100374,"2022",76,39
1100384,"2023",388,159
1100384,"2020",249,115
1100384,"2018",16,4
1100384,"2022",723,323
1100384,"2024",795,333
1100384,"2021",451,188
1100390,"2021",38,11
1100390,"2020",24,10
1100390,"2023",20,9
1100390,"2022",28,11
1100401,"2018",18,8
1100416,"2024",39,8
1100416,"2021",80,38
1100416,"2017",28,7
1100416,"2023",NA,NA
1100418,"2023",21,7
1100418,"2024",24,7
1100436,"2018",119,53
1100436,"2022",NA,NA
1100436,"2021",52,29
1100436,"2023",31,10
1100436,"2019",37,13
1100436,"2024",NA,NA
1100443,"2024",384,158
1100483,"2018",16,8
1100484,"2021",23,11
1100484,"2024",69,31
1100484,"2023",18,8
1100484,"2017",23,8
1100484,"2018",139,49
1100484,"2019",208,77
1100514,"2021",147,59
1100514,"2019",83,27
1100514,"2024",67,35
1100514,"2020",174,79
1100514,"2018",30,17
1100514,"2022",NA,NA
1100514,"2023",133,60
1100516,"2017",38,19
1100516,"2023",24,11
1100516,"2024",170,66
1100525,"2016",28,14
1100553,"2019",59,25
1100572,"2017",23,11
1100572,"2021",47,20
1100572,"2024",80,42
1100572,"2022",NA,NA
1100583,"2022",28,10
1100587,"2022",153,70
1100587,"2023",115,40
1100587,"2024",28,6
1100589,"2021",29,9
1100611,"2022",26,11
1100611,"2020",46,13
1100611,"2019",74,30
1100611,"2018",38,14
1100611,"2023",17,5
1100611,"2024",55,22
1100615,"2022",649,261
1100615,"2019",943,349
1100615,"2021",1276,521
1100615,"2023",704,265
1100615,"2018",164,60
1100615,"2020",195,80
1100615,"2024",782,351
1100618,"2016",36,15
1100618,"2017",29,11
1100619,"2018",17,6
1100619,"2016",64,26
1100620,"2016",22,17
1100620,"2018",41,16
1100620,"2020",NA,NA
1100621,"2017",36,14
1100621,"2016",40,13
1100622,"2023",NA,NA
1100622,"2021",21,12
1100622,"2016",14,7
1100624,"2024",467,189
1100624,"2022",1570,725
1100624,"2023",736,355
1100624,"2018",30,15
1100624,"2020",180,75
1100624,"2021",1253,583
1100670,"2020",129,50
1100670,"2023",1266,566
1100670,"2022",669,283
1100670,"2021",97,34
1100670,"2024",230,90
1100672,"2024",41,20
1100672,"2022",61,26
1100672,"2023",NA,NA
1100677,"2022",52,22
1100702,"2024",59,26
1100711,"2023",NA,NA
1100711,"2018",21,5
1100711,"2022",49,26
1100711,"2024",14,7
1100711,"2021",78,33
1100748,"2024",69,33
1102058,"2023",115,50
1102058,"2024",286,105
1102058,"2021",29,11
1102065,"2020",NA,NA
1102065,"2021",18,4
1102065,"2022",58,27
1102065,"2024",13,3
1102075,"2024",15,5
1102090,"2020",20,6
1102090,"2021",33,18
1102090,"2019",34,13
1102090,"2018",20,11
1102103,"2023",736,309
1102103,"2019",20,7
1102103,"2021",168,77
1102103,"2024",1766,829
1102103,"2020",23,8
1102103,"2022",631,327
1102104,"2022",740,372
1102104,"2021",52,25
1102104,"2024",1628,748
1102104,"2023",675,296
1102122,"2021",12,7
1102122,"2022",14,8
1102130,"2018",20,8
1102168,"2023",24,10
1102195,"2022",1430,488
1102195,"2024",138,48
1102195,"2023",786,263
1102195,"2021",358,152
1102195,"2020",63,28
1102197,"2022",12,4
1102210,"2018",15,8
1102219,"2017",24,3
1102219,"2016",26,7
1102235,"2023",59,23
1102260,"2024",168,54
1102260,"2022",6,2
1102261,"2024",324,141
1102261,"2020",48,19
1102261,"2022",33,15
1102261,"2023",113,46
