"player_id","name_first","name_last","hand","dob","ioc","height"
211133,"Theresa Alison","Van Zyl","U",19960920,"RSA",NA
211148,"Jasmine","Paolini","R",19960104,"ITA",160
211216,"Cristiana","Ferrando","R",19950810,"ITA",NA
211222,"Jamie","Loeb","R",19950308,"USA",168
211225,"Quinn","Gleason","R",19941110,"USA",178
211269,"Eudice Wong","Chong","U",19960422,"HKG",NA
211279,"Harriet","Dart","R",19960728,"GBR",175
211288,"Mia Nicole","Eklund","L",19941030,"FIN",176
211289,"Courtney","Collins","R",19910226,"USA",NA
211296,"Dea","Herdzelas","R",19961107,"BIH",NA
211316,"Jessika","Ponchet","R",19960926,"FRA",NA
211321,"Klaartje","Liebens","R",19950111,"BEL",NA
211328,"Deborah","Chiesa","R",19960613,"ITA",170
211329,"Tena","Lukas","R",19950510,"CRO",NA
211337,"Tamara","Korpatsch","R",19950512,"GER",170
211342,"Gabriela","Lee","L",19950823,"ROU",NA
211351,"Ayaka","Okuno","R",19950621,"JPN",170
211390,"Mari","Osaka","R",19960403,"JPN",NA
211407,"Dejana","Radanovic","U",19960514,"SRB",NA
211411,"Nina","Stojanovic","R",19960730,"SRB",176
211432,"Eden","Silva","R",19960314,"GBR",NA
211456,"Julia","Terziyska","R",19960305,"BUL",180
211472,"Oleksandra","Korashvili","R",19960301,"UKR",NA
211529,"Sandra","Samir","R",19971104,"EGY",170
211533,"Jelena","Ostapenko","R",19970608,"LAT",177
211539,"Fiona","Ferro","R",19970312,"FRA",170
211541,"Jacqueline","Cabaj Awad","R",19960128,"SWE",NA
211544,"Nagi","Hanatani","R",19950307,"JPN",NA
211552,"Harmony","Tan","R",19970911,"FRA",NA
211574,"Mary Victoria","Cancini","R",19971008,"VEN",NA
211635,"Louisa","Chirico","R",19960516,"USA",175
211637,"Tornado Alicia","Black","U",19980512,"USA",NA
211651,"Paula","Badosa","R",19971115,"ESP",180
211668,"Riya","Bhatia","R",19970924,"IND",NA
211684,"Magdalena","Frech","R",19971215,"POL",171
211685,"Rebecca","Sramkova","R",19961019,"SVK",NA
211700,"Barbora","Stefkova","R",19950404,"CZE",NA
211701,"Katerina","Siniakova","R",19960510,"CZE",174
211702,"Nao","Hibino","R",19941128,"JPN",163
211713,"Jaqueline","Cristian","R",19980605,"ROU",180
211719,"Shilin","Xu","R",19980110,"CHN",NA
211736,"Ivana","Jorovic","R",19970503,"SRB",174
211765,"Emina","Bektas","R",19930330,"USA",NA
211768,"Naomi","Osaka","R",19971016,"JPN",180
211779,"Yana","Morderger","R",19970307,"GER",NA
