"","player_id","year","first_return","first_won"
"12594",108713,"2009",NA,NA
"12595",108714,"2009",NA,NA
"12596",108715,"2010",NA,NA
"12597",108715,"2009",NA,NA
"12598",108716,"2009",NA,NA
"12599",108717,"2015",NA,NA
"12600",108717,"2013",NA,NA
"12601",108717,"2016",66,19
"12602",108717,"2009",NA,NA
"12603",108717,"2010",NA,NA
"12604",108717,"2012",NA,NA
"12605",108717,"2016",28,19
"12606",108718,"2013",NA,NA
"12607",108718,"2009",NA,NA
"12608",108719,"2009",NA,NA
"12609",108720,"2009",NA,NA
"12610",108721,"2011",NA,NA
"12611",108721,"2009",NA,NA
"12612",108721,"2010",NA,NA
"12613",108722,"2009",NA,NA
"12614",108723,"2009",NA,NA
"12615",108724,"2009",NA,NA
"12616",108725,"2009",NA,NA
"12617",108726,"2009",NA,NA
"12618",108727,"2009",NA,NA
"12619",108728,"2009",NA,NA
"12620",108728,"2010",NA,NA
"12621",108729,"2009",NA,NA
"12622",108734,"2010",NA,NA
"12623",108735,"2010",NA,NA
"12624",108735,"2013",NA,NA
"12625",108735,"2011",NA,NA
"12626",108736,"2010",NA,NA
"12627",108737,"2010",NA,NA
"12628",108738,"2010",NA,NA
"12629",108739,"2018",50,15
"12630",108739,"2017",124,43
"12631",108739,"2020",NA,NA
"12632",108739,"2010",NA,NA
"12633",108739,"2016",36,13
"12634",108739,"2016",57,14
"12635",108739,"2019",NA,NA
"12636",108740,"2011",NA,NA
"12637",108740,"2012",NA,NA
"12638",108740,"2010",NA,NA
"12639",108741,"2016",88,35
"12640",108741,"2010",NA,NA
"12641",108741,"2016",48,10
"12642",108742,"2010",NA,NA
"12643",108743,"2010",NA,NA
"12644",108744,"2010",NA,NA
"12645",108745,"2010",NA,NA
"12646",108746,"2010",NA,NA
"12647",108747,"2010",NA,NA
"12648",108747,"2015",NA,NA
"12649",108747,"2014",NA,NA
"12650",108747,"2013",NA,NA
"12651",108747,"2012",NA,NA
"12652",108748,"2013",NA,NA
"12653",108748,"2017",91,40
"12654",108748,"2016",78,20
"12655",108748,"2010",NA,NA
"12656",108748,"2015",NA,NA
"12657",108748,"2011",NA,NA
"12658",108748,"2016",66,27
"12659",108748,"2014",NA,NA
"12660",108749,"2011",NA,NA
"12661",108749,"2010",NA,NA
"12662",108749,"2014",NA,NA
"12663",108749,"2012",NA,NA
"12664",108750,"2010",NA,NA
"12665",108759,"2011",NA,NA
"12666",108760,"2011",NA,NA
"12667",108760,"2013",NA,NA
"12668",108761,"2014",NA,NA
"12669",108761,"2013",NA,NA
"12670",108761,"2017",106,28
"12671",108761,"2016",43,6
"12672",108761,"2016",91,31
"12673",108761,"2015",NA,NA
"12674",108761,"2011",NA,NA
"12675",108762,"2013",NA,NA
"12676",108762,"2012",NA,NA
"12677",108762,"2011",NA,NA
"12678",108763,"2012",NA,NA
"12679",108763,"2011",NA,NA
"12680",108763,"2016",61,17
"12681",108763,"2017",NA,NA
"12682",108763,"2015",NA,NA
"12683",108763,"2019",NA,NA
"12684",108763,"2020",NA,NA
"12685",108763,"2018",28,3
"12686",108764,"2011",NA,NA
"12687",108765,"2011",NA,NA
"12688",108766,"2011",NA,NA
"12689",108766,"2014",NA,NA
"12690",108766,"2015",NA,NA
"12691",108767,"2011",NA,NA
"12692",108768,"2011",NA,NA
"12693",108768,"2012",NA,NA
"12694",108768,"2015",NA,NA
"12695",108769,"2011",NA,NA
"12696",108770,"2012",NA,NA
"12697",108770,"2011",NA,NA
"12698",108771,"2011",NA,NA
"12699",108772,"2017",83,20
"12700",108772,"2020",37,9
"12701",108772,"2011",NA,NA
"12702",108773,"2011",NA,NA
"12703",108774,"2011",NA,NA
"12704",108775,"2012",NA,NA
"12705",108776,"2012",NA,NA
"12706",108777,"2012",NA,NA
"12707",108778,"2012",NA,NA
"12708",108778,"2013",NA,NA
"12709",108779,"2012",NA,NA
"12710",108779,"2015",NA,NA
"12711",108780,"2012",NA,NA
"12712",108780,"2015",NA,NA
"12713",108781,"2012",NA,NA
"12714",108782,"2014",NA,NA
"12715",108782,"2023",NA,NA
"12716",108782,"2016",19,4
"12717",108782,"2017",NA,NA
"12718",108782,"2012",NA,NA
"12719",108783,"2012",NA,NA
"12720",108784,"2012",NA,NA
"12721",108785,"2012",NA,NA
"12722",108785,"2013",NA,NA
"12723",108786,"2017",41,9
"12724",108786,"2012",NA,NA
"12725",108786,"2015",NA,NA
"12726",108786,"2013",NA,NA
"12727",108786,"2014",NA,NA
"12728",108786,"2016",23,2
"12729",108787,"2012",NA,NA
"12730",108788,"2012",NA,NA
"12731",108789,"2012",NA,NA
"12732",108789,"2015",NA,NA
"12733",108896,"2003",NA,NA
"12734",108896,"2005",NA,NA
"12735",108896,"2004",NA,NA
"12736",108901,"2005",NA,NA
"12737",108901,"2003",NA,NA
"12738",108909,"2007",NA,NA
"12739",108909,"2009",NA,NA
"12740",108909,"2004",NA,NA
"12741",108912,"2004",NA,NA
"12742",108912,"2005",NA,NA
"12743",108914,"2004",NA,NA
"12744",108914,"2006",NA,NA
"12745",108916,"2004",NA,NA
"12746",108916,"2011",NA,NA
"12747",108916,"2012",NA,NA
"12748",108918,"2007",NA,NA
"12749",108918,"2004",NA,NA
"12750",108920,"2005",NA,NA
"12751",108920,"2004",NA,NA
"12752",108923,"2004",NA,NA
"12753",108923,"2006",NA,NA
"12754",108925,"2008",NA,NA
"12755",108925,"2006",NA,NA
"12756",108925,"2004",NA,NA
"12757",108925,"2005",NA,NA
"12758",108925,"2007",NA,NA
"12759",108925,"2009",NA,NA
"12760",108926,"2005",NA,NA
"12761",108926,"2004",NA,NA
"12762",108927,"2005",NA,NA
"12763",108927,"2007",NA,NA
"12764",108927,"2004",NA,NA
"12765",108929,"2005",NA,NA
"12766",108930,"2014",NA,NA
"12767",108930,"2007",NA,NA
"12768",108930,"2012",NA,NA
"12769",108930,"2008",NA,NA
"12770",108930,"2005",NA,NA
"12771",108930,"2006",NA,NA
"12772",108931,"2005",NA,NA
"12773",108932,"2005",NA,NA
"12774",108932,"2006",NA,NA
"12775",108934,"2005",NA,NA
"12776",108935,"2005",NA,NA
"12777",108936,"2005",NA,NA
"12778",108937,"2005",NA,NA
"12779",108938,"2005",NA,NA
"12780",108939,"2006",NA,NA
"12781",108939,"2005",NA,NA
"12782",108939,"2007",NA,NA
"12783",108940,"2011",NA,NA
"12784",108940,"2005",NA,NA
"12785",108941,"2009",NA,NA
"12786",108941,"2005",NA,NA
"12787",108942,"2005",NA,NA
"12788",108942,"2008",NA,NA
"12789",108942,"2006",NA,NA
"12790",108942,"2007",NA,NA
"12791",108943,"2005",NA,NA
"12792",108944,"2005",NA,NA
"12793",108944,"2007",NA,NA
"12794",108945,"2010",NA,NA
"12795",108945,"2008",NA,NA
"12796",108945,"2012",NA,NA
"12797",108945,"2007",NA,NA
"12798",108945,"2006",NA,NA
"12799",108945,"2005",NA,NA
"12800",108946,"2007",NA,NA
"12801",108946,"2005",NA,NA
"12802",108946,"2006",NA,NA
"12803",108947,"2006",NA,NA
"12804",108947,"2011",NA,NA
"12805",108947,"2005",NA,NA
"12806",108947,"2007",NA,NA
"12807",108948,"2006",NA,NA
"12808",108949,"2006",NA,NA
"12809",108950,"2006",NA,NA
"12810",108951,"2006",NA,NA
"12811",108952,"2006",NA,NA
"12812",108952,"2008",NA,NA
"12813",108953,"2006",NA,NA
"12814",108954,"2006",NA,NA
"12815",108955,"2006",NA,NA
"12816",108956,"2009",NA,NA
"12817",108956,"2006",NA,NA
"12818",108956,"2010",NA,NA
"12819",108957,"2006",NA,NA
"12820",108958,"2007",NA,NA
"12821",108958,"2006",NA,NA
"12822",108958,"2009",NA,NA
"12823",108959,"2006",NA,NA
"12824",108959,"2007",NA,NA
"12825",108960,"2009",NA,NA
"12826",108960,"2008",NA,NA
"12827",108960,"2007",NA,NA
"12828",108960,"2006",NA,NA
"12829",108961,"2009",NA,NA
"12830",108961,"2006",NA,NA
"12831",108961,"2010",NA,NA
"12832",108962,"2009",NA,NA
"12833",108962,"2006",NA,NA
"12834",108963,"2006",NA,NA
"12835",108964,"2006",NA,NA
"12836",108965,"2006",NA,NA
"12837",108966,"2006",NA,NA
"12838",108967,"2006",NA,NA
"12839",108968,"2006",NA,NA
"12840",108969,"2006",NA,NA
"12841",108970,"2006",NA,NA
"12842",108971,"2006",NA,NA
"12843",108972,"2006",NA,NA
"12844",108972,"2015",NA,NA
"12845",108972,"2013",NA,NA
"12846",108972,"2008",NA,NA
"12847",108973,"2006",NA,NA
"12848",108974,"2011",NA,NA
"12849",108974,"2006",NA,NA
"12850",108974,"2010",NA,NA
"12851",108975,"2006",NA,NA
"12852",108975,"2007",NA,NA
"12853",108976,"2007",NA,NA
"12854",108977,"2007",NA,NA
"12855",108977,"2009",NA,NA
"12856",108978,"2011",NA,NA
"12857",108978,"2009",NA,NA
"12858",108978,"2008",NA,NA
"12859",108978,"2007",NA,NA
"12860",108979,"2007",NA,NA
"12861",108980,"2010",NA,NA
"12862",108980,"2011",NA,NA
"12863",108980,"2008",NA,NA
"12864",108980,"2007",NA,NA
"12865",108981,"2007",NA,NA
"12866",108982,"2009",NA,NA
"12867",108982,"2016",84,28
"12868",108982,"2010",NA,NA
"12869",108982,"2011",NA,NA
"12870",108982,"2007",NA,NA
"12871",108982,"2012",NA,NA
"12872",108982,"2014",NA,NA
"12873",108983,"2008",NA,NA
"12874",108983,"2007",NA,NA
"12875",108984,"2007",NA,NA
"12876",108985,"2016",20,5
"12877",108985,"2008",NA,NA
"12878",108985,"2007",NA,NA
"12879",108985,"2014",NA,NA
"12880",108986,"2007",NA,NA
"12881",108986,"2010",NA,NA
"12882",108987,"2007",NA,NA
"12883",108988,"2007",NA,NA
"12884",108993,"2009",18,1
"12885",108993,"2007",20,0
"12886",108993,"2010",16,2
"12887",108996,"2008",24,1
"12888",108997,"2008",31,12
"12889",109054,"2017",78,13
"12890",109054,"2018",77,20
"12891",109054,"2018",51,19
"12892",109054,"2021",84,16
"12893",109257,"2015",NA,NA
"12894",109303,"2024",72,22
"12895",109303,"2017",86,31
"12896",109303,"2024",183,49
"12897",109303,"2017",111,25
"12898",109303,"2023",109,26
"12899",109336,"2014",NA,NA
"12900",109520,"2014",NA,NA
"12901",109520,"2013",NA,NA
"12902",109529,"2014",NA,NA
"12903",109640,"2019",38,8
"12904",109686,"2023",78,16
"12905",109686,"2023",46,13
"12906",109698,"2013",NA,NA
"12907",109698,"2018",29,6
"12908",109699,"2019",71,20
"12909",109734,"2024",31,11
"12910",109734,"2024",51,18
"12911",109734,"2022",NA,NA
"12912",109734,"2023",NA,NA
"12913",109737,"2014",NA,NA
"12914",109739,"2020",36,8
"12915",109739,"2021",260,55
"12916",109739,"2020",80,32
"12917",109739,"2023",NA,NA
"12918",109739,"2019",NA,NA
"12919",109739,"2024",705,141
"12920",109739,"2019",141,45
"12921",109739,"2024",307,110
"12922",109739,"2017",484,125
"12923",109739,"2018",NA,NA
"12924",109739,"2022",67,14
"12925",109739,"2022",140,15
"12926",109739,"2018",933,268
"12927",109739,"2016",61,13
"12928",109739,"2015",90,13
"12929",109739,"2023",215,30
"12930",110476,"2013",20,0
"12931",110476,"2012",37,11
"12932",110536,"2021",25,3
"12933",110536,"2019",36,9
"12934",110536,"2019",57,23
"12935",110536,"2014",69,18
"12936",110536,"2018",90,20
"12937",110536,"2013",40,10
"12938",110596,"2016",60,20
"12939",110602,"2022",NA,NA
"12940",110602,"2017",44,15
"12941",110602,"2020",244,75
"12942",110602,"2020",717,184
"12943",110602,"2019",405,93
"12944",110602,"2021",204,59
"12945",110602,"2019",NA,NA
"12946",110602,"2015",52,14
"12947",110602,"2016",47,14
"12948",110602,"2021",534,112
"12949",110602,"2018",273,55
"12950",110602,"2013",41,7
"12951",110602,"2023",NA,NA
"12952",110602,"2015",64,14
"12953",110602,"2018",344,124
"12954",110602,"2017",63,15
"12955",110602,"2016",200,43
"12956",110636,"2014",24,2
"12957",110685,"2005",NA,NA
"12958",110685,"2008",NA,NA
"12959",110685,"2009",NA,NA
"12960",110685,"2005",20,2
"12961",110686,"2017",NA,NA
"12962",110686,"2016",33,12
"12963",110686,"2020",38,17
"12964",110748,"2020",158,61
"12965",110748,"2022",53,18
"12966",110748,"2020",150,36
"12967",110748,"2014",64,26
"12968",110748,"2014",38,2
"12969",110748,"2019",33,13
"12970",110748,"2019",24,9
"12971",110748,"2021",37,19
"12972",110748,"2021",69,17
"12973",110748,"2022",103,19
"12974",110751,"2024",25,6
"12975",110754,"2015",26,6
"12976",110778,"2019",NA,NA
"12977",110778,"2021",NA,NA
"12978",111153,"2024",541,148
"12979",111153,"2020",74,19
"12980",111153,"2016",38,3
"12981",111153,"2021",233,54
"12982",111153,"2017",151,30
"12983",111153,"2024",933,176
"12984",111153,"2021",38,12
"12985",111153,"2019",396,99
"12986",111153,"2015",34,8
"12987",111153,"2022",241,69
"12988",111153,"2017",76,23
"12989",111153,"2018",63,15
"12990",111153,"2022",251,41
"12991",111153,"2023",1063,207
"12992",111153,"2023",1186,297
"12993",111153,"2019",94,23
"12994",111156,"2014",25,4
"12995",111167,"2018",26,4
"12996",111167,"2014",NA,NA
"12997",111167,"2018",57,16
"12998",111167,"2016",45,12
"12999",111167,"2015",NA,NA
"13000",111167,"2013",NA,NA
"13001",111181,"2014",NA,NA
"13002",111181,"2016",71,13
"13003",111181,"2016",263,85
"13004",111181,"2015",NA,NA
"13005",111181,"2013",NA,NA
"13006",111186,"2016",35,5
"13007",111187,"2022",30,9
"13008",111187,"2022",155,31
"13009",111187,"2021",34,6
"13010",111190,"2019",108,30
"13011",111190,"2015",38,16
"13012",111190,"2019",NA,NA
"13013",111190,"2024",1153,351
"13014",111190,"2015",25,2
"13015",111190,"2022",240,54
"13016",111190,"2022",NA,NA
"13017",111190,"2018",61,19
"13018",111190,"2023",1090,339
"13019",111190,"2023",854,185
"13020",111190,"2021",174,45
"13021",111190,"2017",167,53
"13022",111190,"2017",55,11
"13023",111190,"2024",1399,299
"13024",111192,"2019",37,5
"13025",111192,"2015",57,13
"13026",111192,"2024",41,11
"13027",111192,"2018",47,14
"13028",111197,"2018",72,17
"13029",111197,"2018",65,12
"13030",111200,"2014",NA,NA
"13031",111200,"2021",253,108
"13032",111200,"2018",429,111
"13033",111200,"2021",397,113
"13034",111200,"2018",231,71
"13035",111200,"2016",284,69
"13036",111200,"2019",52,14
"13037",111200,"2024",265,68
"13038",111200,"2020",35,7
"13039",111200,"2015",NA,NA
"13040",111200,"2023",451,108
"13041",111200,"2014",26,8
"13042",111200,"2013",52,10
"13043",111200,"2024",NA,NA
"13044",111200,"2017",271,95
"13045",111200,"2022",NA,NA
"13046",111200,"2019",320,103
"13047",111200,"2016",113,27
"13048",111200,"2023",NA,NA
"13049",111200,"2017",208,51
"13050",111202,"2018",904,246
"13051",111202,"2013",36,6
"13052",111202,"2017",1300,461
"13053",111202,"2014",NA,NA
"13054",111202,"2015",NA,NA
"13055",111202,"2016",407,141
"13056",111202,"2017",904,246
"13057",111202,"2019",445,129
"13058",111202,"2018",1403,491
"13059",111202,"2019",284,56
"13060",111202,"2016",511,117
"13061",111426,"2014",NA,NA
"13062",111436,"2022",32,5
"13063",111436,"2023",49,14
"13064",111442,"2017",874,228
"13065",111442,"2016",566,128
"13066",111442,"2016",107,41
"13067",111442,"2018",64,29
"13068",111442,"2021",1161,355
"13069",111442,"2014",104,30
"13070",111442,"2019",1131,261
"13071",111442,"2022",802,194
"13072",111442,"2020",620,198
"13073",111442,"2023",1225,309
"13074",111442,"2023",869,273
"13075",111442,"2017",631,223
"13076",111442,"2015",76,22
"13077",111442,"2019",1284,421
"13078",111442,"2020",534,121
"13079",111442,"2022",NA,NA
"13080",111442,"2024",NA,NA
"13081",111442,"2021",1028,256
"13082",111442,"2018",639,169
"13083",111444,"2014",NA,NA
"13084",111444,"2013",36,8
"13085",111453,"2020",NA,NA
"13086",111453,"2021",36,13
"13087",111453,"2014",NA,NA
"13088",111453,"2021",97,14
"13089",111453,"2016",64,8
"13090",111453,"2022",26,9
"13091",111453,"2019",39,4
"13092",111453,"2016",106,32
"13093",111453,"2015",NA,NA
"13094",111454,"2021",108,22
"13095",111454,"2023",142,29
"13096",111454,"2023",44,13
"13097",111454,"2024",187,43
"13098",111456,"2016",158,38
"13099",111456,"2019",551,132
"13100",111456,"2020",205,73
"13101",111456,"2021",924,279
"13102",111456,"2019",518,158
"13103",111456,"2024",693,196
"13104",111456,"2020",449,116
"13105",111456,"2023",NA,NA
"13106",111456,"2024",219,72
"13107",111456,"2023",1400,379
"13108",111456,"2013",27,2
"13109",111456,"2022",1391,337
"13110",111456,"2018",564,174
"13111",111456,"2021",NA,NA
"13112",111456,"2022",1264,459
"13113",111456,"2018",706,149
"13114",111459,"2018",77,18
"13115",111459,"2020",31,5
"13116",111459,"2022",53,8
"13117",111460,"2020",262,86
"13118",111460,"2021",237,67
"13119",111460,"2017",110,22
"13120",111460,"2017",323,68
"13121",111460,"2018",41,14
"13122",111460,"2024",413,78
"13123",111460,"2022",164,49
"13124",111460,"2019",49,14
"13125",111460,"2016",213,72
"13126",111460,"2024",567,163
"13127",111460,"2022",677,161
"13128",111460,"2023",1024,224
"13129",111460,"2016",271,53
"13130",111460,"2015",94,18
"13131",111460,"2018",295,85
"13132",111460,"2023",738,214
"13133",111505,"2021",59,21
"13134",111505,"2021",137,34
"13135",111505,"2023",202,38
"13136",111505,"2023",62,28
"13137",111505,"2020",43,12
"13138",111505,"2022",212,47
"13139",111505,"2024",60,17
"13140",111506,"2015",121,34
"13141",111506,"2017",57,12
"13142",111511,"2019",196,44
"13143",111511,"2017",112,34
"13144",111511,"2020",25,3
"13145",111511,"2020",40,19
"13146",111511,"2016",133,26
"13147",111511,"2015",66,10
"13148",111511,"2017",83,16
"13149",111511,"2018",293,56
"13150",111511,"2014",103,28
"13151",111511,"2021",57,10
"13152",111511,"2018",148,37
"13153",111511,"2016",156,29
"13154",111513,"2024",464,148
"13155",111513,"2020",623,220
"13156",111513,"2024",903,223
"13157",111513,"2018",746,248
"13158",111513,"2019",NA,NA
"13159",111513,"2013",33,4
"13160",111513,"2017",331,123
"13161",111513,"2016",61,17
"13162",111513,"2020",443,125
"13163",111513,"2023",1351,313
"13164",111513,"2022",NA,NA
"13165",111513,"2015",30,8
"13166",111513,"2023",NA,NA
"13167",111513,"2019",957,239
"13168",111513,"2021",1286,336
"13169",111513,"2021",1260,434
"13170",111513,"2018",1031,234
"13171",111513,"2017",191,41
"13172",111515,"2017",148,40
"13173",111515,"2021",61,19
"13174",111515,"2023",35,10
"13175",111515,"2020",69,15
"13176",111515,"2018",34,3
"13177",111515,"2019",41,5
"13178",111574,"2021",31,5
"13179",111574,"2019",27,2
"13180",111574,"2017",46,6
"13181",111574,"2018",29,9
"13182",111575,"2018",1247,300
"13183",111575,"2017",1427,471
"13184",111575,"2018",2107,656
"13185",111575,"2022",NA,NA
"13186",111575,"2020",1137,372
"13187",111575,"2017",1643,407
"13188",111575,"2013",NA,NA
"13189",111575,"2014",NA,NA
"13190",111575,"2023",1679,569
"13191",111575,"2021",NA,NA
"13192",111575,"2019",1742,546
"13193",111575,"2019",1462,344
"13194",111575,"2020",834,185
"13195",111575,"2023",877,205
"13196",111575,"2022",1181,284
"13197",111575,"2013",61,14
"13198",111575,"2015",NA,NA
"13199",111575,"2024",1833,555
"13200",111575,"2016",506,129
"13201",111575,"2016",612,203
"13202",111575,"2024",1227,283
"13203",111576,"2020",73,27
"13204",111576,"2024",790,203
"13205",111576,"2024",270,84
"13206",111576,"2019",118,32
"13207",111576,"2023",NA,NA
"13208",111576,"2016",56,20
"13209",111576,"2020",238,65
"13210",111576,"2018",66,18
"13211",111576,"2022",NA,NA
"13212",111576,"2021",NA,NA
"13213",111577,"2015",322,61
"13214",111577,"2016",393,81
"13215",111577,"2015",163,49
"13216",111577,"2017",NA,NA
"13217",111577,"2014",102,22
"13218",111577,"2016",334,109
"13219",111577,"2018",962,229
"13220",111577,"2018",594,187
"13221",111577,"2019",71,22
"13222",111577,"2019",32,9
"13223",111577,"2017",1218,289
"13224",111578,"2018",34,7
"13225",111578,"2013",77,24
"13226",111578,"2017",78,19
"13227",111578,"2016",110,43
"13228",111578,"2016",50,7
"13229",111578,"2020",50,8
"13230",111578,"2015",62,20
"13231",111578,"2022",352,95
"13232",111578,"2021",41,11
"13233",111578,"2014",36,9
"13234",111578,"2022",225,70
"13235",111578,"2017",312,74
"13236",111581,"2020",102,45
"13237",111581,"2019",90,36
"13238",111581,"2016",145,32
"13239",111581,"2022",42,15
"13240",111581,"2018",296,71
"13241",111581,"2017",171,51
"13242",111581,"2021",122,43
"13243",111581,"2024",179,61
"13244",111581,"2023",553,130
"13245",111581,"2022",NA,NA
"13246",111581,"2021",182,46
"13247",111581,"2020",221,50
"13248",111581,"2024",119,18
"13249",111581,"2023",821,240
"13250",111581,"2018",363,92
"13251",111751,"2014",NA,NA
"13252",111751,"2013",NA,NA
"13253",111761,"2024",63,16
"13254",111761,"2021",68,26
"13255",111761,"2015",NA,NA
"13256",111761,"2018",38,15
"13257",111761,"2019",NA,NA
"13258",111761,"2023",32,8
"13259",111761,"2018",82,18
"13260",111761,"2020",NA,NA
"13261",111781,"2015",NA,NA
"13262",111781,"2016",51,12
"13263",111781,"2014",NA,NA
"13264",111790,"2020",38,13
"13265",111790,"2019",336,61
"13266",111790,"2021",234,59
"13267",111790,"2019",233,64
"13268",111790,"2014",33,7
"13269",111790,"2018",51,16
"13270",111790,"2022",35,7
"13271",111790,"2017",238,64
"13272",111794,"2018",131,56
"13273",111794,"2016",86,24
"13274",111794,"2018",NA,NA
"13275",111794,"2017",NA,NA
"13276",111794,"2022",NA,NA
"13277",111794,"2015",NA,NA
"13278",111794,"2020",186,38
"13279",111794,"2016",69,26
"13280",111794,"2022",719,150
"13281",111794,"2019",323,77
"13282",111794,"2019",253,79
"13283",111794,"2024",NA,NA
"13284",111794,"2024",19,11
"13285",111794,"2021",NA,NA
"13286",111795,"2019",81,16
"13287",111795,"2018",62,19
"13288",111797,"2024",1218,273
"13289",111797,"2017",186,37
"13290",111797,"2024",1046,303
"13291",111797,"2018",1243,314
"13292",111797,"2015",NA,NA
"13293",111797,"2020",131,26
"13294",111797,"2015",104,19
"13295",111797,"2023",NA,NA
"13296",111797,"2017",81,37
"13297",111797,"2013",NA,NA
"13298",111797,"2016",206,47
"13299",111797,"2018",NA,NA
"13300",111797,"2022",NA,NA
"13301",111797,"2019",987,204
"13302",111797,"2021",84,31
"13303",111797,"2019",828,262
"13304",111797,"2021",171,37
"13305",111805,"2024",NA,NA
"13306",111805,"2016",80,36
"13307",111805,"2022",NA,NA
"13308",111805,"2024",164,37
"13309",111805,"2018",54,15
"13310",111805,"2016",67,18
"13311",111805,"2023",NA,NA
"13312",111805,"2015",NA,NA
"13313",111806,"2024",73,12
"13314",111806,"2023",NA,NA
"13315",111815,"2017",80,25
"13316",111815,"2024",NA,NA
"13317",111815,"2017",174,39
"13318",111815,"2018",872,321
"13319",111815,"2019",1185,253
"13320",111815,"2019",962,350
"13321",111815,"2024",1100,362
"13322",111815,"2023",1186,262
"13323",111815,"2021",1202,273
"13324",111815,"2020",649,186
"13325",111815,"2020",521,172
"13326",111815,"2018",1037,286
"13327",111815,"2023",1906,691
"13328",111815,"2022",NA,NA
"13329",111815,"2021",2384,868
"13330",117352,"2016",30,6
"13331",117353,"2019",53,14
"13332",117353,"2017",73,14
"13333",117353,"2019",41,16
"13334",117356,"2022",65,20
"13335",117356,"2022",NA,NA
"13336",117356,"2020",53,18
"13337",117356,"2024",NA,NA
"13338",117356,"2021",98,18
"13339",117356,"2017",91,34
"13340",117356,"2018",146,30
"13341",117356,"2021",21,5
"13342",117356,"2015",NA,NA
"13343",117356,"2017",270,72
"13344",117356,"2019",NA,NA
"13345",117356,"2016",105,28
"13346",117356,"2023",NA,NA
"13347",117356,"2023",26,3
"13348",117356,"2020",130,39
"13349",117356,"2016",173,56
"13350",117357,"2017",44,6
"13351",117357,"2024",56,8
"13352",117357,"2014",46,11
"13353",117357,"2016",56,10
"13354",117357,"2016",64,24
"13355",117358,"2021",45,7
"13356",117358,"2021",32,9
"13357",117360,"2024",122,31
"13358",117360,"2017",92,28
"13359",117360,"2019",143,31
"13360",117360,"2021",112,42
"13361",117360,"2020",292,83
"13362",117360,"2020",186,64
"13363",117360,"2019",37,14
"13364",117360,"2023",28,6
"13365",117360,"2023",24,9
"13366",117360,"2021",359,111
"13367",117361,"2017",45,25
"13368",117361,"2016",58,5
"13369",117361,"2017",197,46
"13370",117365,"2022",38,17
"13371",117365,"2023",NA,NA
"13372",117365,"2022",43,12
"13373",117365,"2017",205,55
"13374",117365,"2024",48,17
"13375",117365,"2014",NA,NA
"13376",117365,"2013",NA,NA
"13377",118053,"2014",NA,NA
"13378",118591,"2015",NA,NA
"13379",118591,"2014",NA,NA
"13380",118808,"2024",31,14
"13381",118808,"2024",62,18
"13382",118808,"2023",NA,NA
"13383",119506,"2013",NA,NA
"13384",119511,"2013",NA,NA
"13385",120270,"2021",20,2
"13386",120401,"2015",NA,NA
"13387",120401,"2016",50,7
"13388",120401,"2016",128,47
"13389",120424,"2020",46,8
"13390",120424,"2017",74,14
"13391",120424,"2017",64,28
"13392",120424,"2019",275,70
"13393",120424,"2018",387,112
"13394",120424,"2016",22,5
"13395",120424,"2019",146,47
"13396",120424,"2018",291,105
"13397",120792,"2015",NA,NA
"13398",120792,"2017",NA,NA
"13399",120792,"2018",50,21
"13400",120798,"2016",98,33
"13401",120798,"2016",43,12
"13402",121331,"2015",NA,NA
"13403",121366,"2016",36,8
"13404",121411,"2024",30,13
"13405",121411,"2023",NA,NA
"13406",121411,"2024",57,14
"13407",121411,"2018",NA,NA
"13408",121531,"2021",41,12
"13409",121531,"2021",89,36
"13410",121531,"2019",42,5
"13411",121648,"2013",NA,NA
"13412",121896,"2019",35,2
"13413",121896,"2016",72,23
"13414",121896,"2015",NA,NA
"13415",121908,"2013",NA,NA
"13416",121908,"2015",NA,NA
"13417",121971,"2015",NA,NA
"13418",122047,"2013",NA,NA
"13419",122047,"2014",NA,NA
"13420",122047,"2017",40,7
"13421",122078,"2018",116,29
"13422",122078,"2017",138,42
"13423",122078,"2024",114,36
"13424",122078,"2021",63,21
"13425",122078,"2022",NA,NA
"13426",122078,"2020",72,23
"13427",122078,"2017",NA,NA
"13428",122078,"2018",37,5
"13429",122082,"2016",16,2
"13430",122109,"2022",53,9
"13431",122109,"2020",28,6
"13432",122109,"2018",110,22
"13433",122109,"2022",60,18
"13434",122109,"2014",NA,NA
"13435",122109,"2016",45,8
"13436",122109,"2019",NA,NA
"13437",122109,"2021",37,11
"13438",122109,"2017",200,37
"13439",122236,"2018",23,4
"13440",122260,"2013",NA,NA
"13441",122261,"2013",NA,NA
"13442",122279,"2013",23,9
"13443",122298,"2019",27,6
"13444",122298,"2021",552,125
"13445",122298,"2022",NA,NA
"13446",122298,"2023",1287,370
"13447",122298,"2024",863,281
"13448",122298,"2021",1046,360
"13449",122298,"2024",1229,306
"13450",122298,"2023",1276,420
"13451",122321,"2015",NA,NA
"13452",122330,"2021",NA,NA
"13453",122330,"2020",735,243
"13454",122330,"2016",97,33
"13455",122330,"2022",NA,NA
"13456",122330,"2017",129,34
"13457",122330,"2019",776,166
"13458",122330,"2023",NA,NA
"13459",122330,"2020",736,176
"13460",122330,"2017",140,37
"13461",122330,"2016",101,44
"13462",122330,"2019",938,300
"13463",122330,"2021",1631,517
"13464",122330,"2024",NA,NA
"13465",122330,"2018",135,34
"13466",122330,"2024",1290,432
"13467",122330,"2018",92,29
"13468",122471,"2016",27,6
"13469",122513,"2015",NA,NA
"13470",122533,"2016",87,23
