"","player_id","year","serves","serves_won"
"7691",104731,"2015",1924,1227
"7692",104731,"2013",2891,2072
"7693",104731,"2021",1151,834
"7694",104731,"2018",NA,NA
"7695",104731,"2007",56,29
"7696",104731,"2014",NA,NA
"7697",104731,"2009",427,263
"7698",104731,"2021",1023,664
"7699",104731,"2019",381,231
"7700",104731,"2010",1551,981
"7701",104731,"2009",175,125
"7702",104731,"2020",815,520
"7703",104731,"2008",NA,NA
"7704",104731,"2010",1020,737
"7705",104731,"2017",1669,1111
"7706",104731,"2011",2288,1423
"7707",104731,"2019",621,453
"7708",104731,"2017",2699,1958
"7709",104731,"2020",870,595
"7710",104731,"2012",2154,1369
"7711",104731,"2014",2100,1300
"7712",104731,"2012",NA,NA
"7713",104732,"2006",73,34
"7714",104732,"2011",67,39
"7715",104732,"2005",59,35
"7716",104735,"2012",1506,800
"7717",104735,"2010",577,319
"7718",104735,"2014",NA,NA
"7719",104735,"2008",127,72
"7720",104735,"2010",599,376
"7721",104735,"2019",110,60
"7722",104735,"2017",192,117
"7723",104735,"2013",NA,NA
"7724",104735,"2011",983,635
"7725",104735,"2016",361,197
"7726",104735,"2011",1817,1024
"7727",104735,"2007",53,24
"7728",104735,"2017",124,84
"7729",104735,"2013",1246,806
"7730",104735,"2012",441,274
"7731",104735,"2015",99,54
"7732",104735,"2016",354,225
"7733",104735,"2015",398,222
"7734",104736,"2015",NA,NA
"7735",104736,"2009",NA,NA
"7736",104736,"2010",NA,NA
"7737",104736,"2007",NA,NA
"7738",104736,"2005",NA,NA
"7739",104736,"2014",NA,NA
"7740",104736,"2016",133,81
"7741",104736,"2013",NA,NA
"7742",104736,"2011",NA,NA
"7743",104736,"2008",NA,NA
"7744",104736,"2016",111,54
"7745",104736,"2012",NA,NA
"7746",104736,"2006",NA,NA
"7747",104738,"2009",82,50
"7748",104738,"2004",NA,NA
"7749",104738,"2011",58,24
"7750",104738,"2011",83,52
"7751",104739,"2010",98,61
"7752",104743,"2005",NA,NA
"7753",104745,"2007",1157,681
"7754",104745,"2002",66,39
"7755",104745,"2019",NA,NA
"7756",104745,"2024",816,543
"7757",104745,"2014",NA,NA
"7758",104745,"2008",NA,NA
"7759",104745,"2024",603,332
"7760",104745,"2002",59,30
"7761",104745,"2012",2814,1983
"7762",104745,"2007",NA,NA
"7763",104745,"2010",5226,3713
"7764",104745,"2013",550,331
"7765",104745,"2018",522,309
"7766",104745,"2023",119,78
"7767",104745,"2006",NA,NA
"7768",104745,"2006",971,587
"7769",104745,"2008",728,423
"7770",104745,"2018",3423,2354
"7771",104745,"2020",1899,1355
"7772",104745,"2005",991,600
"7773",104745,"2021",1816,1228
"7774",104745,"2014",924,557
"7775",104745,"2012",NA,NA
"7776",104745,"2017",NA,NA
"7777",104745,"2020",631,380
"7778",104745,"2021",519,314
"7779",104745,"2011",NA,NA
"7780",104745,"2010",777,498
"7781",104745,"2011",1257,713
"7782",104745,"2004",NA,NA
"7783",104745,"2003",NA,NA
"7784",104745,"2023",289,169
"7785",104745,"2009",966,547
"7786",104745,"2009",NA,NA
"7787",104745,"2005",NA,NA
"7788",104745,"2003",932,628
"7789",104745,"2016",NA,NA
"7790",104745,"2015",NA,NA
"7791",104745,"2013",NA,NA
"7792",104745,"2015",1664,1020
"7793",104745,"2022",NA,NA
"7794",104753,"2006",NA,NA
"7795",104753,"2008",NA,NA
"7796",104753,"2005",NA,NA
"7797",104753,"2007",NA,NA
"7798",104753,"2004",NA,NA
"7799",104755,"2024",340,241
"7800",104755,"2003",550,313
"7801",104755,"2005",NA,NA
"7802",104755,"2006",NA,NA
"7803",104755,"2018",NA,NA
"7804",104755,"2011",NA,NA
"7805",104755,"2013",1949,1209
"7806",104755,"2024",1022,623
"7807",104755,"2021",1083,732
"7808",104755,"2009",NA,NA
"7809",104755,"2015",1354,825
"7810",104755,"2013",NA,NA
"7811",104755,"2010",NA,NA
"7812",104755,"2019",NA,NA
"7813",104755,"2016",1352,769
"7814",104755,"2012",1604,963
"7815",104755,"2012",3487,2423
"7816",104755,"2017",2219,1502
"7817",104755,"2002",458,255
"7818",104755,"2017",1531,926
"7819",104755,"2016",2495,1699
"7820",104755,"2010",2715,1894
"7821",104755,"2018",2488,1702
"7822",104755,"2020",858,482
"7823",104755,"2004",966,630
"7824",104755,"2004",1238,745
"7825",104755,"2023",NA,NA
"7826",104755,"2021",NA,NA
"7827",104755,"2014",NA,NA
"7828",104755,"2019",1400,944
"7829",104755,"2003",91,69
"7830",104755,"2022",NA,NA
"7831",104755,"2015",3326,2370
"7832",104755,"2002",198,118
"7833",104755,"2020",678,493
"7834",104755,"2007",NA,NA
"7835",104755,"2022",1555,899
"7836",104755,"2009",1187,680
"7837",104755,"2008",NA,NA
"7838",104760,"2005",103,52
"7839",104760,"2007",83,50
"7840",104760,"2006",65,44
"7841",104760,"2006",140,81
"7842",104763,"2011",NA,NA
"7843",104763,"2008",NA,NA
"7844",104763,"2012",NA,NA
"7845",104763,"2016",89,49
"7846",104763,"2017",43,18
"7847",104763,"2015",NA,NA
"7848",104763,"2014",NA,NA
"7849",104763,"2013",NA,NA
"7850",104763,"2007",NA,NA
"7851",104763,"2010",NA,NA
"7852",104768,"2013",NA,NA
"7853",104768,"2006",NA,NA
"7854",104768,"2014",NA,NA
"7855",104768,"2008",NA,NA
"7856",104768,"2012",NA,NA
"7857",104768,"2007",NA,NA
"7858",104770,"2007",95,53
"7859",104770,"2010",390,242
"7860",104770,"2013",207,107
"7861",104770,"2010",NA,NA
"7862",104770,"2006",69,36
"7863",104770,"2012",280,164
"7864",104770,"2008",206,112
"7865",104770,"2012",54,35
"7866",104770,"2014",NA,NA
"7867",104770,"2015",107,62
"7868",104770,"2011",NA,NA
"7869",104775,"2010",NA,NA
"7870",104775,"2012",NA,NA
"7871",104775,"2009",NA,NA
"7872",104775,"2007",NA,NA
"7873",104775,"2011",NA,NA
"7874",104775,"2005",NA,NA
"7875",104778,"2011",43,18
"7876",104778,"2012",50,28
"7877",104779,"2012",246,148
"7878",104779,"2006",NA,NA
"7879",104779,"2007",NA,NA
"7880",104779,"2011",NA,NA
"7881",104779,"2012",107,73
"7882",104779,"2008",NA,NA
"7883",104779,"2010",NA,NA
"7884",104779,"2010",237,145
"7885",104779,"2007",100,62
"7886",104779,"2013",164,97
"7887",104781,"2008",53,27
"7888",104783,"2006",70,51
"7889",104783,"2005",58,30
"7890",104783,"2006",236,133
"7891",104783,"2008",132,82
"7892",104783,"2012",52,29
"7893",104783,"2015",35,11
"7894",104783,"2007",139,77
"7895",104783,"2008",169,79
"7896",104783,"2011",81,50
"7897",104783,"2010",64,34
"7898",104783,"2007",68,48
"7899",104789,"2009",NA,NA
"7900",104789,"2008",NA,NA
"7901",104789,"2012",NA,NA
"7902",104789,"2006",NA,NA
"7903",104789,"2014",NA,NA
"7904",104789,"2011",90,49
"7905",104789,"2010",NA,NA
"7906",104792,"2013",2734,1861
"7907",104792,"2013",1744,1025
"7908",104792,"2011",NA,NA
"7909",104792,"2005",1659,919
"7910",104792,"2014",1281,749
"7911",104792,"2022",963,671
"7912",104792,"2016",NA,NA
"7913",104792,"2009",3114,2140
"7914",104792,"2008",1119,631
"7915",104792,"2015",1539,937
"7916",104792,"2015",NA,NA
"7917",104792,"2004",154,81
"7918",104792,"2021",NA,NA
"7919",104792,"2018",NA,NA
"7920",104792,"2007",1727,1050
"7921",104792,"2009",NA,NA
"7922",104792,"2016",2931,2064
"7923",104792,"2005",1923,1239
"7924",104792,"2014",NA,NA
"7925",104792,"2004",227,138
"7926",104792,"2023",1218,808
"7927",104792,"2008",2367,1610
"7928",104792,"2012",NA,NA
"7929",104792,"2024",2140,1463
"7930",104792,"2010",NA,NA
"7931",104792,"2007",1677,1166
"7932",104792,"2024",NA,NA
"7933",104792,"2019",NA,NA
"7934",104792,"2006",1712,1100
"7935",104792,"2012",841,469
"7936",104792,"2023",NA,NA
"7937",104792,"2020",1143,781
"7938",104792,"2006",1459,835
"7939",104792,"2019",2909,1955
"7940",104792,"2022",455,263
"7941",104792,"2018",1640,977
"7942",104792,"2017",1317,774
"7943",104792,"2020",558,307
"7944",104792,"2017",1665,1136
"7945",104797,"2010",2298,1388
"7946",104797,"2005",NA,NA
"7947",104797,"2017",1432,853
"7948",104797,"2012",NA,NA
"7949",104797,"2021",NA,NA
"7950",104797,"2008",203,113
"7951",104797,"2013",NA,NA
"7952",104797,"2018",1735,1103
"7953",104797,"2017",1559,1078
"7954",104797,"2020",167,86
"7955",104797,"2008",NA,NA
"7956",104797,"2015",NA,NA
"7957",104797,"2018",1085,744
"7958",104797,"2007",NA,NA
"7959",104797,"2016",854,592
"7960",104797,"2014",NA,NA
"7961",104797,"2019",274,190
"7962",104797,"2010",NA,NA
"7963",104797,"2009",NA,NA
"7964",104797,"2022",55,43
"7965",104797,"2019",886,554
"7966",104797,"2011",NA,NA
"7967",104797,"2006",NA,NA
"7968",104797,"2022",NA,NA
"7969",104797,"2016",1702,1007
"7970",104800,"2010",NA,NA
"7971",104800,"2008",NA,NA
"7972",104800,"2006",NA,NA
"7973",104802,"2016",106,68
"7974",104802,"2015",59,34
"7975",104803,"2013",99,56
"7976",104803,"2014",NA,NA
"7977",104803,"2012",NA,NA
"7978",104804,"2019",38,10
"7979",104804,"2012",NA,NA
"7980",104804,"2014",NA,NA
"7981",104804,"2015",NA,NA
"7982",104804,"2016",95,53
"7983",104804,"2013",NA,NA
"7984",104804,"2011",NA,NA
"7985",104804,"2016",239,137
"7986",104807,"2012",NA,NA
"7987",104807,"2004",NA,NA
"7988",104807,"2010",54,22
"7989",104807,"2008",NA,NA
"7990",104807,"2009",68,40
"7991",104807,"2013",56,32
"7992",104807,"2006",NA,NA
"7993",104810,"2017",277,181
"7994",104810,"2011",107,56
"7995",104810,"2019",58,36
"7996",104810,"2012",49,23
"7997",104810,"2016",114,57
"7998",104810,"2015",NA,NA
"7999",104810,"2019",NA,NA
"8000",104810,"2023",53,31
"8001",104810,"2008",NA,NA
"8002",104810,"2018",87,48
"8003",104812,"2007",115,78
"8004",104812,"2009",79,48
"8005",104812,"2004",69,30
"8006",104812,"2005",283,177
"8007",104812,"2007",281,157
"8008",104812,"2006",308,184
"8009",104812,"2009",80,43
"8010",104812,"2008",231,125
"8011",104812,"2006",93,57
"8012",104812,"2005",327,200
"8013",104813,"2008",NA,NA
"8014",104813,"2009",NA,NA
"8015",104813,"2014",NA,NA
"8016",104813,"2013",NA,NA
"8017",104813,"2005",NA,NA
"8018",104813,"2017",198,138
"8019",104813,"2013",1068,722
"8020",104813,"2017",179,135
"8021",104813,"2016",51,36
"8022",104813,"2010",357,218
"8023",104813,"2007",NA,NA
"8024",104813,"2010",NA,NA
"8025",104813,"2011",NA,NA
"8026",104813,"2012",NA,NA
"8027",104813,"2016",200,128
"8028",104813,"2006",NA,NA
"8029",104813,"2015",NA,NA
"8030",104816,"2004",60,33
"8031",104816,"2007",NA,NA
"8032",104816,"2017",101,71
"8033",104816,"2011",NA,NA
"8034",104816,"2005",49,21
"8035",104816,"2006",50,24
"8036",104816,"2007",64,37
"8037",104820,"2012",59,29
"8038",104820,"2011",116,69
"8039",104822,"2015",55,26
"8040",104823,"2010",NA,NA
"8041",104823,"2008",NA,NA
"8042",104823,"2012",NA,NA
"8043",104826,"2004",NA,NA
"8044",104826,"2009",NA,NA
"8045",104826,"2007",NA,NA
"8046",104826,"2006",NA,NA
"8047",104830,"2008",57,28
"8048",104831,"2006",71,41
"8049",104831,"2007",355,194
"8050",104839,"2011",NA,NA
"8051",104839,"2012",NA,NA
"8052",104839,"2015",NA,NA
"8053",104839,"2014",NA,NA
"8054",104842,"2005",NA,NA
"8055",104842,"2003",NA,NA
"8056",104847,"2013",69,34
"8057",104847,"2016",75,44
"8058",104847,"2015",NA,NA
"8059",104847,"2017",76,44
"8060",104850,"2011",69,43
"8061",104850,"2011",272,160
"8062",104850,"2010",55,27
"8063",104850,"2012",108,53
"8064",104851,"2006",11,6
"8065",104851,"2005",117,62
"8066",104851,"2006",47,21
"8067",104851,"2008",472,279
"8068",104851,"2011",106,60
"8069",104851,"2013",55,31
"8070",104851,"2011",52,38
"8071",104851,"2008",134,83
"8072",104856,"2013",NA,NA
"8073",104856,"2012",NA,NA
"8074",104857,"2012",244,161
"8075",104857,"2012",NA,NA
"8076",104857,"2011",342,190
"8077",104857,"2011",NA,NA
"8078",104857,"2014",NA,NA
"8079",104858,"2012",NA,NA
"8080",104863,"2011",NA,NA
"8081",104863,"2004",NA,NA
"8082",104863,"2013",NA,NA
"8083",104864,"2011",65,30
"8084",104864,"2016",168,104
"8085",104864,"2013",134,96
"8086",104864,"2005",146,86
"8087",104864,"2004",70,39
"8088",104864,"2012",174,100
"8089",104864,"2014",490,291
"8090",104864,"2013",359,214
"8091",104864,"2007",380,250
"8092",104864,"2014",213,151
"8093",104864,"2007",569,352
"8094",104864,"2006",166,87
"8095",104868,"2013",NA,NA
"8096",104868,"2017",127,79
"8097",104868,"2012",135,88
"8098",104868,"2008",137,82
"8099",104868,"2014",NA,NA
"8100",104868,"2011",NA,NA
"8101",104868,"2021",66,40
"8102",104868,"2010",NA,NA
"8103",104868,"2009",43,31
"8104",104868,"2016",407,229
"8105",104868,"2007",96,58
"8106",104868,"2012",NA,NA
"8107",104868,"2019",352,210
"8108",104868,"2009",188,115
"8109",104868,"2015",NA,NA
"8110",104869,"2010",61,50
"8111",104869,"2011",165,124
"8112",104869,"2006",NA,NA
"8113",104869,"2009",NA,NA
"8114",104869,"2012",NA,NA
"8115",104869,"2008",NA,NA
"8116",104869,"2010",57,31
"8117",104869,"2007",NA,NA
"8118",104869,"2011",280,162
"8119",104869,"2005",NA,NA
"8120",104871,"2011",1370,784
"8121",104871,"2018",2156,1492
"8122",104871,"2014",2539,1748
"8123",104871,"2019",2268,1404
"8124",104871,"2018",1924,1163
"8125",104871,"2010",1948,1348
"8126",104871,"2014",2003,1218
"8127",104871,"2020",518,291
"8128",104871,"2019",2126,1446
"8129",104871,"2009",NA,NA
"8130",104871,"2013",2276,1591
"8131",104871,"2007",243,149
"8132",104871,"2011",NA,NA
"8133",104871,"2020",143,101
"8134",104871,"2023",157,91
"8135",104871,"2013",1975,1167
"8136",104871,"2008",774,489
"8137",104871,"2015",2035,1453
"8138",104871,"2012",1682,1008
"8139",104871,"2023",286,145
"8140",104871,"2016",1638,995
"8141",104871,"2021",NA,NA
"8142",104871,"2017",NA,NA
"8143",104871,"2012",1783,1206
"8144",104871,"2006",170,104
"8145",104871,"2006",165,80
"8146",104871,"2009",2225,1332
"8147",104871,"2017",1586,960
"8148",104871,"2015",2391,1461
"8149",104871,"2016",1355,925
"8150",104871,"2008",1106,751
"8151",104871,"2010",2157,1225
"8152",104873,"2017",77,42
"8153",104873,"2014",1114,686
"8154",104873,"2016",326,180
"8155",104873,"2013",123,67
"8156",104873,"2005",NA,NA
"8157",104873,"2015",NA,NA
"8158",104873,"2014",412,265
"8159",104875,"2005",NA,NA
"8160",104875,"2006",NA,NA
"8161",104875,"2008",NA,NA
"8162",104875,"2009",NA,NA
"8163",104882,"2006",NA,NA
"8164",104882,"2018",562,308
"8165",104882,"2017",213,119
"8166",104882,"2015",305,194
"8167",104882,"2010",NA,NA
"8168",104882,"2017",107,59
"8169",104882,"2012",NA,NA
"8170",104882,"2013",NA,NA
"8171",104882,"2008",NA,NA
"8172",104882,"2018",128,96
"8173",104882,"2011",NA,NA
"8174",104882,"2014",NA,NA
"8175",104882,"2020",83,60
"8176",104882,"2009",NA,NA
"8177",104882,"2015",824,430
"8178",104887,"2010",NA,NA
"8179",104887,"2011",NA,NA
"8180",104887,"2009",NA,NA
"8181",104887,"2006",NA,NA
"8182",104887,"2008",NA,NA
"8183",104887,"2013",NA,NA
"8184",104888,"2006",NA,NA
"8185",104890,"2015",1901,1088
"8186",104890,"2012",NA,NA
"8187",104890,"2006",50,27
"8188",104890,"2007",67,41
"8189",104890,"2018",634,334
"8190",104890,"2013",272,174
"8191",104890,"2011",1175,677
"8192",104890,"2010",451,316
"8193",104890,"2009",57,34
"8194",104890,"2006",93,57
"8195",104890,"2015",NA,NA
"8196",104890,"2017",225,117
"8197",104890,"2014",NA,NA
"8198",104890,"2010",NA,NA
"8199",104890,"2013",NA,NA
"8200",104890,"2011",NA,NA
"8201",104893,"2013",141,86
"8202",104893,"2012",142,82
"8203",104895,"2005",NA,NA
"8204",104895,"2006",NA,NA
"8205",104895,"2017",316,182
"8206",104895,"2004",NA,NA
"8207",104895,"2013",NA,NA
"8208",104895,"2014",NA,NA
"8209",104895,"2015",NA,NA
"8210",104895,"2008",NA,NA
"8211",104896,"2009",NA,NA
"8212",104897,"2013",65,44
"8213",104897,"2015",369,226
"8214",104897,"2015",165,115
"8215",104897,"2019",283,190
"8216",104897,"2016",68,34
"8217",104897,"2010",152,96
"8218",104897,"2013",436,249
"8219",104897,"2008",304,180
"8220",104897,"2011",808,472
"8221",104897,"2018",280,155
"8222",104897,"2019",325,178
"8223",104897,"2014",159,95
"8224",104897,"2012",1406,843
"8225",104897,"2007",107,62
"8226",104897,"2010",81,59
"8227",104897,"2018",429,270
"8228",104897,"2011",277,204
"8229",104897,"2007",106,69
"8230",104897,"2012",797,505
"8231",104897,"2014",336,242
"8232",104897,"2021",84,49
"8233",104898,"2022",68,37
"8234",104898,"2018",2074,1367
"8235",104898,"2014",1804,1041
"8236",104898,"2008",NA,NA
"8237",104898,"2008",1091,641
"8238",104898,"2022",46,32
"8239",104898,"2010",NA,NA
"8240",104898,"2013",2147,1289
"8241",104898,"2016",1055,734
"8242",104898,"2013",NA,NA
"8243",104898,"2018",3142,1903
"8244",104898,"2019",1394,807
"8245",104898,"2020",183,115
"8246",104898,"2007",NA,NA
"8247",104898,"2019",1185,825
"8248",104898,"2021",259,165
"8249",104898,"2011",NA,NA
"8250",104898,"2014",NA,NA
"8251",104898,"2023",100,65
"8252",104898,"2017",2076,1415
"8253",104898,"2017",2591,1579
"8254",104898,"2020",96,63
"8255",104898,"2015",NA,NA
"8256",104898,"2021",113,76
"8257",104898,"2012",NA,NA
"8258",104898,"2016",1792,1068
"8259",104898,"2024",68,37
"8260",104898,"2006",NA,NA
"8261",104898,"2023",98,59
"8262",104901,"2010",NA,NA
"8263",104901,"2011",NA,NA
"8264",104901,"2017",89,50
"8265",104901,"2021",68,38
"8266",104901,"2017",65,51
"8267",104901,"2020",NA,NA
"8268",104901,"2012",NA,NA
"8269",104901,"2013",NA,NA
"8270",104905,"2022",95,47
"8271",104905,"2015",93,59
"8272",104905,"2022",NA,NA
"8273",104905,"2014",82,48
"8274",104905,"2013",58,37
"8275",104905,"2023",51,30
"8276",104907,"2019",63,41
"8277",104907,"2019",46,22
"8278",104907,"2021",94,52
"8279",104907,"2007",NA,NA
"8280",104907,"2016",200,96
"8281",104907,"2015",NA,NA
"8282",104907,"2020",72,59
"8283",104907,"2024",56,28
"8284",104907,"2010",70,45
"8285",104907,"2012",NA,NA
"8286",104907,"2006",NA,NA
"8287",104907,"2018",88,55
"8288",104907,"2005",NA,NA
"8289",104907,"2008",73,45
"8290",104907,"2014",NA,NA
"8291",104907,"2010",NA,NA
"8292",104907,"2013",NA,NA
"8293",104907,"2018",79,49
"8294",104907,"2008",NA,NA
"8295",104907,"2011",NA,NA
"8296",104907,"2017",NA,NA
"8297",104907,"2009",NA,NA
"8298",104908,"2009",NA,NA
"8299",104909,"2010",NA,NA
"8300",104909,"2015",NA,NA
"8301",104909,"2012",NA,NA
"8302",104909,"2009",NA,NA
"8303",104909,"2005",NA,NA
"8304",104909,"2011",NA,NA
"8305",104910,"2013",NA,NA
"8306",104910,"2009",NA,NA
"8307",104910,"2015",NA,NA
"8308",104910,"2014",NA,NA
"8309",104914,"2010",53,30
"8310",104914,"2010",62,44
"8311",104914,"2008",35,14
"8312",104914,"2011",NA,NA
"8313",104914,"2004",98,41
"8314",104914,"2006",138,77
"8315",104914,"2005",92,60
"8316",104914,"2008",66,43
"8317",104914,"2007",52,30
"8318",104917,"2012",NA,NA
"8319",104918,"2023",NA,NA
"8320",104918,"2022",NA,NA
"8321",104918,"2005",1134,757
"8322",104918,"2024",899,547
"8323",104918,"2015",NA,NA
"8324",104918,"2007",1020,567
"8325",104918,"2023",1558,1052
"8326",104918,"2018",NA,NA
"8327",104918,"2006",2071,1141
"8328",104918,"2009",NA,NA
"8329",104918,"2005",NA,NA
"8330",104918,"2018",741,473
"8331",104918,"2014",NA,NA
"8332",104918,"2016",958,558
"8333",104918,"2013",729,425
"8334",104918,"2016",NA,NA
"8335",104918,"2010",3343,2299
"8336",104918,"2011",1139,614
"8337",104918,"2008",NA,NA
"8338",104918,"2019",862,582
"8339",104918,"2017",NA,NA
"8340",104918,"2013",NA,NA
"8341",104918,"2024",450,323
"8342",104918,"2019",576,354
"8343",104918,"2011",NA,NA
"8344",104918,"2021",1230,826
"8345",104918,"2020",372,244
"8346",104918,"2007",NA,NA
"8347",104918,"2012",NA,NA
"8348",104918,"2020",292,154
"8349",104918,"2021",1137,677
"8350",104918,"2017",985,562
"8351",104918,"2010",1581,955
"8352",104918,"2006",NA,NA
"8353",104919,"2015",1914,1200
"8354",104919,"2011",531,316
"8355",104919,"2019",1474,1015
"8356",104919,"2021",59,34
"8357",104919,"2009",NA,NA
"8358",104919,"2018",2164,1353
"8359",104919,"2016",883,637
"8360",104919,"2020",737,451
"8361",104919,"2015",NA,NA
"8362",104919,"2011",366,260
"8363",104919,"2017",935,634
"8364",104919,"2014",1662,1005
"8365",104919,"2019",1552,987
"8366",104919,"2008",54,41
"8367",104919,"2012",1174,812
"8368",104919,"2013",NA,NA
"8369",104919,"2009",1597,1006
"8370",104919,"2018",1599,1111
"8371",104919,"2016",1278,767
"8372",104919,"2017",561,352
"8373",104919,"2010",NA,NA
"8374",104919,"2012",1152,681
"8375",104919,"2008",46,29
"8376",104919,"2014",NA,NA
"8377",104920,"2012",NA,NA
"8378",104920,"2013",NA,NA
"8379",104921,"2008",NA,NA
"8380",104925,"2018",4217,2952
"8381",104925,"2004",281,144
"8382",104925,"2017",NA,NA
"8383",104925,"2004",NA,NA
"8384",104925,"2024",NA,NA
"8385",104925,"2023",4611,3279
"8386",104925,"2020",360,214
"8387",104925,"2020",3216,2195
"8388",104925,"2018",NA,NA
"8389",104925,"2019",890,533
"8390",104925,"2006",NA,NA
"8391",104925,"2009",5693,3825
"8392",104925,"2017",721,440
"8393",104925,"2021",NA,NA
"8394",104925,"2015",NA,NA
"8395",104925,"2007",NA,NA
"8396",104925,"2016",739,457
"8397",104925,"2009",NA,NA
"8398",104925,"2013",987,597
"8399",104925,"2014",731,453
"8400",104925,"2008",NA,NA
"8401",104925,"2013",NA,NA
"8402",104925,"2011",NA,NA
"8403",104925,"2010",NA,NA
"8404",104925,"2014",NA,NA
"8405",104925,"2015",551,341
"8406",104925,"2005",NA,NA
"8407",104925,"2023",679,419
"8408",104925,"2012",NA,NA
"8409",104925,"2012",5517,3835
"8410",104925,"2022",NA,NA
"8411",104925,"2010",1675,982
"8412",104925,"2019",NA,NA
"8413",104925,"2016",NA,NA
"8414",104926,"2007",368,233
