"","player_id","year","matches_won","total_matches"
"11820",200032,"1991",0,1
"11821",200032,"2005",1,2
"11822",200032,"2004",18,36
"11823",200032,"2002",28,51
"11824",200032,"1998",37,64
"11825",200033,"2019",25,33
"11826",200033,"2010",25,29
"11827",200033,"2007",35,45
"11828",200033,"2015",53,59
"11829",200033,"2013",78,83
"11830",200033,"2014",48,58
"11831",200033,"2017",8,9
"11832",200033,"2018",18,25
"11833",200033,"2022",3,7
"11834",200033,"2000",37,45
"11835",200033,"2021",12,18
"11836",200033,"2012",63,69
"11837",200033,"1999",41,48
"11838",200033,"2006",12,16
"11839",200033,"2003",38,41
"11840",200033,"2016",38,44
"11841",200033,"2001",40,47
"11842",200033,"2004",39,50
"11843",200033,"2009",50,63
"11844",200033,"2005",21,30
"11845",200033,"1998",26,37
"11846",200033,"1997",3,5
"11847",200033,"2002",57,62
"11848",200033,"2020",17,23
"11849",200033,"2008",44,53
"11850",200033,"2011",22,26
"11851",200035,"2006",10,25
"11852",200035,"1997",10,20
"11853",200035,"2003",20,39
"11854",200035,"1995",4,10
"11855",200035,"1994",3,7
"11856",200035,"2005",9,29
"11857",200035,"2000",9,24
"11858",200035,"1999",19,40
"11859",200035,"2004",23,50
"11860",200035,"2001",4,13
"11861",200035,"1996",4,15
"11862",200035,"1998",10,31
"11863",200035,"2002",4,10
"11864",200036,"2006",11,23
"11865",200036,"1998",6,19
"11866",200036,"2001",27,53
"11867",200036,"2000",17,44
"11868",200036,"2007",10,29
"11869",200036,"1992",1,3
"11870",200036,"2002",24,45
"11871",200036,"1993",2,7
"11872",200036,"2003",17,41
"11873",200036,"1994",2,7
"11874",200036,"2004",21,45
"11875",200036,"1997",5,9
"11876",200036,"1999",18,35
"11877",200036,"2005",8,25
"11878",200036,"2008",0,2
"11879",200036,"1990",2,4
"11880",200036,"1995",0,2
"11881",200036,"1991",2,9
"11882",200036,"1996",0,2
"11883",200039,"1995",39,59
"11884",200039,"2006",1,8
"11885",200039,"2000",42,64
"11886",200039,"2002",29,40
"11887",200039,"1993",15,32
"11888",200039,"1990",0,1
"11889",200039,"1999",35,55
"11890",200039,"1998",20,39
"11891",200039,"2005",1,3
"11892",200039,"2004",19,31
"11893",200039,"1996",20,29
"11894",200039,"2001",16,32
"11895",200039,"1991",8,14
"11896",200039,"1992",10,25
"11897",200039,"1994",28,45
"11898",200039,"2003",45,65
"11899",200039,"1997",24,45
"11900",200040,"1994",11,24
"11901",200040,"2006",17,36
"11902",200040,"1996",6,18
"11903",200040,"2000",31,55
"11904",200040,"1991",0,1
"11905",200040,"2005",27,43
"11906",200040,"2007",0,3
"11907",200040,"1998",13,29
"11908",200040,"2001",21,42
"11909",200040,"1995",8,23
"11910",200040,"1999",24,47
"11911",200040,"2002",45,73
"11912",200040,"2004",31,55
"11913",200040,"2003",37,60
"11914",200040,"1993",6,8
"11915",200040,"1992",1,5
"11916",200040,"1997",2,4
"11917",200041,"2000",30,52
"11918",200041,"2006",10,25
"11919",200041,"1994",28,43
"11920",200041,"1992",33,50
"11921",200041,"1990",31,45
"11922",200041,"1998",12,25
"11923",200041,"2005",18,34
"11924",200041,"1996",20,36
"11925",200041,"1999",31,50
"11926",200041,"2003",14,27
"11927",200041,"1997",17,34
"11928",200041,"2004",35,52
"11929",200041,"1989",25,41
"11930",200041,"2001",20,40
"11931",200041,"1987",3,7
"11932",200041,"1991",25,43
"11933",200041,"1995",28,43
"11934",200041,"2002",18,35
"11935",200041,"1988",12,27
"11936",200041,"1993",10,19
"11937",200042,"1998",2,10
"11938",200042,"2000",9,22
"11939",200042,"1994",4,7
"11940",200042,"2003",14,33
"11941",200042,"1995",8,19
"11942",200042,"1993",2,3
"11943",200042,"1992",0,1
"11944",200042,"2001",2,8
"11945",200042,"2002",11,24
"11946",200042,"1996",13,26
"11947",200042,"1999",8,17
"11948",200042,"2004",7,23
"11949",200042,"2005",1,7
"11950",200042,"1991",1,2
"11951",200042,"1997",10,25
"11952",200043,"2000",3,8
"11953",200043,"2006",10,28
"11954",200043,"2001",10,21
"11955",200043,"1999",0,1
"11956",200043,"2015",4,6
"11957",200043,"2007",35,56
"11958",200043,"2008",18,39
"11959",200043,"2014",4,13
"11960",200043,"2002",11,23
"11961",200043,"2016",5,9
"11962",200043,"2009",31,51
"11963",200043,"2010",9,24
"11964",200043,"2005",18,40
"11965",200043,"2013",9,17
"11966",200043,"2012",7,16
"11967",200043,"2003",15,35
"11968",200043,"2004",7,15
"11969",200043,"2011",14,29
"11970",200044,"1995",1,2
"11971",200044,"2001",17,40
"11972",200044,"2000",18,38
"11973",200044,"2002",10,24
"11974",200044,"1998",4,23
"11975",200044,"2004",21,41
"11976",200044,"2005",7,25
"11977",200044,"1996",4,6
"11978",200044,"2003",20,39
"11979",200044,"1999",20,35
"11980",200044,"1997",11,29
"11981",200046,"2005",17,42
"11982",200046,"1996",3,7
"11983",200046,"2009",1,9
"11984",200046,"2002",30,58
"11985",200046,"2000",26,47
"11986",200046,"2004",20,42
"11987",200046,"2001",43,68
"11988",200046,"1998",8,17
"11989",200046,"1997",0,1
"11990",200046,"2006",27,47
"11991",200046,"1999",10,32
"11992",200046,"2003",33,58
"11993",200046,"2007",18,41
"11994",200046,"2008",0,4
"11995",200048,"1994",17,36
"11996",200048,"2000",31,60
"11997",200048,"2001",26,52
"11998",200048,"2008",0,3
"11999",200048,"1999",37,69
"12000",200048,"1995",18,39
"12001",200048,"2007",13,30
"12002",200048,"2006",16,36
"12003",200048,"1997",23,47
"12004",200048,"1996",38,62
"12005",200048,"2004",26,50
"12006",200048,"2005",30,52
"12007",200048,"2003",25,51
"12008",200048,"2002",24,51
"12009",200048,"1998",35,64
"12010",200048,"1993",11,19
"12011",200049,"1992",50,69
"12012",200049,"2000",53,77
"12013",200049,"1995",63,73
"12014",200049,"1991",40,53
"12015",200049,"1999",38,60
"12016",200049,"1998",40,61
"12017",200049,"1988",16,23
"12018",200049,"2002",28,53
"12019",200049,"2005",29,48
"12020",200049,"1994",55,70
"12021",200049,"2004",22,39
"12022",200049,"2001",19,34
"12023",200049,"1990",42,52
"12024",200049,"1996",51,69
"12025",200049,"2003",30,51
"12026",200049,"1993",71,84
"12027",200049,"1997",37,56
"12028",200049,"1989",39,49
"12029",200050,"1998",3,23
"12030",200050,"2005",0,1
"12031",200050,"2000",6,23
"12032",200050,"1999",10,24
"12033",200050,"2004",5,18
"12034",200050,"1995",6,8
"12035",200050,"1997",13,34
"12036",200050,"2003",5,12
"12037",200050,"2002",2,8
"12038",200050,"2001",5,16
"12039",200050,"1996",4,13
"12040",200055,"2002",13,29
"12041",200055,"2006",6,28
"12042",200055,"2000",4,12
"12043",200055,"1998",6,19
"12044",200055,"1997",3,11
"12045",200055,"2004",5,16
"12046",200055,"2001",18,41
"12047",200055,"1999",16,28
"12048",200055,"2005",24,48
"12049",200055,"1996",0,1
"12050",200055,"2003",4,8
"12051",200056,"2010",0,4
"12052",200056,"2001",7,12
"12053",200056,"2004",24,52
"12054",200056,"2008",2,9
"12055",200056,"2007",11,30
"12056",200056,"2005",13,36
"12057",200056,"2000",11,26
"12058",200056,"1998",1,3
"12059",200056,"1999",4,9
"12060",200056,"2003",16,35
"12061",200056,"2006",19,37
"12062",200056,"2002",16,36
"12063",200060,"2001",13,32
"12064",200060,"2002",20,38
"12065",200060,"2004",12,31
"12066",200060,"2007",23,41
"12067",200060,"2009",13,29
"12068",200060,"1998",1,5
"12069",200060,"2005",13,33
"12070",200060,"1999",5,14
"12071",200060,"2006",15,30
"12072",200060,"2000",25,46
"12073",200060,"2003",10,26
"12074",200060,"2008",13,32
"12075",200060,"2011",0,1
"12076",200060,"2010",9,26
"12077",200062,"1997",5,14
"12078",200062,"2000",25,51
"12079",200062,"2002",2,10
"12080",200062,"1999",16,34
"12081",200062,"1998",4,14
"12082",200062,"1995",1,3
"12083",200062,"2007",2,6
"12084",200062,"2006",8,22
"12085",200062,"2003",3,5
"12086",200062,"1996",1,2
"12087",200062,"2001",15,35
"12088",200062,"2004",23,44
"12089",200062,"2005",13,33
"12090",200063,"2004",8,22
"12091",200063,"1996",2,4
"12092",200063,"2000",23,52
"12093",200063,"1998",11,29
"12094",200063,"2002",31,62
"12095",200063,"1995",1,7
"12096",200063,"2005",8,23
"12097",200063,"2001",26,56
"12098",200063,"2006",0,4
"12099",200063,"2003",7,19
"12100",200063,"1994",1,3
"12101",200063,"1999",16,41
"12102",200063,"1997",5,15
"12103",200065,"2007",30,46
"12104",200065,"2003",53,70
"12105",200065,"2002",48,64
"12106",200065,"2000",26,39
"12107",200065,"1995",0,1
"12108",200065,"1998",20,40
"12109",200065,"2004",65,77
"12110",200065,"2009",27,41
"12111",200065,"1997",4,10
"12112",200065,"1999",34,49
"12113",200065,"1996",2,4
"12114",200065,"2008",30,48
"12115",200065,"2006",51,66
"12116",200065,"2001",47,60
"12117",200065,"2005",56,73
"12118",200067,"2018",1,5
"12119",200067,"2008",35,58
"12120",200067,"2002",37,63
"12121",200067,"2006",47,72
"12122",200067,"2003",30,52
"12123",200067,"1998",56,78
"12124",200067,"2016",0,1
"12125",200067,"2000",35,62
"12126",200067,"1997",23,48
"12127",200067,"2005",58,83
"12128",200067,"2001",23,47
"12129",200067,"2009",23,45
"12130",200067,"2004",34,58
"12131",200067,"2011",6,17
"12132",200067,"1996",12,24
"12133",200067,"2017",1,2
"12134",200067,"2007",51,79
"12135",200067,"1995",1,2
"12136",200067,"1999",29,52
"12137",200067,"2010",28,48
"12138",200068,"1996",1,2
"12139",200068,"2009",3,6
"12140",200068,"2001",21,46
"12141",200068,"2006",6,14
"12142",200068,"2000",17,37
"12143",200068,"2002",7,24
"12144",200068,"1999",9,22
"12145",200068,"2008",3,13
"12146",200068,"2010",1,7
"12147",200068,"2007",7,19
"12148",200068,"2005",2,11
"12149",200068,"1998",0,5
"12150",200068,"2003",0,2
"12151",200068,"1997",2,4
"12152",200068,"2004",4,9
"12153",200069,"1999",3,8
"12154",200069,"2008",47,70
"12155",200069,"2009",30,51
"12156",200069,"2013",9,22
"12157",200069,"2014",1,6
"12158",200069,"2000",12,27
"12159",200069,"2001",25,48
"12160",200069,"2012",39,59
"12161",200069,"2007",39,59
"12162",200069,"2003",35,54
"12163",200069,"2002",5,10
"12164",200069,"2010",32,52
"12165",200069,"2011",25,46
"12166",200069,"1998",2,4
"12167",200069,"2005",56,81
"12168",200069,"2004",40,65
"12169",200069,"2006",48,68
"12170",200071,"2004",1,3
"12171",200071,"1995",1,3
"12172",200071,"2001",3,8
"12173",200071,"1999",7,14
"12174",200071,"1997",6,13
"12175",200071,"1998",6,19
"12176",200071,"2005",0,2
"12177",200071,"2000",1,5
"12178",200071,"2002",2,5
"12179",200071,"1996",0,1
"12180",200072,"1996",0,1
"12181",200072,"1999",17,39
"12182",200072,"2004",6,27
"12183",200072,"2008",0,2
"12184",200072,"2005",2,4
"12185",200072,"2000",24,46
"12186",200072,"1993",2,4
"12187",200072,"2003",17,41
"12188",200072,"2001",17,42
"12189",200072,"1998",10,20
"12190",200072,"2002",21,42
"12191",200072,"2006",1,4
"12192",200072,"1994",1,3
"12193",200078,"2006",0,2
"12194",200078,"1998",3,10
"12195",200078,"1996",0,3
"12196",200078,"1999",14,27
"12197",200078,"2004",3,10
"12198",200078,"2000",0,6
"12199",200078,"2003",2,3
"12200",200078,"2002",13,23
"12201",200078,"2001",8,18
"12202",200079,"2005",68,77
"12203",200079,"2012",20,27
"12204",200079,"2002",51,68
"12205",200079,"2010",40,47
"12206",200079,"2009",13,16
"12207",200079,"2000",30,47
"12208",200079,"2011",23,30
"12209",200079,"2020",0,3
"12210",200079,"2003",90,102
"12211",200079,"2004",20,24
"12212",200079,"2021",0,2
"12213",200079,"2007",14,18
"12214",200079,"2006",44,57
"12215",200079,"1999",16,23
"12216",200079,"2001",58,77
"12217",200083,"2000",9,33
"12218",200083,"2009",0,2
"12219",200083,"2011",1,4
"12220",200083,"2004",0,7
"12221",200083,"1998",3,10
"12222",200083,"2006",0,4
"12223",200083,"2008",1,2
"12224",200083,"2001",15,31
"12225",200083,"2005",0,1
"12226",200083,"2002",31,54
"12227",200083,"1996",0,1
"12228",200083,"1997",0,2
"12229",200083,"2003",13,40
"12230",200083,"1999",13,24
"12231",200085,"2000",22,48
"12232",200085,"2002",33,59
"12233",200085,"1995",16,33
"12234",200085,"2005",28,55
"12235",200085,"2006",30,55
"12236",200085,"2001",30,56
"12237",200085,"1998",39,60
"12238",200085,"2004",33,58
"12239",200085,"2008",26,49
"12240",200085,"1997",28,55
"12241",200085,"1999",28,52
"12242",200085,"1993",3,11
"12243",200085,"1994",9,20
"12244",200085,"1992",1,5
"12245",200085,"1996",28,50
"12246",200085,"2009",10,32
"12247",200085,"2003",48,73
"12248",200085,"2007",17,41
"12249",200086,"1990",13,24
"12250",200086,"1996",20,36
"12251",200086,"2000",25,50
"12252",200086,"2005",21,42
"12253",200086,"1999",12,20
"12254",200086,"1997",21,43
"12255",200086,"2003",30,51
"12256",200086,"2004",28,53
"12257",200086,"1992",28,42
"12258",200086,"2002",38,63
"12259",200086,"1989",1,4
"12260",200086,"1995",38,51
"12261",200086,"1993",38,54
"12262",200086,"2001",35,59
"12263",200086,"1991",21,37
"12264",200086,"1994",33,46
"12265",200086,"1998",5,15
"12266",200087,"2000",5,19
"12267",200087,"1999",9,24
"12268",200087,"2003",0,1
"12269",200087,"1994",0,1
"12270",200087,"1997",1,4
"12271",200087,"1993",1,2
"12272",200087,"2005",0,1
"12273",200087,"1996",1,2
"12274",200087,"1998",3,11
"12275",200087,"2001",6,9
"12276",200087,"2002",2,12
"12277",200090,"2004",16,44
"12278",200090,"1997",0,1
"12279",200090,"1999",3,10
"12280",200090,"2005",4,10
"12281",200090,"1994",0,1
"12282",200090,"2001",6,19
"12283",200090,"2003",25,51
"12284",200090,"2000",3,8
"12285",200090,"2002",14,36
"12286",200091,"1994",1,3
"12287",200091,"1993",0,1
"12288",200091,"1997",3,7
"12289",200091,"2001",12,21
"12290",200091,"2003",1,4
"12291",200091,"2005",0,1
"12292",200091,"1998",8,22
"12293",200091,"1995",4,11
"12294",200091,"2000",9,18
"12295",200091,"1996",0,2
"12296",200091,"2002",3,11
"12297",200091,"1999",10,20
"12298",200096,"2004",26,43
"12299",200096,"2003",24,41
"12300",200096,"1991",23,32
"12301",200096,"1999",45,65
"12302",200096,"2005",43,56
"12303",200096,"2001",6,14
"12304",200096,"2000",29,40
"12305",200096,"1990",6,13
"12306",200096,"2006",9,17
"12307",200096,"1989",0,3
"12308",200096,"1993",38,53
"12309",200096,"1995",37,53
"12310",200096,"1994",45,63
"12311",200096,"1996",19,32
"12312",200096,"1998",35,47
"12313",200096,"2002",15,29
"12314",200096,"1997",47,64
"12315",200096,"1992",34,45
"12316",200098,"1998",39,56
"12317",200098,"2002",20,46
"12318",200098,"2001",30,53
"12319",200098,"2004",6,17
"12320",200098,"2006",1,5
"12321",200098,"2003",12,28
"12322",200098,"1996",20,34
"12323",200098,"2000",26,45
"12324",200098,"1999",27,49
"12325",200098,"1995",3,4
"12326",200098,"2005",4,10
"12327",200098,"1997",27,45
"12328",200103,"2004",1,3
"12329",200103,"2001",11,30
"12330",200103,"1997",24,31
"12331",200103,"2002",5,19
"12332",200103,"2000",1,5
"12333",200103,"1998",0,1
"12334",200103,"2005",6,16
"12335",200103,"2003",5,14
"12336",200103,"1999",0,1
"12337",200103,"1996",2,5
"12338",200104,"2006",20,36
"12339",200104,"2009",3,7
"12340",200104,"1997",0,1
"12341",200104,"2003",23,46
"12342",200104,"2007",26,49
"12343",200104,"2005",15,35
"12344",200104,"2004",30,51
"12345",200104,"1998",3,8
"12346",200104,"1999",3,18
"12347",200104,"2002",20,37
"12348",200104,"2000",4,11
"12349",200104,"2001",12,27
"12350",200104,"2008",5,19
"12351",200107,"1998",10,19
"12352",200107,"1999",18,32
"12353",200107,"1993",2,3
"12354",200107,"2004",40,58
"12355",200107,"2007",3,5
"12356",200107,"2000",31,55
"12357",200107,"2001",25,39
"12358",200107,"2002",33,58
"12359",200107,"2005",3,10
"12360",200107,"1995",2,8
"12361",200107,"1997",6,21
"12362",200107,"2003",35,56
"12363",200107,"1996",13,26
"12364",200107,"2006",10,19
"12365",200107,"1994",5,13
"12366",200108,"2003",49,74
"12367",200108,"2008",56,73
"12368",200108,"2004",40,63
"12369",200108,"2010",41,60
"12370",200108,"1998",0,2
"12371",200108,"1997",0,1
"12372",200108,"2005",46,69
"12373",200108,"2009",56,74
"12374",200108,"2000",38,58
"12375",200108,"1999",12,24
"12376",200108,"2001",39,62
"12377",200108,"2002",39,66
"12378",200108,"2006",48,70
"12379",200108,"2007",41,59
"12380",200109,"2003",30,48
"12381",200109,"1995",0,2
"12382",200109,"2000",31,52
"12383",200109,"1998",12,29
"12384",200109,"2001",21,45
"12385",200109,"1997",5,15
"12386",200109,"1996",7,19
"12387",200109,"2005",41,68
"12388",200109,"1999",32,55
"12389",200109,"2009",4,15
"12390",200109,"2002",38,64
"12391",200109,"2008",13,28
"12392",200109,"2006",17,45
"12393",200109,"2004",37,62
"12394",200109,"2007",18,38
"12395",200110,"2000",23,43
"12396",200110,"1998",6,9
"12397",200110,"1997",5,6
"12398",200110,"2003",23,41
"12399",200110,"2005",12,25
"12400",200110,"1999",22,34
"12401",200110,"1996",4,5
"12402",200110,"1995",2,5
"12403",200110,"2002",18,31
"12404",200110,"2004",29,49
"12405",200110,"1994",0,2
"12406",200111,"2000",5,17
"12407",200111,"2001",19,36
"12408",200111,"2004",7,20
"12409",200111,"2005",1,2
"12410",200111,"1999",4,6
"12411",200111,"2002",8,16
"12412",200111,"2003",21,39
"12413",200117,"2000",20,38
"12414",200117,"1998",10,23
"12415",200117,"1994",0,1
"12416",200117,"1993",1,3
"12417",200117,"2001",14,33
"12418",200117,"2004",3,6
"12419",200117,"2002",5,13
"12420",200117,"1999",15,33
"12421",200117,"2006",7,27
"12422",200117,"2005",22,43
"12423",200117,"2007",1,2
"12424",200118,"1999",12,30
"12425",200118,"2003",19,37
"12426",200118,"2010",0,2
"12427",200118,"2005",10,28
"12428",200118,"2008",9,21
"12429",200118,"2000",8,16
"12430",200118,"1996",9,25
"12431",200118,"2007",11,25
"12432",200118,"2004",12,29
"12433",200118,"1994",0,4
"12434",200118,"1993",6,16
"12435",200118,"2006",15,28
"12436",200118,"2001",13,31
"12437",200118,"2002",19,40
"12438",200118,"1992",1,5
"12439",200118,"1995",11,24
"12440",200118,"1998",22,38
"12441",200118,"1991",2,4
"12442",200118,"1990",0,1
"12443",200118,"1997",18,28
"12444",200118,"2009",3,8
"12445",200120,"2002",53,80
"12446",200120,"2004",9,26
"12447",200120,"2010",1,6
"12448",200120,"2009",10,19
"12449",200120,"2012",3,12
"12450",200120,"2006",0,2
"12451",200120,"2011",15,31
"12452",200120,"1999",15,27
"12453",200120,"2001",53,76
"12454",200120,"1998",2,3
"12455",200120,"2005",2,7
"12456",200120,"2003",28,58
"12457",200120,"2008",1,4
"12458",200120,"2000",35,55
"12459",200121,"2005",7,32
"12460",200121,"2002",7,21
"12461",200121,"2001",4,10
"12462",200121,"2004",16,38
"12463",200121,"2003",7,20
"12464",200121,"2007",2,10
"12465",200121,"2006",1,5
"12466",200121,"2000",3,19
"12467",200121,"2008",0,3
"12468",200121,"2009",0,1
"12469",200122,"2005",2,5
"12470",200122,"2003",24,50
"12471",200122,"2002",27,51
"12472",200122,"2000",10,27
"12473",200122,"2001",21,39
"12474",200122,"1998",2,4
"12475",200122,"2004",9,35
"12476",200122,"1999",13,23
"12477",200123,"2000",9,25
"12478",200123,"1999",7,21
"12479",200123,"2003",17,34
"12480",200123,"1996",1,3
"12481",200123,"2002",9,28
"12482",200123,"1998",4,8
"12483",200123,"2004",13,30
"12484",200123,"2001",18,44
"12485",200123,"2005",3,14
"12486",200123,"1995",1,5
"12487",200123,"1997",3,10
"12488",200124,"2008",4,13
"12489",200124,"1993",3,4
"12490",200124,"1995",1,2
"12491",200124,"2003",1,2
"12492",200124,"2010",3,4
"12493",200124,"2011",4,11
"12494",200124,"2007",10,24
"12495",200124,"2004",17,32
"12496",200124,"2002",30,59
"12497",200124,"2013",1,4
"12498",200124,"2000",33,60
"12499",200124,"2014",0,3
"12500",200124,"2005",7,22
"12501",200124,"2012",1,4
"12502",200124,"1997",1,6
"12503",200124,"1998",7,10
"12504",200124,"1999",22,46
"12505",200124,"2006",5,15
"12506",200124,"1991",2,2
"12507",200124,"2001",34,63
"12508",200124,"1994",0,2
"12509",200124,"1996",6,12
"12510",200124,"1992",0,3
"12511",200124,"2009",1,4
"12512",200126,"1998",0,1
"12513",200126,"1999",0,2
"12514",200126,"2000",4,11
"12515",200126,"2004",7,20
"12516",200126,"2001",8,22
"12517",200126,"2005",6,20
"12518",200126,"2003",3,14
"12519",200126,"2002",9,27
"12520",200128,"1995",33,47
"12521",200128,"1993",33,49
"12522",200128,"2008",19,26
"12523",200128,"1994",48,64
"12524",200128,"2001",64,74
"12525",200128,"2007",18,19
"12526",200128,"1999",61,73
"12527",200128,"1991",1,3
"12528",200128,"2000",60,74
"12529",200128,"2003",48,63
"12530",200128,"2005",60,71
"12531",200128,"2004",64,74
"12532",200128,"1997",59,75
"12533",200128,"2006",21,29
"12534",200128,"2002",26,35
"12535",200128,"1996",51,66
"12536",200128,"1992",2,7
"12537",200128,"1998",70,85
"12538",200293,"1980",92,105
"12539",200293,"1991",53,62
"12540",200293,"2002",1,2
"12541",200293,"1986",89,92
"12542",200293,"1976",42,60
"12543",200293,"1984",78,80
"12544",200293,"1985",84,89
"12545",200293,"1981",93,109
"12546",200293,"1973",20,37
"12547",200293,"1988",70,77
"12548",200293,"1978",80,90
"12549",200293,"1982",93,97
"12550",200293,"1989",73,81
"12551",200293,"1987",59,67
"12552",200293,"2005",0,1
"12553",200293,"1974",43,64
"12554",200293,"1977",69,85
"12555",200293,"1994",33,47
"12556",200293,"1979",97,110
"12557",200293,"1990",52,59
"12558",200293,"1975",89,111
"12559",200293,"1972",1,2
"12560",200293,"2004",1,5
"12561",200293,"1993",46,54
"12562",200293,"1992",38,46
"12563",200293,"1983",93,94
"12564",200554,"1994",44,67
"12565",200554,"1996",41,61
"12566",200554,"1999",0,1
"12567",200554,"2005",0,1
"12568",200554,"1998",3,13
"12569",200554,"1986",0,1
"12570",200554,"1988",25,43
"12571",200554,"1993",26,46
"12572",200554,"1995",37,52
"12573",200554,"2007",1,4
"12574",200554,"1989",16,39
"12575",200554,"1991",24,42
"12576",200554,"1990",21,39
"12577",200554,"1992",31,53
"12578",200554,"2008",0,1
"12579",200554,"1997",35,62
"12580",200554,"2006",2,5
"12581",200554,"1987",5,12
"12582",200617,"2012",4,19
"12583",200617,"2010",24,43
"12584",200617,"1992",29,43
"12585",200617,"2008",0,1
"12586",200617,"1996",36,52
"12587",200617,"2009",6,17
"12588",200617,"1991",13,24
"12589",200617,"1993",25,36
"12590",200617,"2017",0,1
"12591",200617,"1995",41,53
"12592",200617,"2013",13,30
"12593",200617,"1989",6,11
"12594",200617,"2014",10,23
"12595",200617,"2011",7,31
"12596",200617,"1990",11,19
"12597",200617,"2015",3,9
"12598",200617,"1994",33,47
"12599",200695,"1999",3,10
"12600",200695,"1997",3,4
"12601",200695,"1994",6,9
"12602",200695,"1993",2,4
"12603",200695,"1998",1,4
"12604",200695,"2000",1,5
"12605",200695,"1995",12,26
"12606",200695,"1996",4,14
"12607",200695,"1992",2,6
"12608",200695,"2005",0,1
"12609",200697,"1996",13,28
"12610",200697,"1993",3,4
"12611",200697,"1995",1,6
"12612",200697,"1998",5,14
"12613",200697,"1999",0,3
"12614",200697,"2000",3,8
"12615",200697,"2004",2,4
"12616",200697,"2003",7,24
"12617",200697,"1997",0,1
"12618",200697,"1994",7,21
"12619",200697,"2001",10,26
"12620",200697,"2005",2,3
"12621",200697,"2002",32,58
"12622",200700,"1994",21,41
"12623",200700,"2002",42,71
"12624",200700,"1989",3,6
"12625",200700,"2005",25,48
"12626",200700,"2004",44,69
"12627",200700,"2001",43,69
"12628",200700,"1990",3,7
"12629",200700,"1998",42,68
"12630",200700,"1999",33,60
"12631",200700,"2003",25,50
"12632",200700,"1993",9,21
"12633",200700,"1997",22,43
"12634",200700,"1991",9,18
"12635",200700,"1992",5,15
"12636",200700,"1995",20,38
"12637",200700,"2000",22,42
"12638",200700,"1996",23,46
"12639",200707,"1996",0,2
"12640",200707,"2006",0,2
"12641",200707,"1994",6,18
"12642",200707,"1995",1,6
"12643",200707,"2005",1,3
"12644",200707,"1992",0,2
"12645",200707,"2001",5,7
"12646",200707,"1993",8,13
"12647",200709,"2010",6,18
"12648",200709,"1992",1,3
"12649",200709,"2002",14,37
"12650",200709,"1993",8,17
"12651",200709,"2008",9,25
"12652",200709,"1999",0,1
"12653",200709,"2006",0,1
"12654",200709,"2000",5,10
"12655",200709,"2004",1,3
"12656",200709,"2001",19,43
"12657",200709,"2003",3,18
"12658",200709,"2009",8,18
"12659",200709,"1991",3,6
"12660",200709,"2007",4,7
"12661",200709,"1994",5,8
"12662",200713,"1993",0,1
"12663",200713,"2001",0,3
"12664",200713,"2005",1,4
"12665",200713,"1994",2,5
"12666",200713,"2002",3,4
"12667",200713,"2000",3,7
"12668",200713,"1997",11,23
"12669",200713,"1995",1,6
"12670",200713,"2004",2,9
"12671",200713,"2003",1,3
"12672",200713,"1998",9,27
"12673",200713,"1996",7,13
"12674",200713,"1999",2,6
"12675",200720,"2005",17,37
"12676",200720,"2003",4,14
"12677",200720,"1996",6,15
"12678",200720,"1997",8,12
"12679",200720,"2001",1,5
"12680",200720,"2002",1,3
"12681",200720,"1995",3,9
"12682",200720,"2006",0,1
"12683",200720,"1992",0,1
"12684",200720,"2004",7,17
"12685",200720,"1994",0,1
"12686",200720,"2000",2,3
"12687",200727,"1999",7,17
"12688",200727,"2004",1,9
"12689",200727,"1995",10,23
"12690",200727,"2000",0,3
"12691",200727,"1998",1,4
"12692",200727,"1994",4,10
"12693",200727,"2002",17,45
"12694",200727,"2005",0,2
"12695",200727,"2003",7,21
"12696",200727,"1991",1,2
"12697",200727,"1993",2,5
"12698",200727,"1996",5,21
"12699",200727,"2001",9,23
"12700",200729,"1996",6,23
"12701",200729,"1997",3,8
"12702",200729,"2004",9,25
"12703",200729,"1995",13,24
"12704",200729,"2003",0,6
"12705",200729,"2005",5,15
"12706",200733,"2006",0,1
"12707",200733,"1996",6,12
"12708",200733,"1998",0,1
"12709",200733,"2002",0,1
"12710",200733,"2004",0,1
"12711",200733,"1997",7,15
"12712",200733,"1999",16,18
"12713",200735,"1995",0,2
"12714",200735,"2005",0,1
"12715",200735,"2002",2,5
"12716",200735,"1998",11,26
"12717",200735,"2004",1,2
"12718",200735,"1999",7,21
"12719",200735,"2001",14,18
"12720",200735,"2003",0,2
"12721",200735,"1996",3,10
"12722",200735,"1997",5,17
"12723",200746,"1996",1,5
"12724",200746,"2001",0,1
"12725",200746,"2009",0,1
"12726",200746,"2008",1,6
"12727",200746,"2007",4,18
"12728",200746,"1998",2,8
"12729",200746,"2006",4,15
"12730",200746,"2005",3,11
"12731",200746,"1999",2,5
"12732",200746,"1997",0,2
"12733",200748,"1998",53,66
"12734",200748,"2021",3,12
"12735",200748,"1995",2,5
"12736",200748,"2004",44,58
"12737",200748,"2020",1,9
"12738",200748,"2010",38,45
"12739",200748,"2011",8,12
"12740",200748,"2022",0,4
"12741",200748,"2013",20,32
"12742",200748,"2000",41,45
"12743",200748,"2008",40,51
"12744",200748,"1999",62,75
"12745",200748,"2006",13,19
"12746",200748,"2002",59,68
"12747",200748,"1996",2,7
"12748",200748,"2018",19,31
"12749",200748,"2023",3,10
"12750",200748,"2019",18,32
"12751",200748,"2024",0,2
