"","player_id","name_first","name_last","hand","dob","ioc","height"
"46205",106228,"Juan Ignacio","Londero","R",19930815,"ARG",180
"46240",106232,"Roberto","Cid","R",19930830,"DOM",193
"46244",106233,"Dominic","Thiem","R",19930903,"AUT",185
"46593",106234,"Aslan","Karatsev","R",19930904,"RUS",185
"46672",106237,"Chieh Fu","Wang","U",19930911,"TPE",NA
"46674",106243,"Mate","Delic","R",19930929,"CRO",196
"46677",106247,"Nik","Razborsek","L",19931004,"SLO",173
"46678",106249,"Joao","Domingues","R",19931005,"POR",178
"46685",106250,"Luis","Patino","R",19931006,"MEX",183
"46688",106252,"Joao Pedro","Sorgi","R",19931018,"BRA",188
"46689",106261,"Dennis","Novikov","R",19931106,"USA",193
"46694",106262,"Boris","Arias","R",19931109,"BOL",185
"46695",106281,"Liam","Broady","L",19940104,"GBR",183
"46716",106283,"Mitchell","Krueger","R",19940112,"USA",188
"46726",106288,"Mathias","Bourgue","R",19940118,"FRA",188
"46727",106290,"Filip","Peliwo","R",19940130,"POL",180
"46729",106291,"Luke","Saville","R",19940102,"AUS",188
"46731",106293,"Kimmer","Coppejans","R",19940207,"BEL",178
"46735",106296,"Gregoire","Barrere","R",19940216,"FRA",183
"46773",106298,"Lucas","Pouille","R",19940223,"FRA",185
"46917",106302,"Andrew","Harris","R",19940307,"AUS",183
"46918",106309,"Wisnu Adi","Nugroho","U",19940321,"INA",NA
"46919",106310,"Alexander","Ritschard","R",19940324,"SUI",193
"46923",106328,"Christian","Harrison","R",19940529,"USA",180
"46929",106329,"Thiago","Monteiro","L",19940531,"BRA",183
"47021",106331,"Christopher","Oconnell","R",19940603,"AUS",183
"47068",106342,"Martins","Podzus","R",19940629,"LAT",188
"47072",106350,"Andre","Gaspar Murta","U",19940808,"POR",NA
"47073",106353,"Pedja","Krstin","R",19940903,"SRB",183
"47076",106361,"Adam","Pavlasek","R",19941008,"CZE",185
"47082",106368,"Ramkumar","Ramanathan","R",19941108,"IND",188
"47106",106378,"Kyle","Edmund","R",19950108,"GBR",188
"47227",106381,"Temur","Ismailov","R",19950114,"UZB",NA
"47228",106387,"Mazen","Osama","A",19950209,"EGY",NA
"47229",106390,"Matteo","Donati","R",19950228,"ITA",185
"47230",106392,"Thien Nguyen","Hoang","R",19950312,"VIE",NA
"47233",106393,"Frederico","Ferreira Silva","L",19950318,"POR",178
"47238",106397,"Wishaya","Trongcharoenchaikul","R",19950408,"THA",193
"47250",106398,"Pedro","Cachin","R",19950412,"ARG",185
"47275",106401,"Nick","Kyrgios","R",19950427,"AUS",193
"47485",106408,"Mario","Vilella Martinez","R",19950703,"ESP",178
"47489",106410,"Jorge Brian","Panta Herreros","R",19950722,"PER",3
"47492",106412,"Lucas","Gomez","L",19950811,"MEX",178
"47495",106415,"Yoshihito","Nishioka","L",19950927,"JPN",170
"47629",106420,"Gianluigi","Quinzi","L",19960201,"ITA",191
"47630",106421,"Daniil","Medvedev","R",19960211,"RUS",198
"48011",106423,"Thanasi","Kokkinakis","R",19960410,"AUS",193
"48087",106426,"Cristian","Garin","R",19960530,"CHI",185
"48217",106432,"Borna","Coric","R",19961114,"CRO",188
"48440",106664,"Brian","Hung","R",19850827,"HKG",NA
"48441",107098,"Gilles","Kremer","R",19810715,"LUX",NA
"48445",107552,"Laurent","Bram","R",19840331,"LUX",NA
"48447",108593,"Wing Luen","Wong","U",19810321,"HKG",NA
"48449",108594,"Johnny","Arcilla","U",19800215,"PHI",NA
"48456",108607,"Andrei","Luzgin","U",19730202,"EST",NA
"48457",108618,"Karim","Alayli","R",19830324,"LIB",NA
"48460",108628,"Jhonnatan","Medina Alvarez","L",19820112,"VEN",NA
"48465",108644,"Patrick","Chucri","R",19811028,"LIB",NA
"48468",108647,"Anton","Tsymbalov","R",19850905,"KAZ",NA
"48469",108672,"William","Lock","R",19850125,"PER",NA
"48470",108682,"Stephen","Nugent","R",19810904,"IRL",NA
"48471",108685,"Frederick","Sletting Johnsen","R",19860912,"NOR",NA
"48472",108688,"Martin","Sayer","R",19870620,"HKG",NA
"48477",108691,"Khalid","Al Nabhani","R",19820902,"OMA",NA
"48478",108692,"Mohammed","Al Nabhani","R",19850901,"OMA",NA
"48480",108693,"Romano","Tatuhey","U",19850519,"AHO",NA
"48483",108701,"Juan Sebastian","Cabal","R",19860425,"COL",185
"48490",108713,"Julen","Uriguen","R",19910722,"GUA",NA
"48492",108715,"Nicolas","Salama","U",19910121,"PAR",NA
"48493",108717,"Francis Casey","Alcantara","R",19920204,"PHI",175
"48499",108720,"Eddy","Chala","R",19850212,"ALG",NA
"48500",108728,"Cheuk Wai","Hui","R",19850326,"HKG",NA
"48501",108739,"Wilfredo","Gonzalez","R",19930106,"GUA",188
"48506",108741,"Mohd","Assri Merzuki","R",19941228,"MAS",NA
"48507",108742,"Siu Fai Kelvin","Lam","R",19940106,"HKG",NA
"48508",108744,"Rodrigo","Rappaccioli","U",19900926,"ESA",NA
"48509",108746,"Austen","Childs","U",19890223,"NZL",NA
"48510",108747,"Dineshkanthan","Thangarajah","U",19910105,"SRI",NA
"48513",108748,"Lukas","Mugevicius","R",19941207,"LTU",188
"48517",108749,"Sergis","Kyratzis","L",19950512,"CYP",NA
"48518",108761,"Mikelis","Libietis","R",19920709,"LAT",193
"48519",108764,"Chris","Brandi","U",19821106,"PUR",NA
"48521",108766,"Samir","Iftikhar","R",19920323,"PAK",NA
"48523",108767,"Gonzales","Austin","L",19921105,"HAI",NA
"48524",108768,"Gabriel","Flores Ruiz","U",19920218,"PUR",NA
"48525",108770,"Nicholas","Sayer","U",19920422,"HKG",NA
"48527",108776,"Vimuktha","De Alwis","R",19940418,"SRI",NA
"48528",108780,"Lofo","Ramiaramanana","L",19890614,"MAD",175
"48529",108783,"Daniel","Llarenas","U",19880708,"GUM",NA
"48530",108784,"Kevin","Kung","L",19890930,"HKG",NA
"48531",108786,"Seanon","Williams","R",19910210,"BAR",NA
"48532",108909,"Jalil","Khan","U",19820210,"PAK",NA
"48534",108925,"Ahmad","Rabeea Muhammad","R",19870330,"KUW",NA
"48538",108927,"Edgar","Hernandez Perez","U",19850629,"CUB",NA
"48539",108930,"Juan Carlos","Ramirez","R",19881125,"PAR",NA
"48544",108939,"Rasid","Winklaar","L",19880127,"AHO",NA
"48546",108941,"Damar","Johnson","U",19840123,"JAM",NA
"48547",108942,"Henry","Estrella","U",19860122,"DOM",NA
"48550",108945,"Juan Sebastian","Langton","R",19830624,"SAM",NA
"48553",108947,"West","Nott","R",19820608,"MHL",NA
"48557",108950,"Juan Andres","Gomez","U",19871212,"ECU",NA
"48558",108952,"Jose Roberto","Velasco","R",19890307,"BOL",NA
"48559",108953,"Juan Lorenzo","Gonzalez","U",19740729,"PAR",NA
"48560",108956,"Jesus Francisco","Felix","U",19800409,"DOM",NA
"48562",108960,"Michael","Lai","R",19870120,"HKG",NA
"48567",108961,"Abd Hazli","Bin Zainuddin","R",19801104,"MAS",NA
"48568",108962,"Razlan","Rawi","R",19880629,"MAS",NA
"48569",108964,"Faisal","Aidil","U",19880724,"INA",NA
"48570",108973,"Carl","Sundberg","U",19880111,"NOR",NA
"48572",108978,"Nick","Van Rosberg","R",19871106,"AHO",NA
"48573",108979,"Benito Jose","Suriano","U",19900311,"ESA",NA
"48574",108980,"Luis","Delgado","R",19910218,"DOM",NA
"48575",109054,"Daniel","Masur","R",19941106,"GER",183
"48576",109303,"Stefano","Napolitano","R",19950411,"ITA",196
"48579",109336,"Ayoub","Chakrouni","U",19910610,"MAR",NA
"48580",109520,"Herkko","Pollanen","R",19940721,"FIN",NA
"48581",109686,"Riccardo","Bonadio","R",19930713,"ITA",180
"48582",109734,"Skander","Mansouri","R",19950723,"TUN",193
"48583",109737,"Markos","Kalovelonis","R",19940518,"GRE",191
"48584",109739,"Maximilian","Marterer","L",19950615,"GER",188
"48625",110536,"Kevin","King","L",19910228,"USA",191
"48626",110602,"Dennis","Novak","R",19930828,"AUT",183
"48652",110685,"G D","Jones","R",19860401,"NZL",183
"48659",110686,"Finn","Tearney","R",19900927,"NZL",183
"48660",110748,"Nikola","Milojevic","R",19950619,"SRB",188
"48666",111153,"Christopher","Eubanks","R",19960505,"USA",201
"48707",111167,"Ugo","Nastasi","R",19930416,"LUX",185
"48709",111181,"Pruchya","Isarow","R",19951016,"THA",175
"48718",111187,"Kaichi","Uchida","R",19940823,"JPN",180
"48720",111190,"Zhizhen","Zhang","R",19961016,"CHN",193
"48775",111192,"Lucas","Miedler","R",19960621,"AUT",183
"48776",111197,"Jonathan","Mridha","R",19950408,"SWE",183
"48777",111200,"Elias","Ymer","R",19960410,"SWE",185
"48819",111202,"Hyeon","Chung","R",19960519,"KOR",188
"48903",111426,"John","Morrissey","R",19920822,"IRL",NA
"48904",111442,"Jordan","Thompson","R",19940420,"AUS",183
"49045",111453,"Mikael","Torpegaard","R",19940508,"DEN",193
"49050",111454,"Li","Tu","R",19960527,"AUS",183
"49051",111456,"Mackenzie","Mcdonald","R",19950416,"USA",178
"49156",111460,"Quentin","Halys","R",19961026,"FRA",191
"49191",111505,"Enzo","Couacaud","R",19950301,"FRA",183
"49193",111511,"Noah","Rubin","R",19960221,"USA",175
"49201",111513,"Laslo","Djere","R",19950602,"SRB",188
"49344",111575,"Karen","Khachanov","R",19960521,"RUS",198
"49624",111576,"Sumit","Nagal","R",19970816,"IND",178
"49637",111577,"Jared","Donaldson","R",19961009,"USA",188
"49685",111578,"Stefan","Kozlov","R",19980201,"USA",183
"49694",111581,"Michael","Mmoh","R",19980110,"USA",188
"49723",111761,"Benjamin","Lock","R",19930304,"ZIM",198
"49731",111790,"Brayden","Schnur","R",19950704,"CAN",193
"49735",111794,"Kamil","Majchrzak","R",19960113,"POL",180
"49766",111797,"Nicolas","Jarry","R",19951011,"CHI",201
"49882",111805,"Seong Chan","Hong","R",19970630,"KOR",175
"49888",111815,"Cameron","Norrie","L",19950823,"GBR",188
"50097",117353,"Duck Hee","Lee","R",19980529,"KOR",175
"50098",117356,"Cem","Ilkel","R",19950821,"TUR",185
"50108",117357,"Omar","Jasika","L",19970518,"AUS",183
"50109",117358,"Harry","Bourchier","R",19960124,"AUS",185
"50110",117360,"Marc","Polmans","R",19970502,"AUS",188
"50116",117361,"Akira","Santillan","R",19970522,"AUS",180
"50118",117365,"Petros","Chrysochos","R",19960408,"CYP",185
"50122",118053,"Ognian","Kolev","L",19790607,"BUL",NA
"50123",118808,"Daniel","Vallejo","R",19840521,"MEX",NA
"50126",120401,"Tucker","Vorster","R",19880903,"RSA",196
"50131",120424,"Yannick","Maden","R",19891028,"GER",185
"50140",120792,"M Abid Ali Khan","Akbar","U",19900722,"PAK",NA
"50142",120798,"Hans","Hach Verdugo","L",19891111,"MEX",183
"50143",121411,"Moez","Echargui","R",19930110,"TUN",178
"50146",121531,"Mats","Moraing","L",19920620,"GER",198
"50147",121896,"Gabor","Borsos","R",19910630,"HUN",193
"50148",122047,"Luciano","Ramazzini","R",19940104,"GUA",NA
"50149",122078,"Dmitry","Popko","R",19961024,"KAZ",191
"50153",122109,"Sanjar","Fayziev","R",19940729,"UZB",188
"50155",122298,"Botic","Van De Zandschulp","R",19951004,"NED",191
"50250",122321,"Marat","Deviatiarov","R",19940419,"UKR",NA
"50251",122330,"Alexander","Bublik","R",19970617,"KAZ",196
"50403",122533,"Nam Hoang","Ly","R",19970225,"VIE",175
"50410",122548,"Edan","Leshem","R",19970319,"ISR",183
"50415",122554,"David","Jorda Sanchis","R",19940614,"ESP",198
"50416",122669,"Juan Pablo","Varillas","R",19951006,"PER",185
"50452",122687,"Rodrigo","Senattore","U",19940128,"URU",NA
"50453",123755,"Daniel Elahi","Galan","R",19960618,"COL",191
"50506",123795,"Altug","Celikbilek","R",19960907,"TUR",183
"50519",123809,"Ivan","Gakhov","L",19961104,"RUS",191
"50520",123828,"Jan","Choinski","R",19960610,"GBR",196
"50522",123896,"Matija","Pecotic","L",19890703,"CRO",185
"50523",123921,"Calvin","Hemery","R",19950128,"FRA",191
"50525",123961,"Murkel Alejandro","Dellien Velasco","R",19970916,"BOL",193
"50527",123965,"Rodrigo","Banzer","R",19970129,"BOL",NA
"50528",123983,"Nerman","Fatic","R",19941024,"BIH",191
"50532",124014,"Ernesto","Escobedo","R",19960704,"MEX",185
"50553",124040,"Colin","Sinclair","R",19941219,"NMI",188
"50554",124063,"Santiago","Maresca","U",19940914,"URU",NA
"50556",124079,"Pedro","Martinez","R",19970426,"ESP",185
"50624",124116,"Sebastian","Ofner","R",19960512,"AUT",191
"50665",124126,"Sarp","Agabigun","R",19970612,"TUR",178
"50666",124186,"Alexandre","Muller","R",19970201,"FRA",183
"50693",124187,"Reilly","Opelka","R",19970828,"USA",211
"50789",125571,"Christian","Garay","U",19960218,"PUR",NA
"50792",125781,"Rogelio","Siller","R",19950711,"MEX",NA
"50793",125802,"Ilya","Ivashka","R",19940224,"BLR",193
"50881",125842,"Adam","Moundir","R",19950426,"MAR",191
"50882",126094,"Andrey","Rublev","R",19971020,"RUS",188
"51219",126106,"Ryan","Peniston","L",19951110,"GBR",180
"51225",126107,"Michael","Geerts","R",19950117,"BEL",178
"51226",126120,"Nino","Serdarusic","R",19961213,"CRO",191
"51228",126127,"Benjamin","Bonzi","R",19960609,"FRA",183
"51274",126128,"Roman","Safiullin","R",19970807,"RUS",185
"51324",126129,"Billy","Harris","R",19950125,"GBR",193
"51332",126149,"Gianluca","Mager","R",19941201,"ITA",188
"51356",126156,"Antoine","Hoang","R",19951104,"FRA",183
"51362",126174,"Youssef","Hossam","R",19980603,"EGY",178
"51364",126190,"Nicolas","Alvarez","R",19960608,"PER",185
"51371",126197,"Orlando","Luz","R",19980208,"BRA",180
"51372",126203,"Taylor","Fritz","R",19971028,"USA",196
"51657",126204,"Gerardo","Lopez Villasenor","R",19950512,"MEX",191
"51662",126205,"Tommy","Paul","R",19970517,"USA",185
"51838",126207,"Frances","Tiafoe","R",19980120,"USA",188
"52047",126209,"Peter","Bertran","R",19960305,"DOM",183
"52049",126214,"Alejandro","Tabilo","L",19970602,"CHI",188
"52107",126237,"Gian Marco","Moroni","R",19980213,"ITA",185
"52108",126239,"Arthur","Rinderknech","R",19950723,"FRA",196
"52182",126340,"Viktor","Durasovic","R",19970319,"NOR",185
"52191",126409,"Hugo","Grenier","R",19960323,"FRA",196
"52198",126473,"Aljaz","Radinski","R",19950608,"SLO",188
"52199",126502,"Luis Diego","Chavez Villalpando","U",19951024,"ESP",NA
"52200",126504,"Andrea","Pellegrino","R",19970323,"ITA",185
"52201",126523,"Bernabe","Zapata Miralles","R",19970112,"ESP",183
"52236",126526,"Soren","Hess Olesen","R",19910109,"DEN",NA
"52238",126530,"Peter","Bothwell","R",19950928,"IRL",NA
"52239",126535,"Carlos","Taberner","R",19970808,"ESP",183
"52252",126555,"Tung Lin","Wu","R",19980512,"TPE",188
"52259",126609,"Patrik","Niklas Salminen","L",19970305,"FIN",188
"52260",126610,"Matteo","Berrettini","R",19960412,"ITA",196
"52449",126613,"Bogdan","Borza","L",19970405,"ROU",NA
"52450",126623,"Alexander","Erler","R",19971027,"AUT",193
"52451",126627,"Johan","Nikles","R",19970323,"SUI",173
"52452",126646,"Tim","Van Rijthoven","R",19970424,"NED",188
"52463",126652,"Jay","Clarke","R",19980727,"GBR",183
"52465",126663,"Juan Pablo","Ficovich","R",19970124,"ARG",191
"52466",126762,"Aleksandre","Bakshi","L",19970715,"GEO",180
"52469",126774,"Stefanos","Tsitsipas","R",19980812,"GRE",193
"52816",126845,"Max","Purcell","R",19980403,"AUS",185
"52848",126846,"Aleksandar","Vukic","R",19960406,"AUS",188
"52889",126939,"Khumoun","Sultanov","R",19981027,"UZB",180
"52892",126952,"Soon Woo","Kwon","R",19971202,"KOR",180
"52956",127143,"Jirat","Navasirisomboon","R",19961117,"THA",175
"52960",127157,"Daniel","Altmaier","R",19980912,"GER",188
"53005",127300,"Jurabek","Karimov","R",19980604,"UZB",NA
"53007",127339,"Borna","Gojo","R",19980227,"CRO",196
"53027",127570,"Rodrigo","Arus","U",19950220,"URU",NA
"53028",127760,"Lukas","Klein","R",19980322,"SVK",193
"53039",128034,"Hubert","Hurkacz","R",19970211,"POL",196
"53250",131905,"Manuel","Guinard","R",19951115,"FRA",198
"53254",131934,"Andrea","Vavassori","R",19950505,"ITA",193
"53263",131951,"Daniel","Cukierman","R",19950709,"ISR",NA
"53268",132283,"Lorenzo","Sonego","R",19950511,"ITA",191
"53411",132686,"Nuno","Borges","R",19970219,"POR",185
"53450",133018,"Michail","Pervolarakis","R",19960606,"GRE",193
"53452",133297,"Yosuke","Watanuki","R",19980412,"JPN",180
"53469",133430,"Denis","Shapovalov","L",19990415,"CAN",185
"53678",133835,"Gijs","Brouwer","L",19960314,"NED",191
"53691",133933,"Thomas Yaka Kofi","Setodji","R",19951013,"TOG",183
"53694",133975,"Benjamin","Hassan","R",19950204,"LBN",183
"53709",134087,"Johannes","Ingildsen","R",19970701,"DEN",15
"53710",134120,"Kuan Yi","Lee","R",19960909,"TPE",178
"53712",134217,"Skyler","Butts","R",19930918,"HKG",178
"53713",134302,"Mantas","Bugailiskis","R",19960502,"LTU",NA
"53714",134457,"Nicolas","Moreno De Alboran","R",19970714,"USA",185
"53720",134472,"Antoine","Bellier","L",19961018,"SUI",196
"53725",134677,"Juan","Borba","R",19960412,"PAR",NA
"53726",134770,"Casper","Ruud","R",19981222,"NOR",183
"53982",134868,"Tallon","Griekspoor","R",19960702,"NED",188
"54076",134886,"Sharmal","Dissanayake","R",19960514,"SRI",NA
"54079",136440,"Dominik","Koepfer","L",19940429,"GER",180
"54139",137018,"Ayed","Zatar","R",19960329,"PAR",NA
"54140",138485,"Conner","Huertas Del Pino","R",19951220,"PER",188
"54141",138845,"Anthony Jackie","Tang","R",19981126,"HKG",NA
"54142",138846,"Hong Kit Jack","Wong","R",19980830,"HKG",NA
"54146",144642,"Tomas","Barrios Vera","R",19971210,"CHI",191
"54153",144645,"Zdenek","Kolar","R",19961009,"CZE",183
"54154",144650,"Rhett","Purcell","R",19960206,"NZL",191
"54155",144681,"Niki","Kaliyanda Poonacha","R",19950427,"IND",191
"54156",144684,"Alex","Molcan","L",19971201,"SVK",178
"54206",144707,"Mikael","Ymer","R",19980909,"SWE",183
"54279",144719,"Jaume","Munar","R",19970505,"ESP",183
"54369",144748,"Kris","Van Wyk","R",19960929,"RSA",185
"54370",144750,"Lloyd","Harris","R",19970224,"RSA",193
"54446",144751,"Rigele","Te","R",19971009,"CHN",188
"54448",144760,"Amine","Ahouda","R",19970911,"MAR",185
"54450",144773,"Jose","Olivares","R",19970108,"DOM",NA
"54451",144775,"Linh Giang","Trinh","R",19970803,"VIE",183
"54452",144797,"Carl","Soderlund","R",19970603,"SWE",188
"54453",144799,"Miguel Angel","Este","U",19981111,"VEN",NA
"54454",144813,"Benjamin","Hannestad","R",19970214,"DEN",NA
"54455",144814,"Eero","Vasa","R",19970201,"FIN",185
"54456",144817,"Marc Andrea","Huesler","L",19960624,"SUI",196
"54488",144821,"Genaro Alberto","Olivieri","R",19980804,"ARG",175
"54490",144826,"Aziz","Dougaz","L",19970326,"TUN",188
"54495",144841,"Christian","Sigsgaard","R",19970314,"DEN",188
"54498",144869,"Tomas Martin","Etcheverry","R",19990718,"ARG",196
"54563",144870,"Federico Agustin","Gomez","R",19961126,"ARG",191
"54564",144895,"Corentin","Moutet","L",19990419,"FRA",180
"54629",144923,"Louis","Wessels","R",19980827,"GER",198
"54630",144932,"Kristjan","Tamm","R",19980616,"EST",185
"54632",144949,"Menelaos","Efstathiou","R",19990302,"CYP",183
"54633",144985,"Ergi","Kirkin","R",19990127,"TUR",180
"54635",149282,"Nicolai","Budkov Kjaer","R",20060901,"NOR",188
"54637",149283,"Freddy","Murray","U",20030721,"IRL",NA
"54638",149285,"Mustapha","El Natour","U",20041101,"LBN",NA
"54639",149843,"Conor","Gannon","U",20020606,"IRL",NA
"54640",200000,"Felix","Auger Aliassime","R",20000808,"CAN",193
"54856",200005,"Ugo","Humbert","L",19980626,"FRA",188
"54999",200008,"Alexis","Galarneau","R",19990302,"CAN",180
"55001",200014,"Digvijaypratap","Singh","R",20000602,"IND",191
"55002",200031,"Lucas","Catarina","R",19960826,"MON",185
"55004",200059,"Yibing","Wu","R",19991014,"CHN",183
"55025",200075,"Yshai","Oliel","L",20000105,"ISR",188
"55030",200095,"Nicola","Kuhn","R",20000320,"GER",185
"55033",200116,"Camilo","Ugo Carabelli","R",19990617,"ARG",185
"55037",200175,"Miomir","Kecmanovic","R",19990831,"SRB",183
"55182",200214,"Alan Fernando","Rubio Fierros","R",19990203,"MEX",175
"55183",200218,"Mate","Valkusz","R",19980813,"HUN",183
"55185",200221,"Alejandro","Davidovich Fokina","R",19990605,"ESP",183
"55300",200240,"Vit","Kopriva","R",19970615,"CZE",178
"55306",200247,"Alexandar","Lazarov","R",19971106,"BUL",191
"55310",200259,"Ugo","Blanchet","R",19990105,"FRA",175
"55311",200267,"Zizou","Bergs","R",19990603,"BEL",185
"55334",200270,"Alex","Knaff","R",19971126,"LUX",193
"55340",200272,"Jean Jacques","Rakotohasy","L",19940823,"MAD",NA
"55342",200273,"Hady","Habib","R",19980821,"LIB",188
"55351",200274,"Alex","Diaz","R",19970802,"PUR",NA
"55353",200278,"Simon","Carr","R",19991107,"IRL",183
"55354",200279,"Osgar","Ohoisin","R",19960903,"IRL",193
"55356",200282,"Alex","De Minaur","R",19990217,"AUS",183
"55610",200297,"Aziz","Ouakaa","R",19990807,"TUN",185
"55611",200303,"Pavel","Kotov","R",19981118,"RUS",191
"55647",200318,"Yu Hsiou","Hsu","R",19990402,"TPE",178
"55650",200325,"Emil","Ruusuvuori","R",19990402,"FIN",188
"55761",200329,"Remy","Bertola","R",19980831,"SUI",175
"55762",200335,"Felipe","Meligeni Alves","R",19980219,"BRA",185
"55767",200374,"Nicolas","Alvarez Varona","R",20010518,"ESP",188
"55768",200384,"Hugo","Gaston","L",20000926,"FRA",173
"55808",200390,"Kacper","Zuk","R",19990121,"POL",183
"55811",200416,"August","Holmgren","R",19980422,"DEN",188
"55816",200436,"Zsombor","Piros","R",19991013,"HUN",180
"55826",200443,"Adam","Walton","R",19990417,"AUS",183
"55829",200460,"John Bryan Decasa","Otico","R",19990625,"PHI",NA
"55831",200473,"Valentin","Vacherot","R",19981116,"MON",193
"55834",200484,"Rudolf","Molleker","R",20001026,"GER",188
"55839",200514,"Jurij","Rodionov","L",19990516,"AUT",191
"55856",200516,"Patrick","Kypson","R",19991028,"USA",188
"55859",200537,"Nicolas","Xiviller","R",19981111,"URU",NA
"55860",200550,"Vladyslav","Orlov","R",19950517,"UKR",188
"55862",200553,"Alen","Avidzba","R",20000224,"RUS",NA
"55863",200572,"Nick","Hardt","R",20000920,"DOM",185
"55866",200574,"Alexander","Donski","R",19980801,"BUL",188
"55867",200575,"Johannes","Seeman","R",20000705,"EST",191
"55868",200587,"Brandon","Holt","R",19980406,"USA",185
"55870",200611,"Elliot","Benchetrit","R",19981002,"MAR",193
"55872",200615,"Alexei","Popyrin","R",19990805,"AUS",196
"55966",200619,"Sebastian","Arcila","U",19980626,"PUR",NA
"55967",200620,"Ignacio","Garcia","U",19990518,"PUR",NA
"55968",200621,"Bruno","Britez","R",19980523,"PAR",NA
"55969",200622,"Hernando Jose","Escurra Isnardi","R",19971213,"PAR",183
"55970",200624,"Sebastian","Korda","R",20000705,"USA",196
"56096",200647,"Sho","Shimabukuro","R",19970730,"JPN",180
"56100",200670,"J J","Wolf","R",19981221,"USA",183
"56145",200672,"Sergey","Fomin","R",20010201,"UZB",180
"56147",200677,"Rio","Noguchi","R",19981228,"JPN",168
"56148",200702,"Sina","Moghimi","U",20010727,"IRI",NA
"56149",200711,"Nicolas","Mejia","R",20000211,"COL",183
"56152",200748,"Andres","Andrade","R",19981214,"ECU",180
"56154",201995,"Cayetano","March","R",20000703,"ECU",175
"56155",202058,"Thiago Agustin","Tirante","R",20010410,"ARG",185
"56163",202065,"Petros","Tsitsipas","R",20000727,"GRE",185
"56166",202075,"Adria","Soriano Barrera","R",19990602,"COL",191
"56167",202090,"Adrian","Andreev","R",20010512,"BUL",175
"56169",202103,"Francisco","Cerundolo","R",19980813,"ARG",185
"56270",202104,"Sebastian","Baez","R",20001228,"ARG",170
"56361",202120,"Rowland","Phillips","R",19940123,"JAM",NA
"56363",202122,"Yuta","Shimizu","L",19990609,"JPN",163
"56364",202165,"Alberto","Lim","R",19990516,"PHI",NA
"56367",202195,"Maxime","Cressy","R",19970508,"USA",201
"56410",202210,"Edris","Fetisleam","U",19990725,"ROU",NA
"56411",202235,"Jacopo","Berrettini","R",19981127,"ITA",193
"56412",202260,"Henri","Squire","R",20000927,"GER",196
"56413",202261,"Otto","Virtanen","R",20010621,"FIN",193
"56424",202262,"Filip Cristian","Jianu","R",20010918,"ROU",180
"56427",202269,"Justin","Barki","R",20000526,"INA",178
"56428",202320,"Beibit","Zhukayev","R",20001012,"KAZ",198
"56432",202335,"Raphael","Calzi","R",19970716,"LUX",180
"56433",202358,"Chun Hsin","Tseng","R",20010808,"TPE",175
"56441",202382,"Simen Sunde","Bratholm","R",19990304,"NOR",NA
"56442",202385,"Jenson","Brooksby","R",20001026,"USA",188
"56488",202400,"Alastair","Gray","R",19980622,"GBR",193
"56489",202475,"Philip","Henning","R",20001110,"RSA",NA
"56492",205734,"Thiago","Seyboth Wild","R",20000310,"BRA",185
"56525",206173,"Jannik","Sinner","R",20010816,"ITA",191
"56793",206470,"Cezar","Cretu","R",20010424,"ROU",188
"56795",206499,"Aleksandar","Kovacevic","R",19980829,"USA",183
"56811",206589,"Gabi Adrian","Boitan","R",19990711,"ROU",185
"56812",206600,"Zura","Tkemaladze","R",20000604,"GEO",188
"56813",206681,"Fabian","Marozsan","R",19991008,"HUN",193
"56847",206703,"Paul","Jubb","R",19991031,"GBR",180
"56850",206716,"Lukas","Hellum Lilleengen","R",20001115,"NOR",180
"56851",206748,"Giulio","Zeppieri","L",20011207,"ITA",183
"56857",206750,"Daniil","Glinka","L",20000512,"EST",188
"56858",206782,"Demetris","Azoides","U",20001009,"GRE",NA
"56859",206909,"Brandon","Nakashima","R",20010803,"USA",188
"56955",207129,"Yanki","Erel","L",20000925,"TUR",178
"56956",207132,"Ki Lung","Ng","R",20010801,"HKG",NA
"56957",207134,"Fitriadi","M Rifqi","R",19990123,"INA",175
"56960",207139,"Palaphoom","Kovapitukted","R",19991205,"THA",178
"56962",207182,"Emilio","Nava","R",20011202,"USA",185
"56965",207213,"Duje","Ajdukovic","R",20010205,"CRO",188
"56971",207249,"Alexandros","Skorilas","R",20000316,"GRE",185
"56972",207352,"Bu","Yunchaokete","R",20020119,"CHN",185
"56982",207411,"Jesper","De Jong","R",20000531,"NED",180
"56984",207415,"Daniel","Michalski","R",20000111,"POL",180
"56985",207461,"Mousa","Alkotop","U",19980625,"JOR",NA
"56986",207494,"Dalibor","Svrcina","R",20021002,"CZE",178
"56988",207518,"Lorenzo","Musetti","R",20020303,"ITA",185
"57122",207608,"Timofey","Skatov","R",20010121,"KAZ",175
"57130",207660,"Nicholas David","Ionel","R",20021012,"ROU",NA
"57132",207669,"Robert","Strombachs","R",19990915,"LAT",191
"57136",207678,"Juan Manuel","Cerundolo","L",20011115,"ARG",183
"57153",207680,"Facundo","Diaz Acosta","L",20001215,"ARG",183
"57171",207681,"Francisco","Comesana","R",20001006,"ARG",178
"57175",207686,"Alexander","Shevchenko","R",20001129,"KAZ",185
"57213",207733,"Jack","Draper","L",20011222,"GBR",193
"57292",207736,"Arklon","Huertas Del Pino","R",19940716,"PER",183
"57293",207772,"Yuttana","Charoenphon","R",20000814,"THA",178
