"","player_id","name_first","name_last","hand","dob","ioc","height"
"268",100268,"Denis","Naegelen","R",19520314,"FRA",NA
"269",100269,"Joe","Garcia","R",19520317,"USA",NA
"270",100270,"Anand","Amritraj","R",19520320,"IND",185
"271",100271,"Jean Francois","Caujolle","L",19520331,"FRA",NA
"272",100272,"Sandy","Mayer","R",19520405,"USA",178
"273",100273,"Kim","Warwick","R",19520408,"AUS",183
"274",100274,"Eric","Deblicker","R",19520417,"FRA",178
"275",100275,"Hartmut","Kirchhubel","R",19520423,"GER",NA
"276",100276,"Terry","Moor","L",19520423,"USA",178
"277",100277,"Jacques","Thamin","R",19520523,"FRA",NA
"278",100278,"Frank","Gebert","R",19520611,"GER",NA
"279",100279,"Mike","Cahill","R",19520617,"USA",183
"280",100280,"Wojtek","Fibak","R",19520803,"POL",183
"281",100281,"Sashi","Menon","R",19520809,"IND",180
"282",100282,"Guillermo","Vilas","L",19520817,"ARG",180
"283",100283,"Andre","Zietsmann","R",19520819,"RSA",NA
"284",100284,"Jimmy","Connors","L",19520902,"USA",178
"285",100285,"Rod","Frawley","R",19520908,"AUS",185
"286",100286,"Harold","Solomon","R",19520917,"USA",168
"287",100287,"Robin","Drysdale","R",19520918,"GBR",NA
"288",100288,"Tenny","Svensson","R",19520921,"SWE",NA
"289",100289,"Byron","Bertram","R",19521029,"RSA",NA
"290",100290,"Timothy","Noonan","R",19521031,"USA",NA
"291",100291,"Ian","Harris","R",19521116,"USA",NA
"292",100292,"Alvaro","Fillol","R",19521204,"CHI",178
"293",100293,"John","Marks","R",19521209,"AUS",NA
"294",100294,"Rejean","Genois","R",19521230,"CAN",175
"295",100295,"Richard","Legendre","R",19530119,"CAN",NA
"296",100296,"Chris","Gunning","R",19530207,"NZL",NA
"297",100297,"Corrado","Barazzutti","R",19530219,"ITA",178
"298",100298,"George","Hardie","L",19530219,"USA",NA
"299",100299,"James Chico","Hagey","R",19530225,"USA",NA
"300",100300,"Jose","Higueras","R",19530301,"ESP",178
