tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2004-314,Gstaad,Clay,32,A,20040705,296,101820,104527,,WC,102886,102904,2,,6-3 7-6,3,QF,Marc Rosset,R,201,SUI,33.65913758,Stanislas Wawrinka,R,183,SUI,19.27173169,Frantisek Cermak,R,193,CZE,27.6386037,Leos Friedl,R,183,CZE,27.50718686,869,24,528,70,27,1515,24,1605,,,,,,,,,,,,,,,,,,,
2004-314,Gstaad,Clay,32,A,20040705,295,101932,101779,3,,103656,102287,,,W/O,3,QF,Jared Palmer,R,190,USA,33.01026694,Pavel Vizner,R,183,CZE,33.97399042,Albert Montanes,R,175,ESP,23.60574949,Albert Portas,R,188,ESP,30.63655031,26,1550,23,1625,489,77,97,556,,,,,,,,,,,,,,,,,,,
2004-314,Gstaad,Clay,32,A,20040705,294,102318,102092,,,103333,102836,,,6-3 6-4,3,QF,Andrei Pavel,R,183,ROU,30.4366872,Tom Vanhoudt,R,183,BEL,31.93702943,Ivo Karlovic,R,208,CRO,25.34976044,Rogier Wassen,R,190,NED,27.90417522,130,399,68,892,100,542,80,742,,,,,,,,,,,,,,,,,,,
2004-314,Gstaad,Clay,32,A,20040705,293,102233,101866,1,,102463,102984,,,6-1 6-3,3,R16,Leander Paes,R,178,IND,31.04996578,David Rikl,L,178,CZE,33.35249829,Lucas Arnold Ker,R,180,ARG,29.7303217,Martin Garcia,R,190,ARG,27.17590691,30,1440,31,1430,34,1385,56,981,,,,,,,,,,,,,,,,,,,
2004-314,Gstaad,Clay,32,A,20040705,292,102886,102904,2,,104076,104214,,,6-4 6-2,3,R16,Frantisek Cermak,R,193,CZE,27.6386037,Leos Friedl,R,183,CZE,27.50718686,Jose Acasuso,R,190,ARG,21.70841889,Igor Andreev,R,185,RUS,20.97741273,27,1515,24,1605,433,94,101,532,,,,,,,,,,,,,,,,,,,
2004-314,Gstaad,Clay,32,A,20040705,291,101932,101779,3,,103254,102306,,,6-4 6-7 7-6,3,R16,Jared Palmer,R,190,USA,33.01026694,Pavel Vizner,R,183,CZE,33.97399042,Yves Allegro,R,183,SUI,25.86447639,Michael Kohlmann,R,188,GER,30.48049281,26,1550,23,1625,40,1237,42,1190,,,,,,,,,,,,,,,,,,,
2004-314,Gstaad,Clay,32,A,20040705,290,102318,102092,,,103115,102664,4,,6-4 6-1,3,R16,Andrei Pavel,R,183,ROU,30.4366872,Tom Vanhoudt,R,183,BEL,31.93702943,Tomas Cibulec,R,180,CZE,26.46954141,Petr Pala,R,193,CZE,28.75838467,130,399,68,892,39,1246,28,1495,,,,,,,,,,,,,,,,,,,
2004-314,Gstaad,Clay,32,A,20040705,289,103333,102836,,,103105,103808,,AL,6-3 6-4,3,R16,Ivo Karlovic,R,208,CRO,25.34976044,Rogier Wassen,R,190,NED,27.90417522,Ruben Ramirez Hidalgo,R,183,ESP,26.49418207,Potito Starace,R,188,ITA,22.97604381,100,542,80,742,246,184,438,92,,,,,,,,,,,,,,,,,,,
2004-314,Gstaad,Clay,32,A,20040705,288,103656,102287,,,102567,102905,,WC,6-4 6-4,3,R16,Albert Montanes,R,175,ESP,23.60574949,Albert Portas,R,188,ESP,30.63655031,George Bastl,R,183,SUI,29.26214921,Stefan Koubek,L,175,AUT,27.50444901,489,77,97,556,583,58,147,340,,,,,,,,,,,,,,,,,,,
2004-314,Gstaad,Clay,32,A,20040705,287,102562,103285,,,103711,102881,,,6-1 6-4,3,R16,Jiri Novak,R,190,CZE,29.28952772,Radek Stepanek,R,185,CZE,25.60438056,Jaroslav Levinsky,R,196,CZE,23.39493498,David Skoch,R,183,CZE,27.6605065,41,1190,61,930,79,748,69,881,,,,,,,,,,,,,,,,,,,
