"player_id","name_first","name_last","hand","dob","ioc","height","Rating","Deviation","Volatility"
123755,"Daniel Elahi","Galan","R",19960618,"COL",191,1607.32273370085,70.466400965307,0.0599286569667441
123795,"Altug","Celikbilek","R",19960907,"TUR",183,1709.91961138757,160.669945095511,0.0600024597776635
123809,"Ivan","Gakhov","L",19961104,"RUS",191,1626.78281115926,216.132331179278,0.0600050924830283
123828,"Jan","Choinski","R",19960610,"GBR",196,1542.07934708099,159.254496484123,0.059999010034786
123896,"Matija","Pecotic","L",19890703,"CRO",185,1717.08915863712,244.112637920062,0.0599995531543665
123921,"Calvin","Hemery","R",19950128,"FRA",191,1371.82941807771,208.302689109309,0.0599916065099603
123961,"Murkel Alejandro","Dellien Velasco","R",19970916,"BOL",193,1397.72147017268,195.009770469748,0.0600059307864838
123965,"Rodrigo","Banzer","R",19970129,"BOL",NA,1438.02819729257,244.479840859218,0.0599981147833309
123983,"Nerman","Fatic","R",19941024,"BIH",191,1574.2277899959,178.63239046244,0.0599973949756405
124014,"Ernesto","Escobedo","R",19960704,"MEX",185,1436.11976585215,117.819942980202,0.0599552187459877
124040,"Colin","Sinclair","R",19941219,"NMI",188,1459.43591015064,244.572166390028,0.0599982807819265
124063,"Santiago","Maresca","U",19940914,"URU",NA,1449.64339424219,194.520037290392,0.0599960901667922
124079,"Pedro","Martinez","R",19970426,"ESP",185,1682.02612409614,69.3219778133115,0.0599380476702093
124116,"Sebastian","Ofner","R",19960512,"AUT",191,1710.12054719727,63.9192986510819,0.0599857114602746
124126,"Sarp","Agabigun","R",19970612,"TUR",178,1662.31089499278,290.318961981936,0.0599996631637916
124186,"Alexandre","Muller","R",19970201,"FRA",183,1713.13794687994,75.2552173067157,0.0599937947637754
124187,"Reilly","Opelka","R",19970828,"USA",211,1751.35653568452,88.0494549814439,0.0601515525658075
125571,"Christian","Garay","U",19960218,"PUR",NA,1520.8459136479,197.871311784965,0.0599967696447467
125781,"Rogelio","Siller","R",19950711,"MEX",NA,1562.63730834511,306.710070261932,0.0599993079086968
125802,"Ilya","Ivashka","R",19940224,"BLR",193,1724.85565496146,68.7293724251881,0.059952314404266
125842,"Adam","Moundir","R",19950426,"MAR",191,1404.09637343614,208.496316337379,0.0599965269611911
126094,"Andrey","Rublev","R",19971020,"RUS",188,1893.16891253966,60.9863434520926,0.0599389110641874
126106,"Ryan","Peniston","L",19951110,"GBR",180,1720.3108476267,125.953771839563,0.0600055723578417
126107,"Michael","Geerts","R",19950117,"BEL",178,1583.67446503089,196.876559814379,0.0599971189970058
126120,"Nino","Serdarusic","R",19961213,"CRO",191,1421.40717372284,189.706281309679,0.0599926848750866
126127,"Benjamin","Bonzi","R",19960609,"FRA",183,1794.82112398751,91.0185529877548,0.060100331951037
126128,"Roman","Safiullin","R",19970807,"RUS",185,1792.84876027639,66.9358266370366,0.0600209702094832
126129,"Billy","Harris","R",19950125,"GBR",193,1714.15332894497,109.364228429718,0.0599925819083187
126149,"Gianluca","Mager","R",19941201,"ITA",188,1676.3959083875,76.0556083797281,0.059971420912449
126156,"Antoine","Hoang","R",19951104,"FRA",183,1630.51670784871,118.023168655483,0.0599928311897317
126174,"Youssef","Hossam","R",19980603,"EGY",178,1579.99547648645,235.3831952681,0.0599983069363296
126190,"Nicolas","Alvarez","R",19960608,"PER",185,1510.17669888031,151.632463991722,0.0599969125345392
126197,"Orlando","Luz","R",19980208,"BRA",180,1771.48748313331,287.375906490114,0.0600045899617995
126203,"Taylor","Fritz","R",19971028,"USA",196,2037.75266475567,64.2126793684358,0.0600142645391868
126204,"Gerardo","Lopez Villasenor","R",19950512,"MEX",191,1497.51219313906,158.009260508788,0.0600065681001051
126205,"Tommy","Paul","R",19970517,"USA",185,1961.80738980493,62.8893574863801,0.0599105871326818
126207,"Frances","Tiafoe","R",19980120,"USA",188,1863.8998600409,62.1927805144644,0.0601522520458818
126209,"Peter","Bertran","R",19960305,"DOM",183,1476.22010323957,239.430440157266,0.0600013879462775
126214,"Alejandro","Tabilo","L",19970602,"CHI",188,1801.24585067575,63.3684479505256,0.0600512622769862
126237,"Gian Marco","Moroni","R",19980213,"ITA",185,1456.05781184116,190.424418242361,0.0599968788578157
126239,"Arthur","Rinderknech","R",19950723,"FRA",196,1747.63399837624,66.368756796384,0.0599128405324747
126340,"Viktor","Durasovic","R",19970319,"NOR",185,1509.91304463165,133.617248108704,0.0600028852492912
126409,"Hugo","Grenier","R",19960323,"FRA",196,1563.18667923151,109.535878926475,0.059997954049545
126473,"Aljaz","Radinski","R",19950608,"SLO",188,1662.31089499278,290.318961981936,0.0599996631637916
126502,"Luis Diego","Chavez Villalpando","U",19951024,"ESP",NA,1694.33616351108,260.820350031401,0.0599995271675328
126504,"Andrea","Pellegrino","R",19970323,"ITA",185,1583.754395902,230.523152534253,0.0599997097903045
126523,"Bernabe","Zapata Miralles","R",19970112,"ESP",183,1592.86545855781,75.1095419449467,0.0600186105733082
126526,"Soren","Hess Olesen","R",19910109,"DEN",NA,1429.18210330279,190.440710709247,0.0599947748283989
126530,"Peter","Bothwell","R",19950928,"IRL",NA,1521.71132451575,229.378601172833,0.0599980453380929
126535,"Carlos","Taberner","R",19970808,"ESP",183,1589.05392693668,128.585353693499,0.0599635165271116
126555,"Tung Lin","Wu","R",19980512,"TPE",188,1704.345745868,139.710982717045,0.0599988931750029
126609,"Patrik","Niklas Salminen","L",19970305,"FIN",188,1415.7162691519,237.864749890219,0.060005665728719
126610,"Matteo","Berrettini","R",19960412,"ITA",196,1955.16165265127,72.5720315505263,0.0601042420401377
126613,"Bogdan","Borza","L",19970405,"ROU",NA,1595.26953280444,293.828562861371,0.0599992352829939
126623,"Alexander","Erler","R",19971027,"AUT",193,1730.84939219817,246.662911181579,0.0599997616421685
126627,"Johan","Nikles","R",19970323,"SUI",173,1387.28420615139,224.989820750222,0.059996993841341
126646,"Tim","Van Rijthoven","R",19970424,"NED",188,1675.59035227017,141.890633562777,0.0601162674803174
126652,"Jay","Clarke","R",19980727,"GBR",183,1425.11854093856,152.043266853528,0.0599907385104959
126663,"Juan Pablo","Ficovich","R",19970124,"ARG",191,1659.73031924471,246.209242386449,0.0600009482371012
126762,"Aleksandre","Bakshi","L",19970715,"GEO",180,1661.2466133732,200.878277641739,0.0599989321648475
126774,"Stefanos","Tsitsipas","R",19980812,"GRE",193,1960.44224384426,60.684935007196,0.060062065548215
126845,"Max","Purcell","R",19980403,"AUS",185,1694.59826434545,66.4188859533217,0.0600517480174395
126846,"Aleksandar","Vukic","R",19960406,"AUS",188,1762.64450947641,65.3870996345566,0.0600363948604907
126939,"Khumoun","Sultanov","R",19981027,"UZB",180,1583.33432671051,189.57688545071,0.0599978052311509
126952,"Soon Woo","Kwon","R",19971202,"KOR",180,1691.13397670221,92.1836352442452,0.0600085390059738
127143,"Jirat","Navasirisomboon","R",19961117,"THA",175,1451.78558010057,208.36631016681,0.0600024809802769
127157,"Daniel","Altmaier","R",19980912,"GER",188,1657.31433440608,77.9251206993097,0.0600288237737924
127300,"Jurabek","Karimov","R",19980604,"UZB",NA,1895.58913604064,243.590312208827,0.0600095664407222
127339,"Borna","Gojo","R",19980227,"CRO",196,1790.18266836187,104.078171404734,0.0600186874406215
127570,"Rodrigo","Arus","U",19950220,"URU",NA,1379.16751842748,248.8154530759,0.0600024673322011
127760,"Lukas","Klein","R",19980322,"SVK",193,1677.80497062724,92.6452243365855,0.0599852465061341
128034,"Hubert","Hurkacz","R",19970211,"POL",196,1954.7192908595,70.3374067472237,0.0601838868943708
131905,"Manuel","Guinard","R",19951115,"FRA",198,1645.58981009103,165.711428249324,0.0600028925383352
131934,"Andrea","Vavassori","R",19950505,"ITA",193,1757.30793955376,107.236682458279,0.0599963226285836
131951,"Daniel","Cukierman","R",19950709,"ISR",NA,1514.86528482363,163.305105964425,0.0599943762000018
132283,"Lorenzo","Sonego","R",19950511,"ITA",191,1750.58915005784,65.148721905743,0.0600893898574656
132686,"Nuno","Borges","R",19970219,"POR",185,1752.85965170479,70.236923731713,0.0600360494127218
133018,"Michail","Pervolarakis","R",19960606,"GRE",193,1321.97978228959,159.871041942712,0.0599931734545682
133297,"Yosuke","Watanuki","R",19980412,"JPN",180,1750.82663861735,103.225143640537,0.0599777725771208
133430,"Denis","Shapovalov","L",19990415,"CAN",185,1855.21890412669,66.64311424069,0.0599747109906394
133835,"Gijs","Brouwer","L",19960314,"NED",191,1749.31924762916,98.810887273823,0.0599918907186251
133933,"Thomas Yaka Kofi","Setodji","R",19951013,"TOG",183,1468.74538456604,208.417274463804,0.0599986066612439
133975,"Benjamin","Hassan","R",19950204,"LBN",183,1638.25832703299,117.775317553555,0.0599857332111131
134087,"Johannes","Ingildsen","R",19970701,"DEN",15,1344.66008661391,238.065526885203,0.0600014647337189
134120,"Kuan Yi","Lee","R",19960909,"TPE",178,1490.64451475438,210.722152030085,0.0600084619310911
134217,"Skyler","Butts","R",19930918,"HKG",178,1662.31089499278,290.318961981936,0.0599996631637916
134302,"Mantas","Bugailiskis","R",19960502,"LTU",NA,1662.31089499278,290.318961981936,0.0599996631637916
134457,"Nicolas","Moreno De Alboran","R",19970714,"USA",185,1599.26294364368,110.390452651767,0.0599958502183316
134472,"Antoine","Bellier","L",19961018,"SUI",196,1774.36270258398,166.491838107978,0.0600262682848778
134677,"Juan","Borba","R",19960412,"PAR",NA,1046.33583231319,251.550240779601,0.0599994949222381
134770,"Casper","Ruud","R",19981222,"NOR",183,1899.22769618945,62.6114769993849,0.0600255998287793
134868,"Tallon","Griekspoor","R",19960702,"NED",188,1867.79786090629,68.0576700822483,0.0600269527893248
134886,"Sharmal","Dissanayake","R",19960514,"SRI",NA,1372.56096622767,214.067658623618,0.0600020695232735
136440,"Dominik","Koepfer","L",19940429,"GER",180,1771.02734219676,77.0156995293203,0.060004087041009
137018,"Ayed","Zatar","R",19960329,"PAR",NA,1174.52694419398,208.074165492044,0.0600003832665906
138485,"Conner","Huertas Del Pino","R",19951220,"PER",188,1662.31089499278,290.318961981936,0.0599996631637916
138845,"Anthony Jackie","Tang","R",19981126,"HKG",NA,1620.09430007383,273.222771901334,0.0599990570765492
138846,"Hong Kit Jack","Wong","R",19980830,"HKG",NA,1457.34596142879,188.61803629939,0.059998126900795
144642,"Tomas","Barrios Vera","R",19971210,"CHI",191,1541.0954254931,116.511489597903,0.0599898005880544
144645,"Zdenek","Kolar","R",19961009,"CZE",183,1619.62893512425,211.209465481247,0.0599994495612592
144650,"Rhett","Purcell","R",19960206,"NZL",191,1582.83797783099,288.855894274933,0.0599990915650302
144681,"Niki","Kaliyanda Poonacha","R",19950427,"IND",191,1649.57180092369,271.565285062723,0.0599992551773641
144684,"Alex","Molcan","L",19971201,"SVK",178,1805.2138351692,87.5263833840929,0.0599887855636801
144707,"Mikael","Ymer","R",19980909,"SWE",183,1785.19128974646,64.8870666143358,0.0599569375078051
144719,"Jaume","Munar","R",19970505,"ESP",183,1653.77081407749,74.0887225058573,0.0598617118517937
144748,"Kris","Van Wyk","R",19960929,"RSA",185,1276.51368264011,224.295666035554,0.060000477770381
144750,"Lloyd","Harris","R",19970224,"RSA",193,1678.37368990584,95.9873226851113,0.0600142163959338
144751,"Rigele","Te","R",19971009,"CHN",188,1440.42795199575,181.119616594108,0.0599995774531222
144760,"Amine","Ahouda","R",19970911,"MAR",185,1483.57839465627,163.393589125389,0.0600032590597971
144773,"Jose","Olivares","R",19970108,"DOM",NA,1329.39396774439,198.497325742824,0.0599971268115176
144775,"Linh Giang","Trinh","R",19970803,"VIE",183,1118.8613282494,241.612950239641,0.0599996653891679
144797,"Carl","Soderlund","R",19970603,"SWE",188,1564.89059105323,249.4341332925,0.0599984204247104
144799,"Miguel Angel","Este","U",19981111,"VEN",NA,1529.1343960611,251.763728048678,0.059999448185189
144813,"Benjamin","Hannestad","R",19970214,"DEN",NA,1431.40208950329,209.982574410619,0.0599981673681977
144814,"Eero","Vasa","R",19970201,"FIN",185,1253.51110119583,215.497722754183,0.0599973722243582
144817,"Marc Andrea","Huesler","L",19960624,"SUI",196,1620.25685642283,94.345321669341,0.0600630579075579
144821,"Genaro Alberto","Olivieri","R",19980804,"ARG",175,1836.80481796366,239.931807437229,0.0600013607022308
144826,"Aziz","Dougaz","L",19970326,"TUN",188,1405.72393904063,174.944589915456,0.0600106433171692
144841,"Christian","Sigsgaard","R",19970314,"DEN",188,1390.99020034562,198.167886940321,0.0600183373298892
144869,"Tomas Martin","Etcheverry","R",19990718,"ARG",196,1792.96711780454,62.876131141103,0.0600497955418351
144870,"Federico Agustin","Gomez","R",19961126,"ARG",191,1583.22265477878,230.094030010562,0.0600026466442892
144895,"Corentin","Moutet","L",19990419,"FRA",180,1716.17565977447,73.0980328725217,0.0601066334112638
144923,"Louis","Wessels","R",19980827,"GER",198,1457.42214068806,275.231543246107,0.059997295709128
144932,"Kristjan","Tamm","R",19980616,"EST",185,1270.56749928454,179.683030120242,0.0600032382700618
144949,"Menelaos","Efstathiou","R",19990302,"CYP",183,1266.03972826955,199.508876402466,0.0599954036507872
144985,"Ergi","Kirkin","R",19990127,"TUR",180,1667.34091501252,233.190627077869,0.0599990936528769
149282,"Nicolai","Budkov Kjaer","R",20060901,"NOR",188,1507.69134008555,209.267214619775,0.0599989863338635
149283,"Freddy","Murray","U",20030721,"IRL",NA,1662.31089499278,290.318961981936,0.0599996631637916
149285,"Mustapha","El Natour","U",20041101,"LBN",NA,1662.31089499278,290.318961981936,0.0599996631637916
149843,"Conor","Gannon","U",20020606,"IRL",NA,1155.40430150117,239.200502323757,0.0600047481663243
1100000,"Felix","Auger Aliassime","R",20000808,"CAN",193,1878.05843835623,64.2960043282367,0.0601125949254008
1100005,"Ugo","Humbert","L",19980626,"FRA",188,1932.18236825602,59.6550511251731,0.0602720056731701
1100008,"Alexis","Galarneau","R",19990302,"CAN",180,1824.30192777592,206.451721157092,0.0600043079673126
1100014,"Digvijaypratap","Singh","R",20000602,"IND",191,1662.31089499278,290.318961981936,0.0599996631637916
1100031,"Lucas","Catarina","R",19960826,"MON",185,1494.90546211868,218.81824063384,0.0600005556968047
1100059,"Yibing","Wu","R",19991014,"CHN",183,1760.39104170751,100.847440918756,0.0600172708483934
1100075,"Yshai","Oliel","L",20000105,"ISR",188,1540.24448165284,163.733761036187,0.0600033652905185
1100095,"Nicola","Kuhn","R",20000320,"GER",185,1546.34274971489,154.373351136503,0.0599915137466899
1100116,"Camilo","Ugo Carabelli","R",19990617,"ARG",185,1547.56168876144,127.630934199187,0.0599951752118826
1100175,"Miomir","Kecmanovic","R",19990831,"SRB",183,1779.98049251098,63.0964567562939,0.0598767716777166
1100214,"Alan Fernando","Rubio Fierros","R",19990203,"MEX",175,1468.85711408462,218.325314809432,0.0599971540702144
1100218,"Mate","Valkusz","R",19980813,"HUN",183,1458.22807017421,168.874660640299,0.0599956830924586
1100221,"Alejandro","Davidovich Fokina","R",19990605,"ESP",183,1802.33448891731,67.6973340673939,0.0600041125587712
1100240,"Vit","Kopriva","R",19970615,"CZE",178,1500.4565694152,122.312702842885,0.0599959133023136
1100247,"Alexandar","Lazarov","R",19971106,"BUL",191,1554.65506553544,159.768128347761,0.0599928382298096
1100259,"Ugo","Blanchet","R",19990105,"FRA",175,1619.84537135463,223.80166411324,0.0600002047689394
1100267,"Zizou","Bergs","R",19990603,"BEL",185,1758.8235771301,70.8229941135143,0.0599944286396242
1100270,"Alex","Knaff","R",19971126,"LUX",193,1591.03642080778,156.831775860909,0.0599975246677873
1100272,"Jean Jacques","Rakotohasy","L",19940823,"MAD",NA,1636.34400609684,276.035456345778,0.0599984537916979
1100273,"Hady","Habib","R",19980821,"LIB",188,1638.28765877025,161.00918465257,0.0600153511990897
1100274,"Alex","Diaz","R",19970802,"PUR",NA,1356.04119583116,220.887887565029,0.0600026585624433
1100278,"Simon","Carr","R",19991107,"IRL",183,1296.16239946084,214.697196705526,0.0599974282848934
1100279,"Osgar","Ohoisin","R",19960903,"IRL",193,1406.23783722091,194.276678701164,0.0599953408494147
1100282,"Alex","De Minaur","R",19990217,"AUS",183,1992.07778130855,67.1987804354941,0.0599967694485999
1100297,"Aziz","Ouakaa","R",19990807,"TUN",185,1414.92801441027,253.03662885951,0.060001969710084
1100303,"Pavel","Kotov","R",19981118,"RUS",191,1702.55159088834,71.3381711511793,0.0599864365856327
1100318,"Yu Hsiou","Hsu","R",19990402,"TPE",178,1778.37619082386,159.370848001174,0.0600015382961629
1100325,"Emil","Ruusuvuori","R",19990402,"FIN",188,1819.40770732439,65.2706426129276,0.0598804601082208
1100329,"Remy","Bertola","R",19980831,"SUI",175,1634.22383326702,277.880812660295,0.0599992302804701
1100335,"Felipe","Meligeni Alves","R",19980219,"BRA",185,1571.64768735283,120.108951564564,0.0599856891978332
1100374,"Nicolas","Alvarez Varona","R",20010518,"ESP",188,1598.47420485776,227.362480154234,0.059998545706252
1100384,"Hugo","Gaston","L",20000926,"FRA",173,1712.15967616677,75.0473914334082,0.0600701593154049
1100390,"Kacper","Zuk","R",19990121,"POL",183,1572.32219662518,172.682703090667,0.0599994339852437
1100416,"August","Holmgren","R",19980422,"DEN",188,1640.29891314057,157.977641094585,0.0599997737069086
1100436,"Zsombor","Piros","R",19991013,"HUN",180,1824.78636568179,138.716710051065,0.0599963438595813
1100443,"Adam","Walton","R",19990417,"AUS",183,1414.029460979,126.21795611703,0.0599928962361151
1100460,"John Bryan Decasa","Otico","R",19990625,"PHI",NA,1495.85389489098,209.646577564722,0.0600002087866409
1100473,"Valentin","Vacherot","R",19981116,"MON",193,1473.03885546069,157.918537807962,0.0600063945873027
1100484,"Rudolf","Molleker","R",20001026,"GER",188,1559.41843514766,150.718194627041,0.0599873045287625
1100514,"Jurij","Rodionov","L",19990516,"AUT",191,1651.60699083151,107.083930286359,0.0600082674668599
1100516,"Patrick","Kypson","R",19991028,"USA",188,1631.40443413737,171.881202853733,0.0600129468558132
1100537,"Nicolas","Xiviller","R",19981111,"URU",NA,1619.12219502563,286.573151432706,0.0599992606624538
1100550,"Vladyslav","Orlov","R",19950517,"UKR",188,1615.06837670029,180.881421924237,0.059996457713015
1100553,"Alen","Avidzba","R",20000224,"RUS",NA,1551.19243419387,256.41981918056,0.0599984750666623
1100572,"Nick","Hardt","R",20000920,"DOM",185,1466.40497312405,187.782887745464,0.059994412850586
1100574,"Alexander","Donski","R",19980801,"BUL",188,1560.89350625047,260.135388301674,0.0599989709524334
1100575,"Johannes","Seeman","R",20000705,"EST",191,1662.31089499278,290.318961981936,0.0599996631637916
1100587,"Brandon","Holt","R",19980406,"USA",185,1485.87154541068,163.444756752674,0.0599979755215935
1100611,"Elliot","Benchetrit","R",19981002,"MAR",193,1415.93791146194,169.810646741841,0.0599913905638123
1100615,"Alexei","Popyrin","R",19990805,"AUS",196,1889.45070695924,64.1345268091778,0.0601668568524053
1100619,"Sebastian","Arcila","U",19980626,"PUR",NA,1343.78051861814,225.873846046828,0.0599978959138937
1100620,"Ignacio","Garcia","U",19990518,"PUR",NA,1110.64877943267,235.090794034364,0.0600035817350204
1100621,"Bruno","Britez","R",19980523,"PAR",NA,1401.07540756479,216.53416692177,0.0599969000701361
1100622,"Hernando Jose","Escurra Isnardi","R",19971213,"PAR",183,1343.64809691541,251.946498301791,0.0600006181338136
1100624,"Sebastian","Korda","R",20000705,"USA",196,1955.75183764818,57.470310475774,0.0599845606994406
1100647,"Sho","Shimabukuro","R",19970730,"JPN",180,1531.63283678645,132.726009465612,0.0599949799459671
1100670,"J J","Wolf","R",19981221,"USA",183,1662.28012534181,78.6071920642071,0.0599393559810568
1100672,"Sergey","Fomin","R",20010201,"UZB",180,1366.6301149094,190.816269691097,0.060000538015411
1100677,"Rio","Noguchi","R",19981228,"JPN",168,1596.83279609625,231.962079114881,0.0599983291906845
1100702,"Sina","Moghimi","U",20010727,"IRI",NA,1491.21584775024,240.378357147262,0.0599981795179117
1100711,"Nicolas","Mejia","R",20000211,"COL",183,1433.46741679823,147.2696394309,0.0600064494380117
1100748,"Andres","Andrade","R",19981214,"ECU",180,1513.87415042088,220.023142397706,0.0599975037065079
1101995,"Cayetano","March","R",20000703,"ECU",175,1563.12204389458,228.480985885333,0.059998987728894
1102058,"Thiago Agustin","Tirante","R",20010410,"ARG",185,1693.38673984405,113.4104478599,0.0599929898285672
1102065,"Petros","Tsitsipas","R",20000727,"GRE",185,1484.64588922565,197.85225345801,0.0599934579281284
1102075,"Adria","Soriano Barrera","R",19990602,"COL",191,1468.63972950825,209.935518109521,0.0599967205813559
1102090,"Adrian","Andreev","R",20010512,"BUL",175,1504.06109638453,161.611630333908,0.0599969889601397
1102103,"Francisco","Cerundolo","R",19980813,"ARG",185,1848.5230957683,64.6113748726054,0.060168280443761
1102104,"Sebastian","Baez","R",20001228,"ARG",170,1759.71310512848,71.3953365618754,0.0600797257353515
1102120,"Rowland","Phillips","R",19940123,"JAM",NA,1352.85718170712,167.558173718006,0.0599989903041172
1102122,"Yuta","Shimizu","L",19990609,"JPN",163,1413.33850593377,254.060128726514,0.059999761841416
1102165,"Alberto","Lim","R",19990516,"PHI",NA,1346.36383877629,207.345212375735,0.0599999524088318
1102195,"Maxime","Cressy","R",19970508,"USA",201,1627.91386085877,91.572668663518,0.0600460625685707
1102210,"Edris","Fetisleam","U",19990725,"ROU",NA,1662.31089499278,290.318961981936,0.0599996631637916
1102235,"Jacopo","Berrettini","R",19981127,"ITA",193,1728.12400821946,247.644807968791,0.0599997401203648
1102260,"Henri","Squire","R",20000927,"GER",196,1511.9577853115,178.356475583224,0.059995995327219
1102261,"Otto","Virtanen","R",20010621,"FIN",193,1691.62213161654,97.7994595529138,0.0599947570736846
1102262,"Filip Cristian","Jianu","R",20010918,"ROU",180,1714.71343183989,212.533495323769,0.0600059496533972
1102269,"Justin","Barki","R",20000526,"INA",178,1440.5702085425,231.681507291448,0.0599981612249563
1102320,"Beibit","Zhukayev","R",20001012,"KAZ",198,1749.57865943126,155.289716308214,0.0600031983361055
1102335,"Raphael","Calzi","R",19970716,"LUX",180,1662.31089499278,290.318961981936,0.0599996631637916
1102358,"Chun Hsin","Tseng","R",20010808,"TPE",175,1448.46602386834,115.186170761836,0.0599870369235876
1102382,"Simen Sunde","Bratholm","R",19990304,"NOR",NA,1248.49197365241,229.18781788946,0.0599988045413526
1102385,"Jenson","Brooksby","R",20001026,"USA",188,1874.84167757592,70.3270668620343,0.0599582813670103
1102400,"Alastair","Gray","R",19980622,"GBR",193,1502.0244778411,222.137374533265,0.0599986243998211
1102475,"Philip","Henning","R",20001110,"RSA",NA,1412.15991471229,170.585013639207,0.0600010174905436
1105734,"Thiago","Seyboth Wild","R",20000310,"BRA",185,1744.83490076192,72.0147506749136,0.060013636965552
1106173,"Jannik","Sinner","R",20010816,"ITA",191,2297.9880314574,71.5037484674993,0.0600271895560084
1106470,"Cezar","Cretu","R",20010424,"ROU",188,1764.90838197244,228.93770759383,0.0599999993320889
1106499,"Aleksandar","Kovacevic","R",19980829,"USA",183,1606.15995198916,80.9688702598989,0.0599948115536602
1106589,"Gabi Adrian","Boitan","R",19990711,"ROU",185,1500.48935545329,226.623289364523,0.0599972845509615
1106600,"Zura","Tkemaladze","R",20000604,"GEO",188,1328.89931907237,210.669216086158,0.060000141601467
1106681,"Fabian","Marozsan","R",19991008,"HUN",193,1784.00766391247,67.855165209381,0.0600678042019222
1106703,"Paul","Jubb","R",19991031,"GBR",180,1682.56623072336,168.75517363711,0.0600057253641843
1106716,"Lukas","Hellum Lilleengen","R",20001115,"NOR",180,1445.21320864727,250.000633679028,0.0600001646475543
1106748,"Giulio","Zeppieri","L",20011207,"ITA",183,1610.88264549017,117.743693085493,0.0600272603683234
1106750,"Daniil","Glinka","L",20000512,"EST",188,1537.91436868495,232.41119024134,0.0599985764849935
1106782,"Demetris","Azoides","U",20001009,"GRE",NA,1875.49553314934,282.821295442541,0.0600027664140681
1106909,"Brandon","Nakashima","R",20010803,"USA",188,1821.09446079913,62.5509319896016,0.0598675270170016
1107129,"Yanki","Erel","L",20000925,"TUR",178,1303.08958593303,234.461258003694,0.0600015746845889
1107132,"Ki Lung","Ng","R",20010801,"HKG",NA,1358.83610700823,234.195853693101,0.0599984316895047
1107134,"Fitriadi","M Rifqi","R",19990123,"INA",175,1494.72284522325,200.916105449668,0.0600010946114975
1107139,"Palaphoom","Kovapitukted","R",19991205,"THA",178,1587.45093210527,193.779939456003,0.0599988922558581
1107182,"Emilio","Nava","R",20011202,"USA",185,1518.11148442862,133.004447760626,0.0599973516648979
1107213,"Duje","Ajdukovic","R",20010205,"CRO",188,1612.55982637028,132.118068620103,0.0600508921977416
1107249,"Alexandros","Skorilas","R",20000316,"GRE",185,1552.51181275398,241.79475595072,0.0599984338832696
1107352,"Bu","Yunchaokete","R",20020119,"CHN",185,1890.18552296612,107.070873172263,0.0600275142897248
1107411,"Jesper","De Jong","R",20000531,"NED",180,1654.03238988645,171.516406665841,0.0600029305138919
1107415,"Daniel","Michalski","R",20000111,"POL",180,1417.89892713211,193.336256815984,0.059999098023163
1107461,"Mousa","Alkotop","U",19980625,"JOR",NA,1565.70713728992,253.205876566488,0.0599984767210097
1107494,"Dalibor","Svrcina","R",20021002,"CZE",178,1558.73892609996,169.656880397215,0.0599958596903524
1107518,"Lorenzo","Musetti","R",20020303,"ITA",185,1896.11922030381,65.8513215018614,0.0601563337516868
1107608,"Timofey","Skatov","R",20010121,"KAZ",175,1790.93722519108,116.877472896265,0.0599978753943446
1107660,"Nicholas David","Ionel","R",20021012,"ROU",NA,1582.62464518868,191.632922072529,0.0599965347730154
1107669,"Robert","Strombachs","R",19990915,"LAT",191,1495.07071544228,171.326671312315,0.0600065758881125
1107678,"Juan Manuel","Cerundolo","L",20011115,"ARG",183,1669.5692626763,97.0765067813346,0.060017784107776
1107680,"Facundo","Diaz Acosta","L",20001215,"ARG",183,1693.63091808214,81.1193738193507,0.0600525361127595
1107681,"Francisco","Comesana","R",20001006,"ARG",178,1714.36035278781,141.1451849461,0.0600207596162473
1107686,"Alexander","Shevchenko","R",20001129,"KAZ",185,1740.21447043188,67.4413865026065,0.0599515220635179
1107733,"Jack","Draper","L",20011222,"GBR",193,1981.6937699725,59.9816310957214,0.0599622494176418
1107736,"Arklon","Huertas Del Pino","R",19940716,"PER",183,1653.95998433012,274.515606008466,0.0599993379243551
1107772,"Yuttana","Charoenphon","R",20000814,"THA",178,1649.10618899748,220.558772296575,0.0599984468443952
1107797,"Jonas","Forejtek","R",20010310,"CZE",183,1816.31841376988,173.254556314436,0.0599970344167469
1107799,"Matheus","Pucinelli De Almeida","R",20010401,"BRA",183,1739.90602588187,193.33474123569,0.059996503684725
1107830,"Tomas","Machac","R",20001013,"CZE",183,1914.3821144241,61.9488053968062,0.0599896859813382
1107834,"Juan Alejandro","Hernandez Serrano","R",19990623,"MEX",175,1468.70152940038,236.410952286156,0.0599975477880845
1107841,"Muhammad","Shoaib","U",20020215,"PAK",NA,1328.86244226746,195.858642536785,0.0599959476495848
1107925,"Flavio","Cobolli","R",20020506,"ITA",183,1868.08703103342,63.3348092895672,0.0599410838193069
1107973,"Ainius","Sabaliauskas","L",20030726,"LTU",NA,1536.8378798228,269.625679498311,0.0599993187036369
1107985,"Jacob","Fearnley","R",20010715,"GBR",183,1719.97326190837,187.631956440213,0.0599983115569458
1107989,"Carlos","Alcaraz","R",20030505,"ESP",183,2153.76696883348,69.4101647680457,0.0602008632064358
1108004,"Harold","Mayot","R",20020204,"FRA",180,1621.17032416407,105.984409564568,0.0599858854809514
1108010,"Pablo","Llamas Ruiz","R",20021013,"ESP",188,1752.03597395097,143.466097737512,0.0599961566504389
1108013,"Dane","Sweeny","R",20010212,"AUS",170,1558.79799021827,178.830146979653,0.0599976679072745
