tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2005-301,Auckland,Hard,32,A,20050110,296,103254,102306,,,101327,101779,2,,7-6 3-6 7-6,3,QF,Yves Allegro,R,183,SUI,26.38193018,Michael Kohlmann,R,188,GER,30.99794661,Cyril Suk,R,180,CZE,37.94934976,Pavel Vizner,R,183,CZE,34.49144422,45,1285,44,1290,18,2075,20,1935,,,,,,,,,,,,,,,,,,,
2005-301,Auckland,Hard,32,A,20050110,295,102984,102251,4,,103428,102585,,,6-7 7-6 6-4,3,QF,Martin Garcia,R,190,ARG,27.69336071,Mariano Hood,L,178,ARG,31.40862423,Juan Ignacio Chela,R,190,ARG,25.36618754,Sebastian Prieto,R,180,ARG,29.64818617,52,1145,26,1670,37,1370,55,1115,,,,,,,,,,,,,,,,,,,
2005-301,Auckland,Hard,32,A,20050110,294,102388,102751,,,103219,102664,,,6-2 6-1,3,QF,Simon Aspelin,R,185,SWE,30.66940452,Todd Perry,R,175,AUS,28.81861739,Graydon Oliver,R,193,USA,26.57357974,Petr Pala,R,193,CZE,29.27583847,39,1352,36,1405,58,1084,40,1347,,,,,,,,,,,,,,,,,,,
2005-301,Auckland,Hard,32,A,20050110,293,102477,101675,1,,110685,104040,,WC,6-1 6-4,3,R16,Gaston Etlis,R,185,ARG,30.18480493,Martin Rodriguez,R,178,ARG,35.06365503,Gd Jones,R,183,NZL,18.77891855,Adam Thompson,R,,NZL,22.45585216,17,2130,15,2260,1754,1,706,41,,,,,,,,,,,,,,,,,,,
2005-301,Auckland,Hard,32,A,20050110,292,101327,101779,2,,103115,103103,,,6-4 6-3,3,R16,Cyril Suk,R,180,CZE,37.94934976,Pavel Vizner,R,183,CZE,34.49144422,Tomas Cibulec,R,180,CZE,26.98699521,Dominik Hrbaty,R,183,SVK,27.01711157,18,2075,20,1935,72,935,54,1124,,,,,,,,,,,,,,,,,,,
2005-301,Auckland,Hard,32,A,20050110,291,103219,102664,,,103080,103459,3,,6-3 7-6,3,R16,Graydon Oliver,R,193,USA,26.57357974,Petr Pala,R,193,CZE,29.27583847,Paul Hanley,R,183,AUS,27.16221766,Jordan Kerr,R,180,AUS,25.21013005,58,1084,40,1347,14,2340,59,1067,,,,,,,,,,,,,,,,,,,
2005-301,Auckland,Hard,32,A,20050110,290,102984,102251,4,,102860,101937,,,6-3 7-6,3,R16,Martin Garcia,R,190,ARG,27.69336071,Mariano Hood,L,178,ARG,31.40862423,Agustin Calleri,R,183,ARG,28.32306639,Robbie Koenig,R,173,RSA,33.51950719,52,1145,26,1670,108,535,57,1105,,,,,,,,,,,,,,,,,,,
2005-301,Auckland,Hard,32,A,20050110,289,103254,102306,,,103898,102642,,,6-3 6-3,3,R16,Yves Allegro,R,183,SUI,26.38193018,Michael Kohlmann,R,188,GER,30.99794661,Julien Benneteau,R,185,FRA,23.05817933,Cyril Saulnier,R,190,FRA,29.40451745,45,1285,44,1290,49,1208,821,30,,,,,,,,,,,,,,,,,,,
2005-301,Auckland,Hard,32,A,20050110,288,102388,102751,,,104076,103632,,,6-1 6-1,3,R16,Simon Aspelin,R,185,SWE,30.66940452,Todd Perry,R,175,AUS,28.81861739,Jose Acasuso,R,190,ARG,22.22587269,Luis Horna,R,180,PER,24.32306639,39,1352,36,1405,102,573,127,411,,,,,,,,,,,,,,,,,,,
2005-301,Auckland,Hard,32,A,20050110,287,103428,102585,,,104368,103066,,WC,6-4 7-6,3,R16,Juan Ignacio Chela,R,190,ARG,25.36618754,Sebastian Prieto,R,180,ARG,29.64818617,Daniel King Turner,R,190,NZL,20.65708419,Mark Nielsen,R,185,NZL,27.25804244,37,1370,55,1115,1096,14,352,121,,,,,,,,,,,,,,,,,,,
2005-301,Auckland,Hard,32,A,20050110,286,103602,102458,,,102979,103252,,AL,7-6 7-5,3,R16,Fernando Gonzalez,R,183,CHI,24.45174538,Jim Thomas,R,193,USA,30.29705681,Jeff Coetzee,R,173,RSA,27.71252567,Alberto Martin,R,175,ESP,26.39288159,71,940,67,1000,62,1038,101,583,,,,,,,,,,,,,,,,,,,
2005-306,St. Poelten,Clay,32,A,20050516,300,102463,103080,2,,102093,102251,3,,6-3 6-4,3,F,Lucas Arnold Ker,R,180,ARG,30.5927447,Paul Hanley,R,183,AUS,27.50718686,Martin Damm,R,188,CZE,32.78850103,Mariano Hood,L,178,ARG,31.75359343,36,1455,15,2380,17,2083,34,1510,,,,,,,,,,,,,,,,,,,
2005-306,St. Poelten,Clay,32,A,20050516,299,102463,103080,2,,102382,103781,,,6-3 6-7 6-2,3,SF,Lucas Arnold Ker,R,180,ARG,30.5927447,Paul Hanley,R,183,AUS,27.50718686,Julian Knowle,L,188,AUT,31.04722793,Jurgen Melzer,L,183,AUT,23.9835729,36,1455,15,2380,25,1675,68,905,,,,,,,,,,,,,,,,,,,
2005-306,St. Poelten,Clay,32,A,20050516,298,102093,102251,3,,102664,102720,,,7-6 6-4,3,SF,Martin Damm,R,188,CZE,32.78850103,Mariano Hood,L,178,ARG,31.75359343,Petr Pala,R,193,CZE,29.62080767,Tomas Zib,R,178,CZE,29.28952772,17,2083,34,1510,53,1137,139,386,,,,,,,,,,,,,,,,,,,
2005-306,St. Poelten,Clay,32,A,20050516,297,102664,102720,,,101327,101779,1,,6-3 4-6 6-3,3,QF,Petr Pala,R,193,CZE,29.62080767,Tomas Zib,R,178,CZE,29.28952772,Cyril Suk,R,180,CZE,38.29431896,Pavel Vizner,R,183,CZE,34.83641342,53,1137,139,386,21,1870,22,1870,,,,,,,,,,,,,,,,,,,
2005-306,St. Poelten,Clay,32,A,20050516,296,102463,103080,2,,101097,103617,,,7-6 6-2,3,QF,Lucas Arnold Ker,R,180,ARG,30.5927447,Paul Hanley,R,183,AUS,27.50718686,Rick Leach,L,188,USA,40.38056126,Travis Parrott,R,185,USA,24.74743326,36,1455,15,2380,57,1055,42,1369,,,,,,,,,,,,,,,,,,,
2005-306,St. Poelten,Clay,32,A,20050516,295,102093,102251,3,,104068,103459,,,6-4 6-1,3,QF,Martin Damm,R,188,CZE,32.78850103,Mariano Hood,L,178,ARG,31.75359343,Robby Ginepri,R,183,USA,22.60643395,Jordan Kerr,R,180,AUS,25.55509925,17,2083,34,1510,177,265,45,1260,,,,,,,,,,,,,,,,,,,
2005-306,St. Poelten,Clay,32,A,20050516,294,102382,103781,,,103219,101932,,,6-4 5-7 6-1,3,QF,Julian Knowle,L,188,AUT,31.04722793,Jurgen Melzer,L,183,AUT,23.9835729,Graydon Oliver,R,193,USA,26.91854894,Jared Palmer,R,190,USA,33.87268994,25,1675,68,905,47,1222,31,1565,,,,,,,,,,,,,,,,,,,
2005-306,St. Poelten,Clay,32,A,20050516,293,101327,101779,1,,104230,103429,,WC,6-2 6-1,3,R16,Cyril Suk,R,180,CZE,38.29431896,Pavel Vizner,R,183,CZE,34.83641342,Daniel Koellerer,R,180,AUT,21.7467488,Peter Luczak,R,183,AUS,25.70841889,21,1870,22,1870,935,22,309,143,,,,,,,,,,,,,,,,,,,
2005-306,St. Poelten,Clay,32,A,20050516,292,102463,103080,2,,103711,102106,,,6-3 7-5,3,R16,Lucas Arnold Ker,R,180,ARG,30.5927447,Paul Hanley,R,183,AUS,27.50718686,Jaroslav Levinsky,R,196,CZE,24.25735797,Davide Sanguinetti,R,188,ITA,32.72279261,36,1455,15,2380,54,1133,254,182,,,,,,,,,,,,,,,,,,,
2005-306,St. Poelten,Clay,32,A,20050516,291,102093,102251,3,,103115,103181,,AL,6-1 6-2,3,R16,Martin Damm,R,188,CZE,32.78850103,Mariano Hood,L,178,ARG,31.75359343,Tomas Cibulec,R,180,CZE,27.33196441,Jiri Vanek,R,185,CZE,27.06091718,17,2083,34,1510,78,825,136,395,,,,,,,,,,,,,,,,,,,
2005-306,St. Poelten,Clay,32,A,20050516,290,102382,103781,,,103254,102306,4,,7-5 6-2,3,R16,Julian Knowle,L,188,AUT,31.04722793,Jurgen Melzer,L,183,AUT,23.9835729,Yves Allegro,R,183,SUI,26.72689938,Michael Kohlmann,R,188,GER,31.34291581,25,1675,68,905,38,1425,39,1425,,,,,,,,,,,,,,,,,,,
2005-306,St. Poelten,Clay,32,A,20050516,289,104068,103459,,,102477,102984,,,6-3 6-1,3,R16,Robby Ginepri,R,183,USA,22.60643395,Jordan Kerr,R,180,AUS,25.55509925,Gaston Etlis,R,185,ARG,30.52977413,Martin Garcia,R,190,ARG,28.03832991,177,265,45,1260,33,1560,48,1175,,,,,,,,,,,,,,,,,,,
2005-306,St. Poelten,Clay,32,A,20050516,288,101097,103617,,,103632,102585,,,1-6 6-3 6-4,3,R16,Rick Leach,L,188,USA,40.38056126,Travis Parrott,R,185,USA,24.74743326,Luis Horna,R,180,PER,24.66803559,Sebastian Prieto,R,180,ARG,29.99315537,57,1055,42,1369,99,567,60,1000,,,,,,,,,,,,,,,,,,,
2005-306,St. Poelten,Clay,32,A,20050516,287,103219,101932,,,103294,102458,,,6-2 6-1,3,R16,Graydon Oliver,R,193,USA,26.91854894,Jared Palmer,R,190,USA,33.87268994,Christophe Rochus,R,170,BEL,26.41752225,Jim Thomas,R,193,USA,30.64202601,47,1222,31,1565,319,140,55,1130,,,,,,,,,,,,,,,,,,,
2005-306,St. Poelten,Clay,32,A,20050516,286,102664,102720,,,103182,104021,,WC,6-4 6-4,3,R16,Petr Pala,R,193,CZE,29.62080767,Tomas Zib,R,178,CZE,29.28952772,Markus Hipfl,R,178,AUT,27.05544148,Marco Mirnegg,R,180,AUT,22.89390828,53,1137,139,386,,,964,19,,,,,,,,,,,,,,,,,,,
2005-308,Munich,Clay,32,A,20050425,300,104339,102382,,,104252,102565,,,6-3 1-6 6-3,3,F,Mario Ancic,R,196,CRO,21.07049966,Julian Knowle,L,188,AUT,30.98973306,Florian Mayer,R,190,GER,21.55509925,Alexander Waske,R,188,GER,30.0698152,96,620,32,1620,214,227,57,1092,,,,,,,,,,,,,,,,,,,
2005-308,Munich,Clay,32,A,20050425,299,104339,102382,,,102318,102574,,WC,7-5 RET,3,SF,Mario Ancic,R,196,CRO,21.07049966,Julian Knowle,L,188,AUT,30.98973306,Andrei Pavel,R,183,ROU,31.24161533,Gabriel Trifu,R,193,ROU,30.03148528,96,620,32,1620,43,1293,129,422,,,,,,,,,,,,,,,,,,,
2005-308,Munich,Clay,32,A,20050425,298,104252,102565,,,103813,102783,,,6-7 7-6 7-5,3,SF,Florian Mayer,R,190,GER,21.55509925,Alexander Waske,R,188,GER,30.0698152,Jarkko Nieminen,L,185,FIN,23.75633128,Rainer Schuettler,R,180,GER,28.99931554,214,227,57,1092,126,425,69,870,,,,,,,,,,,,,,,,,,,
2005-308,Munich,Clay,32,A,20050425,297,102318,102574,,WC,101327,101779,1,,6-1 4-6 6-3,3,QF,Andrei Pavel,R,183,ROU,31.24161533,Gabriel Trifu,R,193,ROU,30.03148528,Cyril Suk,R,180,CZE,38.23682409,Pavel Vizner,R,183,CZE,34.77891855,43,1293,129,422,20,1870,21,1870,,,,,,,,,,,,,,,,,,,
2005-308,Munich,Clay,32,A,20050425,296,104252,102565,,,103254,102306,4,,6-4 1-6 7-5,3,QF,Florian Mayer,R,190,GER,21.55509925,Alexander Waske,R,188,GER,30.0698152,Yves Allegro,R,183,SUI,26.66940452,Michael Kohlmann,R,188,GER,31.28542094,214,227,57,1092,40,1425,36,1475,,,,,,,,,,,,,,,,,,,
